coefficients,di_exact,knn_subset_cor,knn_subset_mi,knn_subset_pc
"[[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -1.8422543108013867, 0.0, 0.0, 0.0], [1.1907953891633947, 0.0, 0.0, -0.5125143909679507, 0.0], [0.0, 0.0, -0.1932086529788116, -1.8356984191737502, 0.0]]]","[[0.0, 0.0, 0.0, 0.44210068707385364, 0.0], [0.0, 0.0, 0.7308251472450986, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.11109779789198604], [0.0, 0.0, 0.0, 0.3038472185010959, 1.247306450135678], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.28165573499524416, 0.0], [0.0, 0.0, 0.6253556570463974, 0.0, 0.0], [0.018512532210022938, 0.005131632296281736, 0.0, 0.0, 0.0], [0.0, 0.007214881862370751, 0.0, 0.11907896634733879, 0.7728038129138328], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.3894945296549719, 0.0], [0.022845575572648266, 0.0, 0.6253556570463974, 0.0, 0.0], [0.018512532210022938, 0.005131632296281736, 0.0, 0.0, 0.0], [7.228570522592802e-05, 0.007214881862370751, 0.0, 0.2419254766538536, 0.7728038129138328], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.28165573499524416, 0.0], [0.0, 0.0, 0.6253556570463974, 0.0, 0.0], [0.018512532210022938, 0.005131632296281736, 0.0, 0.0, 0.0], [0.0, 0.007214881862370751, 0.0, 0.11907896634733876, 0.7728038129138328], [0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.6410022437940808, 0.0], [0.0, 0.0, 0.1999671327989632, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [2.423948840228315, -0.5052779474758184, 0.0, 0.0, 0.2367666710556391]]]","[[0.0, 0.0, 0.0, 0.0, 0.9495982349503199], [0.0, 0.0, 0.0, 0.0, 0.3400028671729796], [0.0, 0.0, 0.027958520655928056, 0.0, 0.0], [0.0, 0.6671419345091418, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2078398325651844]]","[[0.0, 0.0, 0.0, 0.022937526838381038, 0.45731294670622374], [0.0, 0.0, 0.0, 0.029223213929568007, 0.004295547667909292], [0.0, 0.0, 0.0, 0.0064975292418604355, 0.0], [0.0, 0.5869739189026482, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.00373213814507314, 0.022937526838381038, 0.5187942542531713], [0.008888077752928679, 0.0, 0.0, 0.029223213929568007, 0.01839793404922477], [0.014301223948827388, 0.0, 0.01997349215576761, 0.0064975292418604355, 0.0], [0.011506001321140309, 0.5869739189026482, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.022937526838381038, 0.4573129467062239], [0.0, 0.0, 0.0, 0.029223213929568007, 0.004295547667909287], [0.0, 0.0, 0.0, 0.0064975292418604355, 0.0], [0.0, 0.5869739189026482, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0], [-1.4594580404194735, 0.0, -0.8525192973576804, 0.0, -0.5154679187202283], [0.6855087907064561, 0.0, 0.0, 0.0, 0.3047965600512154], [-0.8947185311192324, 0.0, 2.13028706975316, -0.4663860542218693, 0.0], [-0.6860127113318645, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.5824840107927927, 0.2176135418428635, 0.267792152881972, 0.19822483289947654], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.3553602975397024, 0.0, 1.0536927597215249, 0.0], [0.0, 0.0, 0.0, 0.6788170905646526, 0.0], [0.0, 0.18776571281925594, 0.08545633265008186, 0.0, 0.0]]","[[0.00547825926607915, 0.2586633273997234, 0.1454517234847919, 0.0, 0.15768399483296225], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.07189032882099902, 0.0, 0.40538056157458036, 0.0], [0.0, 0.0, 0.0, 0.18552868944037704, 0.0], [0.0, 0.0, 0.022849232077808083, 0.0, 0.0]]","[[0.00547825926607915, 0.3759363959738376, 0.20282663808680593, 0.020906719496789402, 0.15768399483296225], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12292572823003725, 0.0, 0.6512959477456861, 0.0], [0.0, 0.0, 0.0, 0.3330045151694146, 0.0], [0.0, 0.005829190210222073, 0.03974440142010292, 0.0, 0.0]]","[[0.00547825926607915, 0.2586633273997231, 0.14545172348479182, 0.0, 0.15768399483296225], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.07189032882099905, 0.0, 0.40538056157458036, 0.0], [0.0, 0.0, 0.0, 0.18552868944037706, 0.0], [0.0, 0.0, 0.022849232077808125, 0.0, 0.0]]"
"[[[0.3719759760211217, 0.0, 0.0, 0.0, 0.9548075104824164], [0.0, 0.0, 0.0, 0.0, 0.0], [-0.3409597753036734, -0.3992663199266113, 0.0, 0.0, -0.30686893125739323], [0.0, 0.8007087355602857, 0.0, 0.0, -0.33446846646673783], [0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.09766882788008348, 0.0, 0.11069863949071757, 0.0, 0.0], [0.0, 0.0, 0.06556897743235136, 0.21876474184590974, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.3118418504236233, 0.0, 0.04075676687161656, 0.060501974670532956, 0.0]]","[[0.027395138291855296, 0.0, 0.07011467882086135, 0.0, 0.020927707253345293], [0.0, 0.00932537001482299, 0.02909745725442159, 0.17393698559669127, 0.029634850150554583], [0.0, 0.0, 0.0, 0.0, 0.0329127014441888], [0.0, 0.0, 0.0, 0.0, 0.03901344572458472], [0.27452887841084433, 0.0, 0.013523110259412533, 0.007292624147977602, 0.0]]","[[0.06305427417408842, 0.0, 0.08501219732490178, 0.0, 0.020927707253345293], [0.0, 0.008060647782260674, 0.04045022648143448, 0.18487768665284687, 0.029634850150554583], [0.0, 0.0, 0.0, 0.0, 0.0329127014441888], [0.0, 0.0, 0.0, 0.0, 0.03901344572458472], [0.2985721051866375, 0.0, 0.005205233348137038, 0.034210888967526464, 0.0]]","[[0.027395138291855296, 0.0, 0.07011467882086139, 0.0, 0.020927707253345293], [0.0, 0.00932537001482299, 0.029097457254421585, 0.17393698559669132, 0.029634850150554583], [0.0, 0.0, 0.0, 0.0, 0.0329127014441888], [0.0, 0.0, 0.0, 0.0, 0.03901344572458472], [0.27452887841084433, 0.0, 0.013523110259412524, 0.007292624147977603, 0.0]]"
"[[[0.0, 0.8541442180373866, -0.8529508345379133, -2.28776386236247, 0.0], [0.0, -0.14746608368709824, -0.3593727037938498, -0.5375470362937312, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.19450457787891548, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.11784948939865772], [0.4000415988124205, 0.014924508621026211, 0.0, 0.0, 0.0], [0.2496705818266083, 0.04629675326555317, 0.0, 0.0, 0.0], [0.9133149008990851, 0.11677333393505902, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0443306664135622], [0.0810599662087283, 0.0, 0.0, 0.0, 0.0], [0.017586138656478675, 0.003459941280304392, 0.0, 0.0, 0.0], [0.4813645473788318, 0.06411167605579783, 0.0019031721832859431, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.02580550077660207, 0.0, 0.08074707108159575], [0.0810599662087283, 0.0, 0.012941554876363778, 0.0, 0.0], [0.017586138656478675, 0.02523010535063308, 0.0, 0.0, 0.0], [0.4813645473788318, 0.08323846977592476, 0.0019031721832859431, 0.0, 0.0], [0.0, 0.0, 0.01834304406384567, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0443306664135622], [0.08105996620872827, 0.0, 0.0, 0.0, 0.0], [0.017586138656478654, 0.0034599412803043785, 0.0, 0.0, 0.0], [0.4813645473788319, 0.06411167605579786, 0.0019031721832859431, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, -0.15138125591165363, 0.9065153126961548, 0.0], [0.15061939046844916, 0.0, 0.0, 0.2518747195590072, 0.0], [0.42825946773358525, 0.0, -0.34660685873336156, 0.0, -0.3870236270960617], [0.0, -1.0873247880470802, 0.0, 0.0, 0.0], [-1.104144774618935, 0.0, 0.0, -0.36806624903600743, 0.0]]]","[[0.0, 0.036862422051941277, 0.21949833898341886, 0.0, 0.7850825035347267], [0.0, 0.0, 0.0, 0.4443953215187298, 0.0], [0.02292124283514275, 0.0, 0.1504109587117897, 0.0, 0.0], [0.5740834895317549, 0.07752137330186756, 0.0, 0.0, 0.13975191763736264], [0.0, 0.0, 0.30333230446493636, 0.0, 0.0]]","[[0.0, 0.0, 0.1313020544211992, 0.0, 0.5420309057178208], [0.0, 0.0, 0.0, 0.23429204594007674, 0.0], [0.0, 0.0, 0.07373573389341996, 0.0, 0.0], [0.42671429921386295, 0.03599446005682851, 0.0, 0.0, 0.04440521484269461], [0.0, 0.0, 0.16008284469272693, 0.0, 0.0]]","[[0.0, 0.001144300501473118, 0.1400127036247445, 0.0, 0.6104774771918176], [0.0, 0.0072597253777912756, 0.0, 0.44146498390130934, 0.0], [0.0, 0.0, 0.09680130109543991, 0.0, 0.0], [0.5456678874673846, 0.08987251421690252, 0.0, 0.013115958664244956, 0.05601429088504789], [0.0, 0.0, 0.1983595741248974, 0.0, 0.0]]","[[0.0, 0.0, 0.1313020544211992, 0.0, 0.542030905717821], [0.0, 0.0, 0.0, 0.23429204594007655, 0.0], [0.0, 0.0, 0.07373573389341996, 0.0, 0.0], [0.426714299213863, 0.03599446005682846, 0.0, 0.0, 0.044405214842694635], [0.0, 0.0, 0.16008284469272688, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.11060463177949491, -0.10308849181162709, -0.9752966227979781], [0.0, 0.0, 0.0, 0.0, 0.0], [-1.1978769648420298, 0.8729813880746962, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.7793002947580117]]]","[[0.0, 0.0, 0.0, 0.3887166953126678, 0.0], [0.0, 0.0, 0.0, 0.6501478065354751, 0.0], [0.0, 0.004847159317688989, 0.0, 0.0, 0.0], [0.0, 0.025783091638247078, 0.0, 0.0, 0.0], [0.0, 0.679649534998078, 0.0, 0.0, 0.4961576954029339]]","[[0.03575821838168814, 0.0, 0.007315887395393179, 0.21909594717927042, 0.0], [0.0, 0.0, 0.03537580099468175, 0.2855917959175826, 0.0], [0.019146373681501166, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.011516161812619321, 0.0, 0.0], [0.0, 0.3523795065171314, 0.049516030884777705, 0.0, 0.2765388812590467]]","[[0.0, 0.0, 0.007315887395393179, 0.21909594717927042, 0.0], [0.0044395101268481845, 0.0, 0.03537580099468175, 0.2855917959175826, 0.0], [0.019146373681501166, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.011516161812619321, 0.0, 0.0], [0.013827299596208124, 0.4481085841755736, 0.049516030884777705, 0.0, 0.32697479308896554]]","[[0.03575821838168814, 0.0, 0.007315887395393179, 0.21909594717927033, 0.0], [0.0, 0.0, 0.03537580099468175, 0.2855917959175827, 0.0], [0.019146373681501166, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.011516161812619321, 0.0, 0.0], [0.0, 0.3523795065171314, 0.049516030884777705, 0.0, 0.2765388812590466]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0039391896585799, 0.0, 0.0], [0.0, 0.0, 0.4295669414930413, 1.2105988858240246, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.7403771013791193, 0.23343184444817652, 0.0, 0.0], [0.0, 0.0, 0.4837010927322128, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.5762135903576868, 0.10209584638251389, 0.0, 0.0], [0.0, 0.0, 0.34234075834191124, 0.0, 0.0], [0.0, 0.0, 0.0, 0.015967345588364233, 0.03580836862821509]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.005865156982050906, 0.0, 0.0, 0.0, 0.0], [0.0, 0.5762135903576868, 0.17609443237613995, 0.0, 0.0], [0.0015511244416889544, 0.0, 0.4111196666328636, 0.0, 0.0], [0.006092083872615919, 0.0, 0.0, 0.0, 0.03580836862821509]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.5762135903576868, 0.102095846382514, 0.0, 0.0], [0.0, 0.0, 0.34234075834191124, 0.0, 0.0], [0.0, 0.0, 0.0, 0.015967345588364233, 0.03580836862821509]]"
"[[[0.0, 1.6165315205491095, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.4201290790215227, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.6003693002403222, 0.0, 0.0, 0.0, -0.5955379493656857]]]","[[0.0, 0.0, 0.0, 0.0, 0.4681587993313863], [0.6778208399287935, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.06961137567101319, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.4068948314831598]]","[[0.0, 0.0, 0.0, 0.0, 0.4803322740455033], [0.6041061619008204, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.017189491976619585, 0.04692097122286747, 0.016783059164999174, 0.0], [0.0, 0.017455774265212515, 0.0, 0.001759933390920314, 0.376068753459244]]","[[0.0, 0.0, 0.0, 0.0, 0.4803322740455033], [0.6041061619008204, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.009390726594353915, 0.0, 0.0], [0.0, 0.017189491976619585, 0.08313019748082537, 0.016783059164999174, 0.0], [0.0, 0.017455774265212515, 0.0, 0.001759933390920314, 0.376068753459244]]","[[0.0, 0.0, 0.0, 0.0, 0.4803322740455033], [0.6041061619008204, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.017189491976619585, 0.04692097122286747, 0.016783059164999174, 0.0], [0.0, 0.017455774265212515, 0.0, 0.001759933390920314, 0.376068753459244]]"
"[[[0.0, 0.1155902304686242, 0.0, 0.0, 0.0], [1.387253065348526, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.6644796720730487, 0.0], [0.0, 0.0, 0.29606658123351826, 0.4254336027558557, 0.0], [0.19739837616127504, 0.0, 0.5342694519525287, 0.7742346334672775, 0.0]]]","[[0.0, 0.57460359692467, 0.0, 0.0, 0.023093948775606717], [0.012654745548931551, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.05495690673259232, 0.20618323786338086], [0.0, 0.0, 0.22561054452653734, 0.09769285783977985, 0.30464188711055334], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.00024270179461083964, 0.5178484900573291, 0.0, 0.0, 0.0], [0.02115586677963459, 0.0, 0.0, 0.0, 0.0], [0.0010224527707305363, 0.0, 0.0, 0.019449539251036797, 0.11782939275667385], [0.0, 0.0, 0.15425769316329332, 0.048985721590066596, 0.195605662787208], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.006965131531676659, 0.5178484900573291, 0.0, 0.0, 0.0], [0.006486899467531003, 0.0, 0.0, 0.0, 0.0], [0.01569142008283415, 0.0, 0.0, 0.08894462554342406, 0.1336714203584307], [0.0, 0.0, 0.15425769316329332, 0.11115732519415358, 0.20351266981829333], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.00024270179461083964, 0.5178484900573291, 0.0, 0.0, 0.0], [0.02115586677963459, 0.0, 0.0, 0.0, 0.0], [0.0010224527707305363, 0.0, 0.0, 0.019449539251036797, 0.11782939275667383], [0.0, 0.0, 0.15425769316329332, 0.048985721590066575, 0.19560566278720803], [0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, -0.9327964003757735, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.14680854503346255, 0.0, 0.0, 0.0, 0.0], [0.0, 0.3763051157958362, 0.0, 0.41917802615229094, -0.2642131473400869]]]","[[0.0, 0.0, 0.0, 0.027731116289998147, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0640729047848437], [0.30907412810208496, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.07293642066305372], [0.0, 0.0, 0.0, 0.0, 0.05628957178323441]]","[[0.0, 0.0, 0.0, 0.03182923406915084, 0.0], [0.0, 0.0, 0.02066524725878446, 0.0, 0.029454031097138112], [0.2404355260741686, 0.0, 0.0007928555167075937, 0.0, 0.0], [0.0, 0.0, 0.018642247669062962, 0.0, 0.05012427335904415], [0.0, 0.0, 0.008088797635592582, 0.0, 0.014258175572067492]]","[[0.0, 0.0, 0.0, 0.03182923406915084, 0.0], [0.0, 0.0032444297725986067, 0.02066524725878446, 0.0, 0.029454031097138112], [0.2935615487667665, 0.0008223974918723505, 0.0007928555167075937, 0.0, 0.0], [0.0, 0.0, 0.018642247669062962, 0.0, 0.07175227007490884], [0.0, 0.0, 0.008088797635592582, 0.0, 0.07337470596236063]]","[[0.0, 0.0, 0.0, 0.03182923406915084, 0.0], [0.0, 0.0, 0.02066524725878446, 0.0, 0.029454031097138112], [0.2404355260741686, 0.0, 0.0007928555167075937, 0.0, 0.0], [0.0, 0.0, 0.018642247669062962, 0.0, 0.05012427335904415], [0.0, 0.0, 0.008088797635592582, 0.0, 0.014258175572067485]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0], [1.1877505483550277, 0.0, 0.0, 0.0, 0.0], [0.0, 0.9438519128074359, 0.0, 1.0929398048950827, -0.24586708776418573], [-2.027321626390888, 0.0, 0.0, -0.46400628674168354, -0.34881709513030984], [0.0, 0.5400716471239575, 0.0, 0.0, 0.0]]]","[[0.0, 0.4398412885519289, 0.0, 0.8229781364991579, 0.0], [0.0, 0.0, 0.5717227309392844, 0.0, 0.26505628095411515], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.1207951550549662, 0.45084527935492064, 0.0], [0.0, 0.0, 0.04163487699266175, 0.09622188779590554, 0.0]]","[[0.008799179183065754, 0.3943246438921152, 0.0, 0.35478123807098944, 0.0], [0.0, 0.0, 0.15789459690189692, 0.0, 0.138922703331052], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.530966966331602, 0.06948112739982434, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.008799179183065754, 0.3943246438921152, 0.0, 0.535143328605837, 0.0], [0.0, 0.0, 0.17219718513296148, 0.0, 0.12123998751742283], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3957404188320407, 0.1379073812314735, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.008799179183065754, 0.3943246438921152, 0.0, 0.35478123807098966, 0.0], [0.0, 0.0, 0.15789459690189686, 0.0, 0.13892270333105206], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5309669663316021, 0.0694811273998243, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, -0.45842614016422123, -0.5439010808717735, 0.0, 0.0], [0.21608872017351582, 0.0, -1.4388266127608569, 0.0, 0.0], [0.0, 0.0, 1.0684307363184335, 0.0, -0.19120271365082975], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -1.2378549490264539, 0.0, 0.0, 0.0]]]","[[0.0, 0.04202233974182706, 0.0, 0.0, 0.0], [0.6422027427744196, 0.0, 0.0, 0.0, 1.5264767863908666], [0.5063415211768706, 1.2635157794209595, 1.0201184833279113, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.28862467240928036, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.022191465173803052, 0.0], [0.08387742499065395, 0.0, 0.0, 0.011515221048047265, 0.5879814303009726], [0.07709385693772182, 0.44446944822156165, 0.3404833573059105, 0.017609805104052485, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.014316730664422763, 0.0, 0.0, 0.022191465173803052, 0.0], [0.06963092614286212, 0.0, 0.025702859150047542, 0.011515221048047265, 0.5879814303009726], [0.0, 0.44446944822156165, 0.4323252888536937, 0.017609805104052485, 0.0], [0.007993036442822092, 0.0, 0.0, 0.0, 0.0], [0.04675105144565855, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.022191465173803052, 0.0], [0.08387742499065391, 0.0, 0.0, 0.011515221048047265, 0.5879814303009726], [0.07709385693772182, 0.4444694482215617, 0.34048335730591056, 0.017609805104052485, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[-0.3380927038417848, 0.0, -0.770497529750161, 0.9029323773380412, 0.0], [0.0, 0.0, 1.25786353633531, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -0.34117680689467206, -0.4279140701450694, 0.0, 0.0]]]","[[0.12436463286836359, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.12066281403535287], [0.2481938784154581, 0.46106241432120815, 0.0, 0.0, 0.09432075937825182], [0.2958055598168851, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.03784346439891383, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.002576602024414515, 0.06361322933935369], [0.1637858494888985, 0.4331947480855737, 0.001744845640893211, 0.0, 0.04291247255517185], [0.21132876071524492, 0.0, 0.0, 0.023912312521701392, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.04226864805969693, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.002576602024414515, 0.07872119876132835], [0.1804753553029752, 0.4331947480855737, 0.001744845640893211, 0.0, 0.04855824772402443], [0.24145966974511762, 0.0, 0.0, 0.011600251248065794, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.03784346439891379, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.002576602024414515, 0.06361322933935372], [0.1637858494888984, 0.4331947480855737, 0.001744845640893211, 0.0, 0.0429124725551719], [0.2113287607152449, 0.0, 0.0, 0.023912312521701392, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.48298445898337455, 0.0, -0.32220587911518955, -0.6165575794080269, 0.0], [0.22229866647534233, 0.0, 0.0, 0.0, 0.5905488854730568], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.13112058745529512, -0.9841366369242549, 0.0]]]","[[0.16650331673781987, 0.04027307401634654, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.034025494947112156, 0.0, 0.0, 0.0, 0.01059420959996975], [0.18352025045031628, 0.0, 0.0, 0.0, 0.31001081916312767], [0.0, 0.2668962909729435, 0.0, 0.0, 0.0]]","[[0.07732114104472664, 0.004057847716327346, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.12455268422281233, 0.0, 0.0, 0.0, 0.24882860054603126], [0.0, 0.18986107495614907, 0.0, 0.0, 0.0]]","[[0.15459007652616338, 0.004057847716327346, 0.0, 0.020500265042643344, 0.0], [0.0, 0.0, 0.0, 0.02061165810655852, 0.0], [0.0035221722625948543, 0.0, 0.0, 0.03767008855847145, 0.0], [0.14718708114307816, 0.0, 0.0, 0.0, 0.2900161988298222], [0.0, 0.18986107495614907, 0.0, 0.007445748879604651, 0.0]]","[[0.07732114104472662, 0.004057847716327346, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.12455268422281232, 0.0, 0.0, 0.0, 0.24882860054603126], [0.0, 0.18986107495614907, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.32738492085244086, 0.0, 0.8718757598466276, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.33601587285420464, 0.0, 0.9482477596295912, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0524373014378617, 0.0], [0.0, 0.15235986365572074, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.2904407168159959, 0.0], [0.0, 0.41665616280056533, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.025379182016918564, 0.0, 0.0], [0.006301185649169055, 0.10090207067529762, 0.014766245144369926, 0.0, 0.0], [0.008891860057696179, 0.0, 0.0, 0.23040930223098963, 0.0], [0.0011726493724041269, 0.3457147612516004, 0.02039103932059612, 0.0, 0.02388400167305975], [0.0, 0.0, 0.010133451449799057, 0.0, 0.0]]","[[0.0, 0.0, 0.025379182016918564, 0.0, 0.02043808158971374], [0.006301185649169055, 0.1399795422305437, 0.014766245144369926, 0.0, 0.014997498173877032], [0.008891860057696179, 0.0, 0.0, 0.29500804192561064, 0.011800297394766434], [0.0011726493724041269, 0.4160715101405749, 0.02039103932059612, 0.011864686505763711, 0.02388400167305975], [0.0, 0.0, 0.010133451449799057, 0.0, 0.0]]","[[0.0, 0.0, 0.025379182016918564, 0.0, 0.0], [0.006301185649169055, 0.10090207067529758, 0.014766245144369926, 0.0, 0.0], [0.008891860057696179, 0.0, 0.0, 0.2304093022309897, 0.0], [0.0011726493724041269, 0.3457147612516004, 0.02039103932059612, 0.0, 0.02388400167305975], [0.0, 0.0, 0.010133451449799057, 0.0, 0.0]]"
