coefficients,di_exact,knn_subset_cor,knn_subset_mi,knn_subset_pc
"[[[0.0, 0.0, 0.0, 0.4756283006862456], [0.0, 0.0, 0.0, 0.2532906431372837], [0.0, 0.0, 0.0, 0.0], [0.25409449468745055, 0.0, -1.0962456676617083, 0.0]]]","[[0.0, 0.0, 0.0, 0.04756452594478374], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.39896907269038884], [0.21758299642034268, 0.08689186455117531, 0.0, 0.0]]","[[0.0, 0.0, 0.03594687703296557, 0.0], [0.0, 0.0034915296736922194, 0.011106767848232155, 0.0], [0.0, 0.0, 0.0, 0.2906774978827149], [0.17080808888386553, 0.11073150341744754, 0.015844420609792263, 0.0]]","[[0.0, 0.0, 0.03594687703296557, 0.0], [0.0, 0.0034915296736922194, 0.011106767848232155, 0.0], [0.0, 0.0, 0.0, 0.332121376037194], [0.19836807528222763, 0.11073150341744754, 0.015844420609792263, 0.0]]","[[0.0, 0.0, 0.03594687703296557, 0.0], [0.0, 0.0034915296736922194, 0.011106767848232155, 0.0], [0.0, 0.0, 0.0, 0.2906774978827147], [0.17080808888386553, 0.11073150341744754, 0.015844420609792263, 0.0]]"
"[[[0.0, 0.0, -1.3327505169100726, 0.0], [0.0, 0.0, -0.7376028751602597, 0.0], [0.0, 0.0, 0.6600895758165863, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.7561150680826993, 0.3596214196759933, 0.28007562824394133, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.4812900205609521, 0.21419294434871983, 0.13963947553374598, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0042297410505779155], [0.0, 0.0, 0.0, 0.0], [0.4812900205609521, 0.21419294434871983, 0.13963947553374598, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.4812900205609521, 0.21419294434871983, 0.13963947553374592, 0.0], [0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [-0.16584480018967288, 0.0, 0.39332539353198226, 0.0], [0.0, 1.5181481842301472, -2.208312090661756, 0.0]]]","[[0.0, 0.0, 0.0062632645319041814, 0.0], [0.0, 0.0, 0.0, 0.6204865894570021], [0.0, 0.0, 0.07407528635426672, 0.9355298096377673], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.04103470568209587, 0.0, 0.0], [0.01960777488891469, 0.0, 0.0, 0.24167848682625973], [0.023620707545113338, 0.016433973285892405, 0.017713003984518645, 0.48611093652634374], [0.011853952953066455, 0.03269397418858129, 0.0, 0.0]]","[[0.003988469173894061, 0.04103470568209587, 0.031454458041385004, 0.0], [0.0, 0.0, 0.011183882560563465, 0.2558812134369901], [0.023620707545113338, 0.016433973285892405, 0.05110207843149008, 0.5047695927493653], [0.0, 0.03269397418858129, 0.0, 0.0]]","[[0.0, 0.04103470568209587, 0.0, 0.0], [0.01960777488891469, 0.0, 0.0, 0.24167848682625973], [0.023620707545113338, 0.016433973285892405, 0.017713003984518666, 0.4861109365263439], [0.011853952953066455, 0.03269397418858129, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [1.496317523528533, 0.0, 0.0, 0.0], [0.0, 0.8488051038408018, 0.0, 0.9122280350311139], [-0.347430378035438, 0.0, -0.2890385372863491, 0.0]]]","[[0.0, 0.6019162190583701, 0.0, 0.043994449587625634], [0.0, 0.0, 0.6290480758872083, 0.0], [0.0, 0.0, 0.0, 0.13964962997418873], [0.0, 0.0, 0.40376199687691017, 0.0]]","[[0.0, 0.5737106584711673, 0.0, 0.027978908217096435], [0.010105513055403668, 0.0, 0.4760594869818711, 0.0], [0.0, 0.0, 0.0, 0.09163939468395985], [0.0, 0.0, 0.2668496260994651, 0.0]]","[[0.0, 0.5737106584711673, 0.0, 0.027978908217096435], [0.010105513055403668, 0.0, 0.4760594869818711, 0.0], [0.0, 0.0, 0.0, 0.1111383100785305], [0.0, 0.0, 0.2668496260994651, 0.0]]","[[0.0, 0.5737106584711673, 0.0, 0.027978908217096435], [0.010105513055403668, 0.0, 0.4760594869818711, 0.0], [0.0, 0.0, 0.0, 0.09163939468395985], [0.0, 0.0, 0.2668496260994651, 0.0]]"
"[[[0.5578801964411478, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5919948459319153, 0.14068880765504044]]]","[[0.17326765801532587, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.170978697104262], [0.0, 0.0, 0.0, 0.01304413880877781]]","[[0.1653997229249992, 0.012925963939732355, 0.0, 0.0], [0.0, 0.0, 0.02135820814449762, 0.0], [0.0023707016560140957, 0.020323173840756336, 0.0, 0.15681932495246026], [0.0, 0.0, 0.0, 0.0]]","[[0.16203963562522866, 0.012925963939732355, 0.0, 0.0], [0.008122616759373803, 0.0, 0.02135820814449762, 0.0], [0.0023707016560140957, 0.020323173840756336, 0.0, 0.15681932495246026], [0.0, 0.0, 0.0, 0.0]]","[[0.1653997229249992, 0.012925963939732355, 0.0, 0.0], [0.0, 0.0, 0.02135820814449762, 0.0], [0.0023707016560140957, 0.020323173840756336, 0.0, 0.15681932495246026], [0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, -1.5051261246603822, 0.0, 0.0], [0.0, -0.8356018402805326, 0.0, 0.23599999484543968]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.6238943600264526, 0.3043797941488005], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.04907502619347243]]","[[0.0, 0.008858381662119606, 0.0, 0.0], [0.0022453558959921152, 0.0, 0.5629981164693919, 0.22379168569749916], [0.030876464089915626, 0.015474874768381266, 0.0, 0.0], [0.03257216192581832, 0.0, 0.0, 0.0]]","[[0.0, 0.008858381662119606, 0.0, 0.0], [0.0022453558959921152, 0.0, 0.5629981164693919, 0.26828021416138986], [0.030876464089915626, 0.015474874768381266, 0.0, 0.0], [0.03257216192581832, 0.0, 0.0, 0.03764196258219261]]","[[0.0, 0.008858381662119606, 0.0, 0.0], [0.0022453558959921152, 0.0, 0.5629981164693919, 0.22379168569749916], [0.030876464089915626, 0.015474874768381266, 0.0, 0.0], [0.03257216192581832, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 1.1287210257110014, 0.7131327222276297], [0.0, -0.44563996654126725, -0.12953228921419696, 0.0], [0.5443369347599233, 1.0005472243083038, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.47271477583307475, 0.0], [0.0, 0.12634080757548738, 0.4193720343502637, 0.0], [0.856449259887886, 0.044947704512931404, 0.0, 0.0], [0.19898991586521372, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.29383023567107014, 0.0], [0.0, 0.07445462287955773, 0.27644109476430145, 0.0], [0.6634535761325745, 0.0, 0.0, 0.0], [0.07117648583125565, 0.0, 0.0, 0.0]]","[[0.0, 0.006790409071410972, 0.29383023567107014, 0.0], [0.0, 0.05399873696479676, 0.27644109476430145, 0.0], [0.6051718284014614, 0.057737331027191814, 0.0, 0.010050538006262752], [0.07117648583125565, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.29383023567107014, 0.0], [0.0, 0.07445462287955773, 0.27644109476430145, 0.0], [0.6634535761325747, 0.0, 0.0, 0.0], [0.07117648583125565, 0.0, 0.0, 0.0]]"
"[[[0.0, -0.842204848874165, -0.2469372416964379, 0.0], [0.0, 0.0, 0.0, 0.0], [0.35073129956962573, 0.0, 0.1540647809072521, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.09366843465971628, 0.0], [0.2710420682428489, 0.0, 0.0, 0.0], [0.031856965315860374, 0.0, 0.010444686350112763, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.07360487470511842, 0.0], [0.2151764495005678, 6.463601444186975e-05, 0.0, 0.008678091102104683], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.00026254475578328293, 0.0]]","[[0.0, 0.0, 0.08655530955073654, 0.0], [0.2151764495005678, 0.01801607578817379, 0.0037167097992809404, 0.008678091102104683], [0.0, 0.02356135075166429, 0.0, 0.0], [0.0, 0.0, 0.00026254475578328293, 0.0]]","[[0.0, 0.0, 0.07360487470511842, 0.0], [0.2151764495005678, 6.463601444186975e-05, 0.0, 0.008678091102104683], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.00026254475578328293, 0.0]]"
"[[[-0.17525843169826325, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.01848702606673815, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.06934937641545094, 0.0, 0.0, 0.027129884526491024], [0.0, 0.0, 0.0, 0.0025854407431377974], [0.0, 0.0062051382972685455, 0.0333253299552914, 0.037519561774253675], [0.0, 0.00046759970306245495, 0.032570686939290716, 0.0]]","[[0.06934937641545094, 0.0, 0.03915643114450851, 0.027129884526491024], [0.0, 0.0, 0.022626964954388786, 0.0025854407431377974], [0.0, 0.0, 0.0, 0.037519561774253675], [0.0, 0.0, 0.032570686939290716, 0.0]]","[[0.06934937641545094, 0.0, 0.0, 0.027129884526491024], [0.0, 0.0, 0.0, 0.0025854407431377974], [0.0, 0.0062051382972685455, 0.0333253299552914, 0.037519561774253675], [0.0, 0.00046759970306245495, 0.032570686939290716, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [1.328023639874065, 0.0, -0.4426638574577149, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.49194281870493006, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.24982863636126384, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.010529519709409737, 0.4626647121824988, 0.012712440846428467], [0.0, 0.0, 0.0, 0.0], [0.004019243190587654, 0.0, 0.2128120943735253, 0.0], [0.0, 0.02358964106894279, 0.0, 0.0]]","[[0.0, 0.010529519709409737, 0.4626647121824988, 0.012712440846428467], [0.0, 0.0, 0.0, 0.010459487447920163], [0.004019243190587654, 0.0, 0.2128120943735253, 0.00014004013993438946], [0.0, 0.02358964106894279, 0.0, 0.0]]","[[0.0, 0.010529519709409737, 0.4626647121824988, 0.012712440846428467], [0.0, 0.0, 0.0, 0.0], [0.004019243190587654, 0.0, 0.2128120943735253, 0.0], [0.0, 0.02358964106894279, 0.0, 0.0]]"
"[[[0.0, 0.0, -1.6285947844910034, -1.2395255750556253], [0.0, 0.0, 0.0, -0.14710323484394722], [0.0, -0.4099836318422804, 0.0, 0.0], [0.0, -0.3609612387228505, 0.0, -0.8083824358421074]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.07541975041694837, 0.07763359187882973], [0.7130430893049634, 0.0, 0.0, 0.0], [1.0435909173425868, 0.031077214951120428, 0.0, 0.6723407522870588]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.04105754866265887, 0.005338127757739536], [0.34253705434056464, 0.0, 0.0, 0.0], [0.42380807031175727, 0.0, 0.0, 0.3644133317955719]]","[[0.0, 0.02186225056179796, 0.0, 0.0], [0.0, 0.00028350925259609355, 0.06573421653887297, 0.026259929725389833], [0.4058869615454835, 0.008896056607642646, 0.0, 0.0], [0.4877081974914865, 0.027575405914406447, 0.0031146528262325363, 0.3644133317955719]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.04105754866265887, 0.005338127757739529], [0.34253705434056464, 0.0, 0.0, 0.0], [0.42380807031175727, 0.0, 0.0, 0.36441333179557184]]"
"[[[0.0, 0.0, 0.0, 0.13502616304855422], [-0.496229751615187, -0.598062379669455, 0.0, 0.0], [-1.240781449691949, 0.9155304141161515, 0.0, 0.0], [0.0, 0.0, 0.0, 0.7807267068273596]]]","[[0.0, 0.10447369607199292, 0.48599246638076976, 0.0], [0.0, 0.23659301191395696, 0.4877628292642268, 0.0], [0.0, 0.0, 0.0, 0.0], [0.03276123187011045, 0.0, 0.0, 0.4444654058355037]]","[[0.0, 0.04165683551817527, 0.26323337779849376, 0.0], [0.0, 0.16262163132711407, 0.29585751222127893, 0.0], [0.0, 0.0, 0.0, 0.0], [0.006000014831206845, 0.0, 0.0, 0.3789910304232078]]","[[0.0, 0.08462815416595271, 0.3546771637506201, 0.0], [0.0, 0.2114640805546422, 0.33764828790972873, 0.0], [0.0, 0.0, 0.0, 0.0], [0.06291547743581109, 0.0, 0.0, 0.46851569998453035]]","[[0.0, 0.041656835518175256, 0.26323337779849393, 0.0], [0.0, 0.16262163132711419, 0.29585751222127893, 0.0], [0.0, 0.0, 0.0, 0.0], [0.006000014831206845, 0.0, 0.0, 0.37899103042320764]]"
"[[[0.0, 0.0, 0.3351247843077714, 0.0], [-1.2967350554701211, 0.0, 0.0, 0.0], [-0.7649321477045555, -0.2340436200259758, 0.0, 0.0], [0.7911670643749866, 0.0, 0.0, 0.0]]]","[[0.0, 0.5554136972677617, 0.2430287308048502, 0.27297353701983484], [0.0, 0.0, 0.054754661693549256, 0.0], [0.05631804644330892, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.5303351621564094, 0.16317920263287092, 0.1778234676857145], [0.0, 0.0, 0.0, 0.0], [0.001476518448960239, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.5303351621564094, 0.1878354278236057, 0.20359740885019864], [0.0, 0.0, 0.007849577469851057, 0.0], [0.04099032977357593, 0.0, 0.0028021783485938805, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.5303351621564094, 0.16317920263287097, 0.1778234676857145], [0.0, 0.0, 0.0, 0.0], [0.0014765184489602691, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, -0.10262300571218791], [0.0, 0.0, 0.0, -1.5836267168318516], [0.0, 0.0, 0.8448685813103036, 0.6741966076388226], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7541794021517616, 0.0], [0.0051049394228603485, 0.6048410305466577, 0.17871644115542543, 0.0]]","[[0.0, 0.0, 0.0, 0.005522636577430617], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.6511150543558155, 0.0], [0.006256995861888443, 0.4263525228819494, 0.09089618312667846, 0.0]]","[[0.0, 0.0, 0.0, 0.005522636577430617], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.699851885510244, 0.0020398572188916005], [0.006256995861888443, 0.5538675015477897, 0.14648473792321673, 0.0]]","[[0.0, 0.0, 0.0, 0.005522636577430617], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.6511150543558154, 0.0], [0.006256995861888443, 0.4263525228819494, 0.09089618312667846, 0.0]]"
"[[[0.7773040012241572, 0.4380594306779616, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.2859507393729565, 0.0, 0.0, 0.0]]]","[[0.48215135340781895, 0.0, 0.0, 0.12197836177252089], [0.09191636072620647, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.36565831020121187, 0.0, 0.0007585043330927536, 0.08715833635385555], [0.045057264431698364, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.015533563641066344, 0.0]]","[[0.36565831020121187, 0.015058843414922758, 0.0007585043330927536, 0.1078756999296692], [0.045057264431698364, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.016661791463140577, 0.015533563641066344, 0.0]]","[[0.36565831020121164, 0.0, 0.0007585043330927536, 0.08715833635385555], [0.045057264431698364, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.015533563641066344, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [-1.0721891261495688, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.2889266389109299]]]","[[0.0, 0.38012504580214945, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.05013374364823488]]","[[0.00271136794432868, 0.3423977569322652, 0.016496589544453866, 0.0], [0.0, 0.0, 0.0172137052058349, 0.0], [0.0, 0.0, 0.0, 0.009974790547247045], [0.0, 0.0, 0.014584460532572004, 0.04298811046085718]]","[[0.00271136794432868, 0.38701886605903174, 0.016496589544453866, 0.0], [0.0, 0.0, 0.0172137052058349, 0.0], [0.0, 0.0, 0.0, 0.009974790547247045], [0.0, 0.0, 0.014584460532572004, 0.04298811046085718]]","[[0.00271136794432868, 0.3423977569322652, 0.016496589544453866, 0.0], [0.0, 0.0, 0.0172137052058349, 0.0], [0.0, 0.0, 0.0, 0.009974790547247045], [0.0, 0.0, 0.014584460532572004, 0.04298811046085718]]"
"[[[0.0, 0.0, 0.0, 0.0], [-0.6086999798051881, 0.1423983018017393, 0.0, 0.0], [-2.1484255371539427, 0.0, 0.0, 0.0], [0.0, 1.2732772461090065, -0.33608109503311845, 0.0]]]","[[0.0, 0.14193269596295816, 0.8115965141785288, 0.0], [0.0, 0.010155539822090514, 0.0, 0.6349412516027778], [0.0, 0.0, 0.0, 0.2260778526703746], [0.0, 0.0, 0.0, 0.0]]","[[0.0217659674221224, 0.11238417001245146, 0.7187232138359614, 0.0], [0.0, 0.0, 0.0, 0.364893094711922], [0.0, 0.0, 0.0, 0.02356143831061191], [0.0, 0.0, 0.0, 0.029500460579450202]]","[[0.0217659674221224, 0.1632757522806818, 0.7187232138359614, 0.0], [0.0, 0.006529930017805227, 0.0, 0.364893094711922], [0.0, 0.0, 0.0, 0.02356143831061191], [0.0, 0.0, 0.0, 0.029500460579450202]]","[[0.0217659674221224, 0.11238417001245146, 0.7187232138359614, 0.0], [0.0, 0.0, 0.0, 0.364893094711922], [0.0, 0.0, 0.0, 0.02356143831061191], [0.0, 0.0, 0.0, 0.029500460579450202]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, -0.1531707948972411, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.011044186589381626, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.013142027517758269, 0.006169821833270103, 0.0], [0.007455855885990908, 0.0, 0.0, 0.0], [0.0032394379997495153, 0.002562556684353399, 0.019533841524953802, 0.0], [0.0, 0.0, 0.0, 0.018274778060240526]]","[[0.0, 0.013142027517758269, 0.006169821833270103, 0.0], [0.007455855885990908, 0.0, 0.013087463961199608, 0.0], [0.0032394379997495153, 0.002562556684353399, 0.0, 0.0], [0.0, 0.0, 0.0, 0.018274778060240526]]","[[0.0, 0.013142027517758269, 0.006169821833270103, 0.0], [0.007455855885990908, 0.0, 0.0, 0.0], [0.0032394379997495153, 0.002562556684353399, 0.019533841524953802, 0.0], [0.0, 0.0, 0.0, 0.018274778060240526]]"
"[[[-0.46221426481253963, 1.0800409323806506, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, -0.9222645741351606, 0.0, -0.2433347829317214], [-0.7459264550587731, 0.0, -0.7507073149163659, 0.0]]]","[[0.2637083396756914, 0.0, 0.0, 0.5130752622303334], [0.3950178914535851, 0.0, 0.26867852491029875, 0.0], [0.0, 0.0, 0.0, 0.41853042728197465], [0.0, 0.0, 0.07395124130297745, 0.0]]","[[0.15349456639618014, 0.006785352462719064, 0.0, 0.36650963689931254], [0.23305897449993374, 0.017842433066683837, 0.1825569865797295, 0.0], [0.0, 0.0, 0.0, 0.27095579332481906], [0.0, 0.0, 0.0, 0.0]]","[[0.23508842576660127, 0.006785352462719064, 0.0, 0.36650963689931254], [0.3712418519308303, 0.017842433066683837, 0.23098604282474175, 0.0], [0.0, 0.0, 0.0, 0.27095579332481906], [0.0, 0.0, 0.024717023401095602, 0.0]]","[[0.1534945663961802, 0.006785352462719064, 0.0, 0.36650963689931254], [0.23305897449993365, 0.017842433066683837, 0.18255698657972935, 0.0], [0.0, 0.0, 0.0, 0.27095579332481906], [0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.2990602139829839, 0.8927799963077547, 0.0], [0.0, 0.0, 0.0, -0.16077704389822148], [0.0, 0.0, 1.726418657890514, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.07883575740332806, 0.0, 0.0], [0.0, 0.3210662506037491, 0.0, 0.7519586290644168], [0.0, 0.0, 0.05249362428289505, 0.0]]","[[0.012523521485806106, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.02580123781023169, 0.27627605938795136, 0.0, 0.5795093623688413], [0.0, 0.0, 0.0019389420326502652, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.004808495511145422, 0.06956993371123193, 0.0, 0.0], [0.02580123781023169, 0.2861566863278934, 0.010854321002600616, 0.6694658651596064], [0.013990131322583409, 0.0, 0.08038334316580925, 0.0]]","[[0.012523521485806106, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.02580123781023169, 0.27627605938795136, 0.0, 0.5795093623688413], [0.0, 0.0, 0.0019389420326502652, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.1481612540225505], [0.0, 0.0, -0.7604925727309773, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3962810023494627, 0.0], [0.0, 0.4181190111043111, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.024900584803648006, 0.00599780401792069], [0.0, 0.0, 0.36220256247860494, 0.0], [0.016059344491621448, 0.36709190023188526, 0.026031833938600556, 0.004699603912508957]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.00599780401792069], [0.0, 0.0, 0.39944159638356663, 0.0], [0.016059344491621448, 0.36709190023188526, 0.026031833938600556, 0.004699603912508957]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.024900584803648006, 0.00599780401792069], [0.0, 0.0, 0.36220256247860494, 0.0], [0.016059344491621448, 0.36709190023188526, 0.026031833938600556, 0.004699603912508957]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.4761093231986641, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, -1.2958521004914543, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.13875434485587446, 0.0, 0.6312539421126163], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.018096754622319394, 0.0], [0.01617176540417283, 0.09403289393756517, 0.016934553429919057, 0.535376223880704], [0.02321432031559328, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.018096754622319394, 0.0], [0.01617176540417283, 0.13246886201761449, 0.016934553429919057, 0.535376223880704], [0.02321432031559328, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.018096754622319394, 0.0], [0.01617176540417283, 0.09403289393756517, 0.016934553429919057, 0.535376223880704], [0.02321432031559328, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.8623339237078387], [0.0, -0.6471339232164667, 0.0, -0.8249112760835833], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.4225000460377708, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.26313761436156347, 0.27292736520395017, 0.0, 0.0]]","[[0.0, 0.0, 0.04800969034234943, 0.0], [0.0, 0.3258249895015002, 0.021039987878069044, 0.003223213134335783], [0.0, 0.0, 0.0, 0.011621154649566201], [0.23270235915157708, 0.18248500487585687, 0.0386351082282821, 0.0]]","[[0.0, 0.0, 0.04800969034234943, 0.0], [0.0, 0.40145872171696934, 0.021039987878069044, 0.003223213134335783], [0.0, 0.0, 0.0, 0.011621154649566201], [0.23270235915157708, 0.24910036613227696, 0.0386351082282821, 0.0]]","[[0.0, 0.0, 0.04800969034234943, 0.0], [0.0, 0.3258249895015002, 0.021039987878069044, 0.003223213134335783], [0.0, 0.0, 0.0, 0.011621154649566201], [0.23270235915157708, 0.18248500487585687, 0.0386351082282821, 0.0]]"
"[[[0.5497349116219511, 0.0, -1.144140506097018, 0.0], [0.0, 0.0, 0.0, 1.965866936025055], [0.0, 0.0, -0.4895181750822732, 0.7405758522370675], [0.0, 0.0, 0.0, 0.0]]]","[[0.36804329362996724, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.6507614068434746, 0.0, 0.20891494127376514, 0.0], [0.0, 0.8278146389345122, 0.21389578203002316, 0.0]]","[[0.17675672446027177, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.00983860169037929], [0.3372766302053307, 0.0, 0.10347498202147141, 0.0], [0.0, 0.7264465444466627, 0.1382311004970089, 0.0]]","[[0.17675672446027177, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.00983860169037929], [0.34109780834613346, 0.0, 0.18617210957563204, 0.0], [0.0, 0.7264465444466627, 0.16535186002812186, 0.0]]","[[0.17675672446027174, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.00983860169037929], [0.3372766302053307, 0.0, 0.10347498202147143, 0.0], [0.0, 0.7264465444466627, 0.13823110049700887, 0.0]]"
"[[[0.5674864134115566, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, -0.9486903619345423, 0.0, 0.0]]]","[[0.18704647925532383, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.32888996550845234], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.1684382733564144, 0.002876238564688707, 0.0005126662837268197, 0.0], [0.004002996820296082, 0.0, 0.0, 0.30886558515112533], [0.00273095412362744, 0.0, 0.0037493137855977264, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.1684382733564144, 0.002876238564688707, 0.0005126662837268197, 0.0], [0.004002996820296082, 0.0, 0.0, 0.30886558515112533], [0.00273095412362744, 0.0, 0.0037493137855977264, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.1684382733564144, 0.002876238564688707, 0.0005126662837268197, 0.0], [0.004002996820296082, 0.0, 0.0, 0.30886558515112533], [0.00273095412362744, 0.0, 0.0037493137855977264, 0.0], [0.0, 0.0, 0.0, 0.0]]"
