coefficients,di_exact,knn_subset_pairwise
"[[['0.095', '', '0.080', 'log', ''], ['', '-0.141', '', '', ''], ['', '', 'sin', '', ''], ['log', '', 'log', 'sin', ''], ['', '', '', 'tanh', '']]]","[[0.08913455849838196, 0.0, 0.0, 1.4029815133129584, 0.0], [0.0, 0.011636927200454093, 0.0, 0.0, 0.0], [0.021008875353104303, 0.0, 0.726665015210494, 1.5234815826168575, 0.0], [1.3845331797812999, 0.0, 0.0, 0.9995093206303821, 0.6511816269154175], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.08756125013420761, 0.0, 0.0, 0.18697301122070525, 0.018756651201461912], [0.0, 0.013675476144745558, 0.0, 0.0, 0.0], [0.03582183707422283, 0.0, 0.7091037921772925, 0.07461568969429289, 0.0], [0.8262947847691051, 0.0, 0.0, 0.18252922761556648, 0.3244635241605517], [0.0, 0.0, 0.0, 0.0, 0.07144538827589263]]"
"[[['**0.363', '**0.451', '', 'cos', ''], ['cos', '', '', 'sigm', '**0.627'], ['', '', '', '', ''], ['', 'cos', '-0.106', '', ''], ['', '', '', '', 'log']]]","[[0.39501076346178576, 1.0994254918216866, 0.0, 0.0, 0.0], [1.3598288702314045, 0.0, 0.0, 0.7998023856772226, 0.0], [0.0, 0.0, 0.0, 0.006131023423300586, 0.0], [0.2696795182964845, 0.13033794100658277, 0.0, 0.0, 0.0], [0.0, 1.3996226115223038, 0.0, 0.0, 1.5790569101513825]]","[[0.09055588644397755, 0.3007890963202496, 0.0, 0.035399891675510546, 0.0], [0.8206237599324854, 0.11072063245496741, 0.0, 0.6426416084273875, 0.0], [0.0, 0.0, 0.029782420537064716, 0.009748059678259648, 0.0], [0.08287737474614423, 0.037347637603262776, 0.0, 0.0, 0.0], [0.13074327346167144, 0.4689301519353604, 0.0, 0.059581934298806184, 1.2546389060545056]]"
"[[['', '', '', '', ''], ['', '', '', '', ''], ['', '', '', 'tanh', ''], ['', '**0.444', '', '', ''], ['-0.004', '', '', '', 'log']]]","[[0.0, 0.0, 0.0, 0.0, 0.00016676509713978635], [0.0, 0.0, 0.0, 0.7480051188119787, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7216750281842402, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.605222873996366]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.005460876592284708, 0.0, 0.6325395719096376, 0.0], [0.0, 0.0, 0.028425804159855985, 0.0, 0.0], [0.0, 0.0, 0.6461973050126103, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.322716819613181]]"
"[[['', 'log', '', '0.028', '**0.057'], ['tanh', '', '', '', ''], ['**0.130', '', 'cos', '', ''], ['0.207', '', '', '', ''], ['', '-0.077', '', 'tanh', '**0.736']]]","[[0.0, 0.1261400782770623, 0.03029663175508446, 0.11001350582395761, 0.0], [0.8632641249041356, 0.0, 0.0, 0.0, 0.004870591697947644], [0.0, 0.0, 0.03503463576312851, 0.0, 0.0], [0.0011863424845408991, 0.0, 0.0, 0.0, 0.3595707647897116], [0.028066176071821172, 0.0, 0.0, 0.0, 0.5093957180557036]]","[[0.00747086938736235, 0.08330425238605349, 0.05042991434754771, 0.07562337768321482, 0.0], [0.5004909573487938, 0.0, 0.0, 0.0, 0.0], [0.007935078842934398, 0.0037201029472510344, 0.02248087630412463, 0.0, 0.007372122196575977], [0.0, 0.0, 0.0, 0.0, 0.3209074262022293], [0.0, 0.0, 0.0, 0.0, 0.2553337867832363]]"
"[[['', '', '', '', ''], ['', '', 'sigm', '', 'cos'], ['', '', 'sin', '', ''], ['', '', '', '', ''], ['cos', '', '', '', 'tanh']]]","[[0.0, 0.0, 0.0, 0.0, 0.022771286184535593], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11295589053366019, 0.7903583800144701, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.2986389167202578, 0.0, 0.0, 0.006311244789132881]]","[[0.0, 0.0, 0.0, 0.0, 0.01985979419202303], [0.007806661935146272, 0.04696046263045503, 0.0, 0.004941238695968124, 0.011614133226192327], [0.01162960117335761, 0.004119696189323343, 0.7498986544771733, 0.0, 0.008422320962170193], [0.010307010075612053, 0.0, 0.0, 0.0, 0.012156895740125769], [6.128305600217488e-05, 0.22493624387463051, 0.0, 0.006580322569178729, 0.0]]"
"[[['', '', '0.371', '', ''], ['', '', '**0.164', 'cos', '-0.250'], ['', '', '', '', ''], ['', '', '', '', 'log'], ['', '', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.07121507411726648, 1.0941458686603012, 0.0, 0.0, 0.0], [0.0, 0.9471596421324954, 0.0, 0.0, 0.0], [0.0, 0.0274571085412442, 0.0, 1.5834327136407849, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.041834175386377896], [0.0, 0.0, 0.0020302535377737497, 0.01057439271991974, 0.0], [0.05061116450719395, 0.2544441664087289, 0.0, 0.0, 0.03275337601521006], [0.0, 0.4377000270779492, 0.0, 0.0, 0.0], [0.030488836329823115, 0.0, 0.01994568304821571, 0.24989002524339102, 0.0]]"
"[[['sin', 'log', '-0.123', '', ''], ['cos', '', 'log', '', 'cos'], ['', '', '', '', ''], ['sin', '', '', '', 'tanh'], ['', '', 'log', '**0.056', '']]]","[[0.8994094862106382, 0.9517424618863357, 0.0, 0.8540235854226116, 0.0], [1.375293063916678, 0.0, 0.0, 0.0, 0.0], [0.0006061302579473139, 1.5135037075757898, 0.0, 0.0, 1.5163099616757818], [0.0, 0.0, 0.0, 0.0, 1.3253983077940863], [0.0, 1.090248587744441, 0.0, 0.42585958695905923, 0.0]]","[[0.21451966375346085, 0.07360806567445517, 0.0, 0.4228257206399634, 0.0], [0.8418908131461728, 0.005125031560078417, 0.0, 0.010250552717255721, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.019321515387425027, 0.0, 0.008448390413445426, 0.06594205297057083, 0.20308107735278816], [0.11905414997577161, 0.13669414437181945, 0.0, 0.1865375327012469, 0.0]]"
"[[['', 'log', 'log', '-0.594', ''], ['-0.038', '', 'sigm', '', 'log'], ['tanh', '', '**0.760', '', ''], ['', 'sigm', 'tanh', '', 'log'], ['log', '', '', '', '']]]","[[0.0, 0.04707386798360783, 1.104187048097311, 0.0, 1.565691979093092], [1.5740069682709388, 0.0, 0.0, 0.28599197336414817, 0.0], [1.5067957557434637, 0.22144127369693006, 1.1791485893194742, 0.7333271708296563, 0.0], [1.092799318444534, 0.0, 0.0, 0.0, 0.0], [0.0, 1.5004478457680068, 0.0, 1.4773313812031574, 0.0]]","[[0.038317003846007384, 0.0209013794679092, 0.6673309448119725, 0.0, 0.9522954602797356], [0.4140718839786632, 0.0, 0.0, 0.0, 0.0], [0.14727632354877848, 0.04354714856003626, 0.36864240651664526, 0.07496133375964321, 0.0], [0.327697160846429, 0.0, 0.0, 0.05793096007418117, 0.0], [0.0, 0.793862724951364, 0.0, 0.5812039934086658, 0.0]]"
"[[['', 'log', '', '', 'cos'], ['', 'tanh', '-0.237', '', 'sin'], ['', '', '', '', ''], ['cos', 'tanh', 'cos', '', ''], ['cos', '', '', '', '']]]","[[0.0, 0.0, 0.0, 0.6033358137459686, 0.5601703574486806], [0.9603881394667777, 0.22476569174840333, 0.0, 0.24790566971697298, 0.0], [0.0, 0.022256850591995885, 0.0, 0.015519223869831216, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.2348357027446844, 0.523257971713583, 0.0, 0.0, 0.0]]","[[0.0011932473639116369, 0.0059390193568175115, 0.0, 0.3885744364826983, 0.5223021009282228], [0.4723255265813995, 0.041597147986384905, 0.0, 0.0737481162505163, 0.0], [0.0, 0.026150600994713957, 0.0, 0.0, 0.0], [0.019189768428120355, 0.1554771703493722, 0.0, 0.0007194742807441562, 0.03177940037168595], [0.07915532635569274, 0.48955924925219874, 0.0, 0.0013858816661786865, 0.009625435213873957]]"
"[[['', '', '', '', ''], ['-0.186', 'sigm', '0.050', '', ''], ['', '', '', 'sigm', 'log'], ['-0.008', '', 'log', '', ''], ['sigm', '-0.316', '', '', 'cos']]]","[[0.0, 0.017084004653704587, 0.0, 7.871614378305826e-05, 0.033448756254037565], [0.0, 0.027765371701686754, 0.0, 0.0, 0.046934991864401115], [0.0, 0.005668751881906389, 0.0, 1.4746947832885935, 0.0], [0.0, 0.0, 0.18959905533149735, 0.0, 0.0], [0.0, 0.0, 0.9905554421762794, 0.0, 0.36704509950525743]]","[[0.0, 0.01047346189341758, 0.0, 0.0, 0.014250650004984957], [0.0, 0.021890075968043154, 0.008635539933746364, 0.0, 0.05945408648681581], [0.0, 0.0, 0.09608197899969065, 0.6850738354402678, 0.0], [0.0, 0.0, 0.05520442414683344, 0.022391145631615525, 0.0], [0.0, 0.010078111187931307, 0.45223732575477044, 0.0, 0.293583047759086]]"
"[[['0.011', '', '', '', ''], ['**0.749', '', '', '', '**0.623'], ['sigm', '', '', '', '0.293'], ['', 'tanh', '', '', ''], ['', '', '', '', '']]]","[[-0.0003277409748027601, 0.4593593616931723, 0.03358386388887446, 0.0, 0.0], [0.0, 0.0, 0.0, 0.7290736271748391, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.5555337299881186, 0.048567219128739146, 0.0, 0.0]]","[[0.0, 0.15281276824621168, 0.043057102840732386, 0.0, 0.0], [0.008452447782476577, 0.020585341867404957, 0.001140014394685025, 0.67236030015318, 0.0], [0.007106516241537537, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.04393950999931289, 0.0], [0.013601587865683704, 0.24650287228566306, 0.020434298448418355, 0.0, 0.0]]"
"[[['-0.104', 'log', 'sigm', '', ''], ['', '', 'log', '', ''], ['', '', '', '', ''], ['', '', '', '', ''], ['', '', '', '', '']]]","[[0.057140055932233466, 0.0, 0.0, 0.0, 0.0], [1.0661550306350218, 0.0, 0.0, 0.0, 0.0], [0.032607532858851394, 1.5470900987896017, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.009726977122756416, 0.0, 0.0, 0.0, 0.0], [0.8185823169532848, 0.0, 0.0, 0.0, 0.0], [0.0, 0.25002478073376505, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.000503844837048254, 0.006530061698203921, 0.019802070868609183]]"
"[[['sigm', 'tanh', 'sin', '', ''], ['sigm', '', '', '', ''], ['', '', 'tanh', '0.067', 'tanh'], ['', '', '', '', ''], ['', '', 'cos', '', '']]]","[[0.008650998477316218, 0.00044190295977818275, 0.0, 0.0, 0.0], [0.12045062195377058, 0.0, 0.0, 0.0, 0.0], [0.3261750456120774, 0.0, 0.2537197526478368, 0.0, 0.5752432447830439], [0.0, 0.0, -0.0014847054298869134, 0.0, 0.0], [0.0, 0.0, 0.5000817893108118, 0.0, 0.0]]","[[0.022794188403429245, 0.0, 0.0529324684206973, 0.01552616782773345, 0.00805550057892374], [0.04369415089591274, 0.03912533161572084, 0.00979751211443573, 0.0, 0.013992707643354103], [0.2261351850599738, 0.0, 0.0347897834021147, 0.0, 0.5405790974017629], [0.0, 0.0, 0.0038637532776832385, 0.012270808235280843, 0.00881629427622775], [0.0, 0.0, 0.4662288648590656, 0.0008448912642922497, 0.0]]"
"[[['', '', '', '', ''], ['', '', 'cos', '0.138', ''], ['', '', '', '', ''], ['tanh', '', '', 'log', ''], ['', 'cos', 'cos', 'log', '']]]","[[0.0, 0.0, 0.0, 0.2883552196840199, 0.0], [0.0, 0.0, 0.0, 0.0, 0.25592496481701094], [0.0, 0.008225056000502632, 0.0, 0.0, 0.014998432111359617], [0.0, 0.18653110054441774, 0.0, 1.5645580156995715, 1.5681833130741571], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.05529337120100516, 0.0], [0.012518068829088281, 0.0, 0.0, 0.0, 0.026657822763439237], [0.0, 0.008490383146272708, 0.019586018077217205, 0.0, 0.0], [0.0, 0.13291901052143115, 0.0, 1.0591484527302943, 0.5257229117213008], [0.007693047151398322, 0.12260832755694565, 0.0, 0.0, 0.3434797029464683]]"
"[[['', 'cos', 'log', '', ''], ['log', '', '', 'cos', 'sin'], ['', '', '', 'cos', 'log'], ['-0.333', '', '', '', '**0.272'], ['sin', '-0.055', '', '', '']]]","[[0.0, 1.4987462374902791, 0.0, 0.6619402876185169, 1.0674123892015566], [0.936955698540324, 0.0, 0.0, 0.0, 0.04604587620827767], [1.553683842756786, 0.0, 0.0, 0.0, 0.0], [0.0, 0.5708445450882301, 0.5742996483332488, 0.0, 0.0], [0.0, 0.9645516596203434, 1.3493936083905282, 1.2496489449467272, 0.0]]","[[0.0, 0.37949080887999964, 0.010750798112026025, 0.33698929299097236, 0.8774768637618563], [0.1492465019870023, 0.016220751817941217, 0.1192403329222715, 0.0, 0.0], [0.5054741872803431, 0.0, 0.0, 0.021253309511129255, 0.0], [0.026053602716013095, 0.026135996891261122, 0.13515439938474516, 0.14897161741204926, 0.011325286227340265], [0.0, 0.08357234117953634, 0.48010338236432665, 0.44411971455578236, 0.0]]"
"[[['', '', '', '', ''], ['', 'tanh', '', 'cos', ''], ['sigm', '', 'sigm', '', '0.028'], ['', '', '', '', ''], ['', '', '', '', '']]]","[[0.0, 0.0, 0.0224859851257828, 0.0, 0.0], [0.0, 0.006570358499901214, 0.0, 0.0, 0.0], [0.0, 0.0, 0.020210357546611095, 0.0, 0.0], [0.0, 0.010201186668663684, 0.0, 0.0, 0.0], [0.0, 0.0, 0.00046430129229658394, 0.0, 0.0]]","[[0.0, 0.0045447810385018635, 0.008674806091148242, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0016222046994415202], [0.0, 0.013707213414861861, 0.010883842578072468, 0.0, 0.0], [0.0, 0.028672855921976027, 0.002278100437727887, 0.04020210454575631, 0.0], [0.00823430090461362, 0.03877896263745742, 0.0, 0.0, 0.0025555729947379945]]"
"[[['', '', '', '', ''], ['', '', '', '', ''], ['', '', '', '', ''], ['', '', 'sigm', 'tanh', ''], ['tanh', 'log', '', 'sin', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.27708343876007036], [0.0, 0.0, 0.0, 0.0, 1.5423147613611035], [0.0, 0.0, 0.0, 0.02458191111711884, 0.0], [0.0, 0.0, 0.0, 0.033945460059381594, 0.03181134207389301], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.03326534810893217, 0.0, 0.0, 0.0, 0.17887770044900533], [0.027137296070623422, 0.0, 0.0, 0.02876754973654358, 0.0], [0.03355039519048139, 0.0, 0.005940248297987227, 0.05285928899134303, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['**0.633', '0.182', '', '', 'cos'], ['log', '', '', '', ''], ['', 'log', '-0.122', '', 'sigm'], ['sin', 'sin', '**0.813', '', ''], ['sigm', '', 'sigm', '', '-0.057']]]","[[0.310746669152975, 0.41657694624332614, 0.0, 0.15248990979784202, 0.020236139606082813], [0.04106454368312778, 0.0, 1.4159826333644057, 0.43497990617733545, 0.0], [0.0, 0.0, 0.12342239550458621, 1.307358869260523, 0.21510014124713434], [0.0, 0.0, 0.0, 0.0, 0.0], [0.4296756211307821, 0.0, 0.023031490482991013, 0.0, 0.0035499042140185134]]","[[0.08772792425003853, 0.30633725188775635, 0.021809246277862925, 0.0, 0.01040869773370298], [0.01737036293003242, 0.04475643648481917, 0.6728192931573622, 0.07028794209648088, 0.01602825696011284], [0.0009533373285582185, 0.0, 0.0, 0.7107113551002608, 0.15357625857066187], [0.06719000640739725, 0.0, 0.0, 0.010434742644993732, 0.0], [0.3727751707418993, 0.022401426659995127, 0.0, 0.0, 0.02563526741134428]]"
"[[['', '', '-0.196', '0.228', '**0.937'], ['sin', '', '', 'sin', ''], ['', '', 'sin', '', ''], ['', '', '', '', ''], ['', 'sigm', '', '', '']]]","[[0.0, 0.42532679727000755, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.07262047722491885], [0.08303726567171965, 0.0, 0.7463916971935831, 0.0, 0.0], [0.026251166237964814, 0.32245116355164144, 0.0, 0.0, 0.0], [0.3804455273487496, 0.0, 0.0, 0.0, 0.0]]","[[0.029110388752086575, 0.24176391151120308, 0.0, 0.039144136853158464, 0.006711861229188935], [0.0, 0.008308505216343527, 0.0, 0.022231801145279985, 0.09291513868105841], [0.029706787152724495, 0.006187809748800154, 0.7633745865466897, 0.03261614327938541, 0.00861392840810947], [0.016714952755152016, 0.15376988766448182, 0.0, 0.0, 0.017419420470138215], [0.3204873984493307, 0.000582917402920447, 0.0, 0.027694654138814032, 0.0]]"
"[[['sigm', '', '', '0.403', ''], ['', '', '', '**0.834', ''], ['', '', '', '', ''], ['', '', 'cos', '', '0.127'], ['**0.166', '', '0.039', '', '-0.005']]]","[[0.009087324941740955, 0.0, 0.0, 0.0, 0.01848028709622397], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.016306931713468437, 0.00352509614930783], [0.07818205471542718, 0.2813821863375026, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.00952640611836638, 0.00030882885580419875]]","[[0.0012787887868921336, 0.008294415252396556, 0.0, 0.004709457468726359, 0.06702566309759335], [0.022844921998590787, 0.0, 0.0, 0.005162888488061618, 0.03847066091491767], [0.004544403225940929, 0.002196726433005407, 0.006298877505751383, 0.011355097297990831, 0.03661092045805543], [0.10957819466789528, 0.30139352821602494, 0.017153367430390417, 0.0021995991434081404, 0.018774668184657624], [0.014092616188249087, 0.017690353854829918, 0.017571140025910058, 0.0, 0.0]]"
"[[['', '', '', '', ''], ['sigm', '', '', 'tanh', 'sigm'], ['-0.147', '', '-0.161', '', 'sin'], ['', '', '', '', ''], ['cos', '', '', '', '0.302']]]","[[0.0, 0.03478124480377234, 0.008928829363670981, 0.0, -0.0007244244545094721], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.012304045748691771, 0.0, 0.0], [0.0, 0.33195018714737784, 0.0, 0.0, 0.0], [0.0, 0.01349141804973682, 0.025820100343145212, 0.0, 0.03393847582920555]]","[[0.0, 0.044581014645045054, 0.010173341486013125, 0.0, 0.0], [0.018699271770733224, 0.0, 0.016309425939612692, 0.0, 0.0], [0.014259728369709304, 0.03143590973868838, 0.0, 0.0, 0.0], [0.014461626750102291, 0.3074312627834622, 0.007917545920983232, 0.03567022931133574, 0.0], [0.02300928094411202, 0.020917726094245477, 0.03471778657153402, 0.0, 0.03410838064411818]]"
