coefficients,di_exact,knn_sqrt,knn_sqrt_2,knn_sqrt_4
"[[['0.022', '', '', ''], ['', '', '', ''], ['', '', 'sigm', 'tanh'], ['-0.405', '', '', '']]]","[[0.00018189241386372854, 0.0, 0.0, 0.08429540360513058], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.059258877191988954, 0.0], [0.0, 0.0, 0.3627407466885935, 0.0]]","[[0.0, 0.0, 0.0, 0.04023154875431569], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.25066118379738184, 0.0]]","[[0.0, 0.0, 0.0, 0.05281235899967701], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.007605973987037829, 0.0], [0.0, 0.0, 0.28676327084941333, 0.0]]","[[0.0, 0.0, 0.0, 0.07624760884358589], [0.017435723603495202, 0.010636202739754923, 0.012647092323087736, 0.015417408880732704], [0.0, 0.0, 0.03647497021708729, 0.0], [0.002934140235317948, 0.009696379400626553, 0.31884530324210464, 0.0]]"
"[[['', '', 'tanh', ''], ['0.352', '', '', ''], ['', '', 'cos', 'sigm'], ['', '', 'sin', '**0.723']]]","[[0.0, 0.08950524827474973, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.24342460111525227, 0.0, 0.6479349454643182, 0.2913449157592351], [0.0, 0.0, 0.004169916441952488, 0.3406811176038845]]","[[0.0, 0.0052564645770826314, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.14292680924877765, 0.0, 0.4454544880251596, 0.12047000820068454], [0.0, 0.0, 0.0, 0.19045459875373716]]","[[0.0, 0.017583683883365658, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.16810746924329986, 0.0, 0.47899402392539253, 0.1547115682330061], [0.0, 0.0, 0.0, 0.19953691993986314]]","[[0.0, 0.005390011532298632, 0.0, 0.0], [0.018097276101356065, 0.021408293660115537, 0.0030679709444181745, 0.0], [0.18517065827041182, 0.0, 0.49147322290109335, 0.19934060809121198], [0.0, 0.0, 0.0, 0.20558328414086896]]"
"[[['', '', '', 'log'], ['', '', '', ''], ['', '', '', ''], ['', 'sigm', '', 'cos']]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.02333080337599586], [0.0, 0.0, 0.0, 0.0], [0.789234302063153, 0.0, 0.0, 0.39913335145538914]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.3547691000123676, 0.0, 0.0, 0.19320891356851963]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.38182365483208885, 0.0, 0.0, 0.22305586999371327]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.005416013096290368, 0.0029475496765437948], [0.0, 0.0, 0.0, 0.0], [0.4106119938401949, 0.0, 0.0, 0.21199926615647954]]"
"[[['-0.144', '', '', ''], ['0.125', '0.161', '', ''], ['', '', '', ''], ['', '', '', '']]]","[[0.0039348243097889575, 0.008734044219851992, 0.0, 0.0], [0.0, 0.01003879560421554, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.005651836934759125, 0.0, 0.005029342756887284], [0.0, 0.0, 0.0, 0.0], [0.0, 0.009550440053865537, 0.0, 0.0006372143166859599]]"
"[[['', '-0.366', 'log', ''], ['', '', '', ''], ['', '', '', ''], ['', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0], [0.03941251314173419, 0.0, 0.0, 0.0], [1.541899672689909, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.06307383951831963, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.17261163259984189, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', ''], ['cos', '', '-0.510', ''], ['', 'sigm', '', '0.071'], ['', '', '', '']]]","[[0.0, 0.019907711735263345, 0.0, 0.0], [0.0, 0.0, 0.02281288113635177, 0.0], [0.0, 0.10867810177214067, 0.0, 0.0], [0.0, 0.0, 0.0016859595001474871, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.05754212982693831, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.04129580205161235, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.09072724180491851, 0.0, 0.0], [0.0, 0.0, 0.0, 0.007743716874866085]]"
"[[['', '', '', ''], ['', 'log', '', ''], ['', 'sigm', '', ''], ['', '', '', '-0.021']]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 1.5240598995010537, 0.2785695140051446, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.0009897136521898105]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.8956932218753636, 0.15967801034660042, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.9652870568624797, 0.1665383882303967, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 1.0384342171459684, 0.1809957633318162, 0.0], [0.00023540662352833982, 0.0, 0.000965440321214472, 0.0], [0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '**0.352', ''], ['', '', '', ''], ['**0.520', '', '', ''], ['', '', 'log', '']]]","[[0.0, 0.0, 0.5666114907892779, 0.0], [0.0, 0.0, 0.0, 0.0], [0.512464757305818, 0.0, 0.0, 0.5529233081162522], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.19448612167801857, 0.0], [0.0, 0.0, 0.0, 0.0], [0.13737768832432234, 0.0, 0.0, 0.2907345962054811], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.21801172531385332, 0.0], [0.0, 0.0, 0.0, 0.0], [0.16362477054681943, 0.0, 0.0, 0.32947767978423287], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.23390887182278472, 0.0], [0.0, 0.0, 0.0, 0.0], [0.19238514756481315, 0.0, 0.0, 0.3955737134497109], [0.0, 0.0, 0.0, 0.0]]"
"[[['', 'cos', 'cos', ''], ['sin', '', '', ''], ['-0.145', '', '', 'tanh'], ['', 'sigm', 'sigm', '']]]","[[0.0, 0.07107182783367295, 0.010794200005461604, 0.0], [0.27495931037641147, 0.0, 0.0, 0.04384345385496983], [0.2005297466572683, 0.0, 0.0, 0.017317177346305942], [0.0, 0.0, 0.029470648584627487, 0.0]]","[[0.0, 0.014137386315331764, 0.0, 0.0], [0.17333979162086852, 0.0, 0.0, 0.008073635524582371], [0.12041104163424317, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.025118696763804717, 0.0, 0.0], [0.19352576892579118, 0.0, 0.0, 0.019143265846455846], [0.12980146979936652, 0.0, 0.0, 0.006204522966730185], [0.0, 0.0, 0.008412932322490633, 0.0]]","[[0.0, 0.06966606060932748, 0.0, 0.0], [0.22463634963456497, 0.0, 0.0, 0.040077772389466], [0.1461641219848146, 0.0, 0.0, 0.021715474181093396], [0.0, 0.0, 0.020258688608283813, 0.024172502757665335]]"
"[[['', '', '', ''], ['', '', '', ''], ['tanh', '', '', 'log'], ['', '', '', 'log']]]","[[0.0, 0.0, 0.26815718431444535, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.5633701709338357, 1.5931149321462756]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3392337648665381, 0.39436924752668373]]","[[0.0, 0.0, 0.020650268045113527, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4012921087108756, 0.45823206828862967]]","[[0.0, 0.0, 0.051484044195163635, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.47792540735053923, 0.5253773865558801]]"
"[[['sin', 'tanh', '', ''], ['', '', '', ''], ['cos', 'cos', '', ''], ['sigm', '', '', '0.081']]]","[[0.8812948574351145, 0.0, 0.2618721384359002, 0.14440899983945624], [0.327688418719486, 0.0, 0.022202587715238982, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.010724030949368215]]","[[0.5367830427061168, 0.0, 0.08525926242972952, 0.03324070228283951], [0.14888853042953576, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.572893763391843, 0.0, 0.11968951463227623, 0.03451195777379176], [0.1964549745270724, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.6084707808735311, 0.0, 0.12441090425430508, 0.030789699515795944], [0.22701323968306195, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]"
"[[['-0.114', '', 'sin', ''], ['', '', 'cos', '-0.078'], ['', '', '', 'sigm'], ['sin', '', '', '']]]","[[0.008400992940834105, 0.0, 0.0, 0.40845829885544727], [0.0, 0.0, 0.0, 0.0], [0.2868873696819623, 0.1749004999294787, 0.0, 0.0], [0.0, 0.006756813730906942, 0.06471492324624806, 0.0]]","[[0.0, 0.0, 0.0, 0.2628219338663765], [0.0, 0.0, 0.0, 0.0], [0.17910663257650267, 0.10151549403203657, 0.0, 0.0], [0.0, 0.0, 0.028519702593447733, 0.0]]","[[0.0, 0.0, 0.0, 0.27576063702106657], [0.0, 0.0, 0.0, 0.0], [0.19473916018760848, 0.10192274065722008, 0.0, 0.0], [0.0, 0.0, 0.030739614297262872, 0.0]]","[[0.0031769803816484622, 0.0046978597649819055, 0.006066625216941597, 0.3693988214370204], [0.0002845540749837875, 0.0, 0.0, 0.012732449966192728], [0.22696798672364546, 0.12789128609188885, 0.0, 0.0], [0.0, 0.0, 0.04549653396863987, 0.0]]"
"[[['**0.943', '**0.023', '', ''], ['', 'cos', 'tanh', ''], ['', '', '-0.034', 'cos'], ['', '', '', '']]]","[[0.671523159327104, 0.0, 0.0, 0.0], [0.15932145604453363, 0.579758610025109, 0.0, 0.0], [0.0, 0.10387102646788116, -0.0008212148700673701, 0.0], [0.0, 0.0, 0.015969660932008713, 0.0]]","[[0.5217710190609394, 0.0, 0.0, 0.0], [0.0, 0.4524402716315664, 0.0, 0.0], [0.0, 0.008409760690757904, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.5425291023705031, 0.0, 0.0, 0.0], [0.0, 0.47629207684660974, 0.0, 0.0], [0.0, 0.01008326178842116, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.6070541835739318, 0.0, 0.006221526582388366, 0.03393303075239931], [0.0, 0.5366693224625554, 0.004986797327993254, 0.017306992656769073], [0.0, 0.021835653153967925, 0.0, 0.0005417062371329034], [0.0, 0.0, 0.0, 0.0]]"
"[[['log', '', 'cos', ''], ['', 'sigm', 'log', ''], ['', 'sin', '', 'cos'], ['sin', '', '', '']]]","[[1.5399655638690808, 0.0, 0.0, 1.0379406028091727], [0.0, 0.06431089755771828, 0.40698840385367974, 0.0], [0.5527676271573513, 0.7795296041977492, 0.0, 0.0], [0.0, 0.0, 0.28723576727328926, 0.0]]","[[0.5067129161291118, 0.0, 0.0, 0.5634376115601881], [0.0, 0.0, 0.06330845750415806, 0.0], [0.03807796612131493, 0.16281761996237246, 0.0, 0.0], [0.0, 0.0, 0.016798651162560154, 0.0]]","[[0.6124356154484232, 0.0, 0.0, 0.6093287334278631], [0.0, 0.0, 0.06484218358509694, 0.0], [0.08155136071822768, 0.20317168500495927, 0.0, 0.0], [0.0, 0.0, 0.06471205872451455, 0.0]]","[[0.7012787525478446, 0.0, 0.0, 0.6637304416374763], [0.0, 0.0, 0.10105944225349071, 0.0], [0.14417685360687904, 0.23644282004128678, 0.0, 0.0], [0.0, 0.0, 0.0884806894135658, 0.0]]"
"[[['log', '', '**0.202', ''], ['', '', '', '**0.399'], ['', '', '', ''], ['', '', '', '']]]","[[1.5903239675962424, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [1.1067914054863026, 0.0, 0.0, 0.0], [0.0, 0.864902795213529, 0.0, 0.0]]","[[0.3997566649740576, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.08447439148481191, 0.0, 0.0, 0.0], [0.0, 0.24373136326054692, 0.0, 0.0]]","[[0.5793634336883976, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.20890255827439133, 0.0, 0.0, 0.0], [0.0, 0.3461240538298875, 0.0, 0.0]]","[[0.7291180255697606, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.3119970928182957, 0.0, 0.0, 0.0], [0.0, 0.45559718729663307, 0.0, 0.0]]"
"[[['', '', '', ''], ['', '0.169', 'sigm', ''], ['', '', 'log', ''], ['', '', '-0.691', '']]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.017568508823067163, 0.0, 0.0], [0.0, 0.3012461732779198, 1.6267382733807163, 1.3037946901515214], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.016993295287093525, 0.6175213777773898, 0.6251212537404636], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.03672952392500357, 0.7121360708336963, 0.6226197451780199], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.06267897635203798, 0.8223238576578846, 0.6478340665312433], [0.0, 0.0, 0.0, 0.0]]"
"[[['', 'sin', '', 'sin'], ['', '', 'cos', ''], ['', '', '-0.173', ''], ['', '', 'sigm', 'log']]]","[[0.0, 0.0, 0.0, 0.0], [0.13003842261617785, 0.0, 0.0, 0.0], [0.0, 0.01248746263626078, 0.0059159490459425035, 0.02959739414400214], [0.9597959518627424, 0.0, 0.0, 1.5644085525427724]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.5468908166048945, 0.0, 0.0, 0.7377500777160372]]","[[0.0, 0.0, 0.0, 0.0], [0.04324505198327134, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.6022146292659946, 0.0, 0.0, 0.8429428308972814]]","[[0.0, 0.0, 0.0, 0.0], [0.053620375338689096, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.6329055394612879, 0.0, 0.0, 0.9096505903893239]]"
"[[['', '', '', ''], ['', 'cos', '', 'sigm'], ['', '', '', ''], ['', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.4876733547513819, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.026517277924953266, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.3923793130821589, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.4337962957014553, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.4321511143471891, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', 'sin'], ['sin', '', '', 'cos'], ['', '', '', ''], ['', '', 'cos', 'cos']]]","[[0.0, 0.30617704337776047, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.010518717722770871], [0.2970362018903195, 0.7490987267059855, 0.0, 0.7426417811325817]]","[[0.0, 0.09576539175626944, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.07588675448271358, 0.28061471409399436, 0.0, 0.3113692555579773]]","[[0.0, 0.09958159432593608, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.084277817455492, 0.2987728701632474, 0.0, 0.3440142026662972]]","[[0.0, 0.11986750070313132, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.08175305393339427, 0.32500740859833727, 0.0, 0.3619724723184332]]"
"[[['sigm', 'tanh', '', ''], ['cos', 'log', '', ''], ['sin', '**0.390', '', ''], ['', 'sin', '**0.110', '']]]","[[0.14939256760674693, 0.6671825666125172, 0.7687326492008602, 0.0], [1.0441611062505505, 1.4833997495871425, 1.3600300297451502, 1.069847346540296], [0.0, 0.0, 0.0, 1.2847339488171061], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.008945616573268901, 0.0], [0.36645103923630495, 0.44610131401724373, 0.426698511635352, 0.34759655019705904], [0.0, 0.0, 0.0, 0.0298684670686651], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.022366250072918387, 0.0], [0.37573697554933805, 0.5335691208408685, 0.42993508785046103, 0.3894336635385396], [0.0, 0.0, 0.0, 0.044044682203036534], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.039465837057024125, 0.08616176883790409, 0.0], [0.4492908789506571, 0.661352081216314, 0.5090935403923981, 0.46259168642027826], [0.0, 0.0, 0.0, 0.07078992346906658], [0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', ''], ['log', '', '-0.308', ''], ['0.061', '', 'log', ''], ['', '**0.643', '', '']]]","[[0.0, 1.5216935941375807, 0.0011338929846181835, 0.0], [0.0, 0.0, 0.0, 1.0453615492763448], [0.0, 0.5994851677241424, 1.6301573207559126, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.6388191061493986], [0.0, 0.04314843246235479, 0.6224587819044978, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.7479304462596609], [0.0, 0.034715705300055785, 0.7395469091962528, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.7999626859524112], [0.0, 0.03764807774670555, 0.8673678619529426, 0.0], [0.0, 0.0, 0.0, 0.0]]"
"[[['', '', 'cos', ''], ['', '', '', ''], ['', 'cos', '', ''], ['', '', 'log', 'sigm']]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.014169072872263138, 0.0], [0.24310625341864084, 0.0, 0.0, 0.39990291508771475], [0.0, 0.0, 0.0, 0.06376062503728969]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.13919576425874616, 0.0, 0.0, 0.24556716196679496], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.18336414401326226, 0.0, 0.0, 0.3144376320066336], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.16974476909602915, 0.0, 0.0, 0.2980298565748917], [0.0, 0.0, 0.008822140879375063, 0.03451330662134494]]"
"[[['', '', '', ''], ['0.246', '', '', 'cos'], ['', 'sin', 'cos', ''], ['0.227', '', '', '']]]","[[0.0, 0.03601698232288251, 0.0, 0.011833587785040074], [0.0, 0.0, 0.1452355606988366, 0.0], [0.0, 0.0, 0.6507193278350398, 0.0], [0.0, 0.013720573745992833, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.04034350238564324, 0.0], [0.0, 0.0, 0.528381249629118, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.002821002803554187, 0.0, 0.0], [0.0, 0.0, 0.0771643867652679, 0.0], [0.0, 0.0, 0.5552428468051304, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.08528566850707617, 0.0], [0.0, 0.0, 0.5563492600147262, 0.0], [0.0, 0.0, 0.0, 0.0]]"
"[[['', '', 'log', 'tanh'], ['log', '', '', ''], ['', '', '', ''], ['cos', '', '', '']]]","[[0.0, 1.1921816818234299, 0.0, 0.9849425016730329], [0.0, 0.0, 0.0, 0.0], [1.4530082096894517, 0.0, 0.0, 0.0], [0.8436250831073181, 0.0, 0.0, 0.0]]","[[0.0, 0.7786833688770638, 0.0, 0.7340081193609835], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.8547279236346212, 0.0, 0.7958133897726895], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.8868900733378127, 0.0, 0.8231483533950297], [0.0, 0.0, 0.0, 0.0], [0.030817427611908838, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', ''], ['sin', 'sigm', '', ''], ['', 'cos', '', ''], ['', '', '', '']]]","[[0.0, 0.33214156384152504, 0.0, 0.0], [0.0, 0.05391184618535269, 0.31276257418845765, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.20048164822680342, 0.0, 0.0], [0.0, 0.0, 0.2106654893629431, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.22070335394454768, 0.0, 0.0], [0.0, 0.0, 0.234204078842843, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.2748898809262132, 0.0, 0.0], [0.0, 0.029129466677769215, 0.2367506680239843, 0.0], [0.017326946801913965, 0.002516907158442106, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]"
"[[['', '', 'tanh', 'sin'], ['', 'log', '', 'cos'], ['', '**0.627', '', ''], ['', 'cos', '', 'sigm']]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 1.6016728559771565, 1.3934196688025866, 0.8284555850066111], [1.0266185543787418, 0.0, 0.0, 0.0], [0.4288784243538431, 0.7207085293944278, 0.0, 0.07150755732426987]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.38795463002101843, 0.49955125751120527, 0.2970435419617724], [0.36179585403880177, 0.0, 0.0, 0.0], [0.025289627878617056, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.47867770259811276, 0.5490166770782675, 0.303109955473584], [0.3505601923959661, 0.0, 0.0, 0.0], [0.01629418916581559, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.5720278737314209, 0.5845196505218201, 0.31362550619395], [0.37472246012839067, 0.0, 0.0, 0.0], [0.02867376896636565, 0.029101710108467575, 0.0, 0.0]]"
"[[['', '', '', ''], ['', '', '', ''], ['', '', '', ''], ['', '', '0.221', 'log']]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.025721642122955704], [0.0, 0.0, 0.0, 1.6127074286467917]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.9873813158290838]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0770307416700018]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.1659983733476251]]"
"[[['', 'sigm', '', ''], ['sin', '', 'cos', ''], ['', '', '', 'log'], ['', '', '', '0.034']]]","[[0.0, 0.3559198238252616, 0.0, 0.0], [0.1622635689338691, 0.0, 0.0, 0.0], [0.0, 0.9473284056890701, 0.0, 0.0], [0.0, 0.0, 1.440645931357873, 0.0004142800333613853]]","[[0.0, 0.10012648110822159, 0.0, 0.0], [0.08072997359100258, 0.0, 0.0, 0.0], [0.0, 0.6598409320194306, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.15302408791324193, 0.0, 0.0], [0.08477569389245576, 0.0, 0.0, 0.0], [0.0, 0.7074083440770181, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.19978556123437585, 0.0, 0.0], [0.09687284577585624, 0.0, 0.0, 0.0], [0.0, 0.7273802800341357, 0.0, 0.0], [0.0, 0.0, 0.053069815793197334, 0.0]]"
"[[['', '', '', ''], ['', '', '', '**0.534'], ['', 'sigm', '', ''], ['', 'tanh', '', '']]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.25046124945120896, 0.9731650037961986], [0.0, 0.0, 0.0, 0.0], [0.0, 1.1847133014849953, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1754005602408228, 0.733074951229363], [0.0, 0.0, 0.0, 0.0], [0.0, 0.6408533093280064, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.19798643204839575, 0.7479112948785225], [0.0, 0.0, 0.0, 0.0], [0.0, 0.6373386395503788, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1769047215066451, 0.7508901520591067], [0.0, 0.0, 0.0, 0.0], [0.0, 0.6599168841227138, 0.0, 0.0]]"
