coefficients,di_exact,knn_subset_pairwise
"[[['', '', '', '', '', ''], ['', '', '', '', '', ''], ['sin', '0.002', '', 'sigm', '', ''], ['', '', '', '', '', ''], ['**0.538', '', '', '**0.391', '', 'log'], ['sin', '', 'tanh', '**0.593', '', '']]]","[[0.0, 0.0, 0.3454926194591906, 0.0, 0.667396050469338, 0.28870892586269453], [0.0, 0.0, 5.2749929915831e-05, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.41670193342209033], [0.0, 0.0, 0.0354697761025461, 0.0, 0.8229996128513538, 0.6243320198950923], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.4416233026579928, 0.0]]","[[0.0, 0.04129777350192031, 0.32004830490998665, 0.020279450178931152, 0.0008532524056620355, 0.06655186618290065], [0.023629850686286657, 0.0, 0.02085044705506913, 0.0, 0.0, 0.014413091764956759], [0.010047594206082129, 0.028521490323812338, 0.0, 0.0, 0.0, 0.1252938111255041], [0.03697656302371978, 0.02986094695032864, 0.019826958025210777, 0.0, 0.0342480297587493, 0.27704463075616853], [0.0, 0.0, 0.0, 0.0, 0.05677482874011171, 0.008149480008947356], [0.012534018103084296, 0.03516586246133622, 0.005143255742893804, 0.0, 0.25618446613259654, 0.0046951811462455076]]"
"[[['', 'sigm', '', '', 'cos', 'cos'], ['', '', '', '', '', '0.230'], ['tanh', '', '0.021', 'sigm', '', ''], ['', '**0.279', '', '', '', ''], ['', '', '0.125', '', 'sigm', ''], ['', '', '', '', 'cos', 'sigm']]]","[[0.0, 0.0, 0.12528913921631307, 0.0, 0.0, 0.0], [0.03879109962087859, 0.0, 0.0, 0.6544606262172434, 0.0, 0.0], [0.0, 0.0, 0.0007534116124700255, 0.0, 0.008689868154056963, 0.0], [0.0, 0.0, 0.09053952077888887, 0.0, 0.0, 0.0], [0.2287865183754593, 0.0, 0.0, 0.0, 0.020673116300750416, 0.23191217638642056], [0.44864401197877585, 0.04377572603564013, 0.0, 0.0, 0.0, 0.019916418652580658]]","[[0.0, 0.0, 0.09906281988381138, 0.0, 0.0, 0.012006461905371635], [0.03729673084542132, 0.007036524202612769, 0.004067289651901437, 0.3877246432091263, 0.0, 0.005324444037428978], [0.015662896810486996, 0.0, 0.0, 0.0, 0.0, 0.010483841648070157], [0.04052045468910879, 0.0, 0.09736408700107645, 0.0, 0.0, 0.0], [0.11186912344349534, 0.0, 0.0, 0.0, 0.06908965359076033, 0.24110768487055306], [0.3034155973972443, 0.026328226499987915, 0.011776207830814822, 0.0, 0.001468324429309743, 0.0]]"
"[[['', '', '', '', '', ''], ['', '', '', 'cos', '', ''], ['sigm', '', '', '', '0.070', 'cos'], ['', '**0.299', '', '', 'sin', ''], ['-0.024', '', '', '', '', ''], ['', '', '', 'sin', '', '']]]","[[0.0, 0.0, 0.025689649771772544, 0.0, 0.0013331837771126242, 0.0], [0.0, 0.0, 0.0, 0.5561431820881884, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.40243629130667774, 0.0, 0.0, 0.0, 0.602679695081962], [0.0, 0.0, 0.0035251597043014045, 0.35923524437898385, 0.0, 0.0], [0.0, 0.0, 0.28247131192370356, 0.0, 0.0, 0.0]]","[[0.042490531416482326, 0.0, 0.006047529200993868, 0.0, 0.018086320342387222, 0.01266683154505878], [0.0, 0.014284692562319633, 0.03917696170043623, 0.24103846938588913, 0.0027929426648017775, 0.0042024311602605665], [0.0, 0.0, 0.009532100710512349, 0.0, 0.01583336342015084, 0.003070074421963911], [0.0, 0.36285453814566526, 0.0, 0.0, 0.014069006136910199, 0.5060222531852057], [0.0, 0.0, 0.0, 0.23895361304936114, 0.0, 0.0], [0.0, 0.0, 0.21148010692867583, 0.043655445484674864, 0.014711605072378712, 0.0]]"
"[[['', '', '', '', '', ''], ['', '', '', '', '', ''], ['', '', '', '', '', ''], ['', '', 'cos', 'cos', 'log', ''], ['sigm', '', 'log', '', 'log', ''], ['', '', '', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.027874577556660157, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.0002055098461882345, 1.4967747147922092, 0.0], [0.0, 0.0, 0.0, 1.0724909005173053, 0.0, 0.0], [0.0, 0.0, 0.0, 1.5266570081555935, 1.5612373998824383, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.003634159630017636, 0.0, 0.0, 0.0, 0.0, 0.00040895139478085233], [0.0, 0.03339138517090089, 0.023757684320052406, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.08258775376332417, 0.0], [0.0, 0.0, 0.015318655182907499, 0.4464200334383661, 0.0, 0.0], [0.0, 0.0, 0.014391052292804192, 0.7562897829719667, 0.3528720184829791, 0.0], [0.00450449125698456, 0.0, 0.025145754074886204, 0.0, 0.0, 0.0]]"
"[[['sigm', '', '', 'tanh', 'cos', ''], ['tanh', '', '', '', '', ''], ['', '**0.966', '', '', 'tanh', ''], ['log', '**0.782', '', '', '', '-0.235'], ['', '', 'sin', 'sin', '', ''], ['cos', '', '', '', '', '']]]","[[0.03811985097962515, 0.1656710944744596, 0.0, 0.9272978991313248, 0.0, 0.7000004254515158], [0.0, 0.0, 0.4556626326880293, 0.37912976620378225, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.1608971401923362, 0.0], [0.5237941926888164, 0.0, 0.0, 0.0, 0.5230454983906676, 0.0], [0.6295725418959004, 0.0, 0.22032176282571114, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0893942858630634, 0.0, 0.0]]","[[0.0, 0.13859735348484647, 0.0030417256983502525, 0.3369440041240475, 0.0013000911642815135, 0.6651323300784329], [0.05320167876815702, 0.008583872796747532, 0.3596644459714308, 0.10779670774507127, 0.012967660072314353, 0.009029592728026744], [0.02040740969108327, 0.0, 0.0, 0.004935207886935033, 0.06136085340482338, 0.03242431817292439], [0.13042403841876588, 0.0, 0.06669098902357483, 0.052931237250044734, 0.2817913670094757, 0.008177771873624787], [0.29821390865636843, 0.02993755314434454, 0.0898423208684665, 0.02807192865681038, 0.07273399807131828, 0.034853696170850185], [0.04829790350403694, 0.00926955195625288, 0.06833506611133765, 0.03042345813052862, 0.05547904576686183, 0.0]]"
"[[['', '', '', '', '', ''], ['', '', '', '', '', ''], ['', '', '', '', '', 'log'], ['', '', '', '', '', 'log'], ['', '', 'cos', '', '', ''], ['', '', '', 'tanh', '', 'sigm']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0079547605104895, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.48370193804369166], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.4634467822441937, 1.4918516403608115, 0.0, 0.07931452397073761]]","[[0.0, 0.01303496156611965, 0.0, 0.0, 0.0, 0.0], [0.018203019109334376, 0.0, 0.0, 0.0, 0.0, 0.0039232478710248785], [0.0, 0.0, 0.006248458861460955, 0.0, 0.8392940459471948, 0.23181418442053647], [0.0, 0.0, 0.0, 0.0, 0.5384154678416796, 0.4183701818537984], [0.0, 0.0, 0.016496995545076172, 0.0062089943079313295, 0.0, 0.0], [0.0, 0.004227679102147518, 0.5697365747201009, 0.5857638617832859, 0.0, 0.0]]"
"[[['sigm', '', '', '', '', ''], ['', '', '', '', '', ''], ['', '', '', '', '', ''], ['0.108', '', '', '', '', ''], ['**0.605', '**0.666', '', '', '**0.094', ''], ['sigm', '**0.351', '', '', '', '']]]","[[0.02764168502959693, 0.0, 0.0, 0.0058690745824465885, 0.24275301237423694, 0.017461925866847278], [0.0, 0.0, 0.0, 0.0, 0.5692280533757246, 0.8704016257171747], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0027243092878410295, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.02203130913541724, 0.0, 0.017421476081057076, 0.09912613899607167, 0.0], [0.03120914412309007, 0.0, 0.0, 0.00643386974529432, 0.41978142079117525, 0.6425854897041098], [0.03781484524327355, 0.0, 0.018677653805327134, 0.013778790185986342, 0.006857818488026291, 0.0006202954077804694], [0.0347856429458954, 0.0, 0.0, 0.0, 0.0, 0.0], [0.03777656284305886, 0.01593647505820493, 0.00699069042405564, 0.007286279180400794, 0.0, 0.0], [0.012500426441736302, 0.0005410835578598474, 0.0, 0.0, 0.0, 0.013287609902781522]]"
"[[['', '', 'cos', '**0.575', '', ''], ['', '**0.609', '', '', '', ''], ['tanh', '', 'sigm', '', '**0.296', ''], ['', '', '', '', '', 'sigm'], ['', '0.330', 'sigm', '', '', ''], ['log', '', '', '', '', '']]]","[[0.0, 0.0, 0.8304937640953912, 0.0, 0.0, 1.4901903513787038], [0.0, 0.7804505672532335, 0.0, 0.0, 0.18950548005213608, 0.0], [0.7935211502700837, 0.0, 0.06281620952988279, 0.0, 0.054708230802684846, 0.0], [0.6677636591668987, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.325990966052528, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.1969415240651883, 0.0, 0.0]]","[[0.01697920874939241, 0.0, 0.6086072201519599, 0.0, 0.0, 0.7089957181363232], [0.0, 0.47586004698624357, 0.0, 0.0, 0.09015172661840253, 0.0], [0.37329798617369764, 0.0, 0.0, 0.04319994260686933, 0.028162033910551578, 0.0], [0.20875789754069188, 0.0, 0.005864910529655125, 0.01734827255204106, 0.0, 0.0], [0.0, 0.0, 0.040882136870633475, 0.0, 0.08627770819135462, 0.0], [0.0, 0.0, 0.0, 0.16870187184420027, 0.0, 0.0]]"
"[[['', '', '', '', '', '-0.068'], ['', '', '', '', '', ''], ['', '', '', 'sin', '', ''], ['', 'sin', 'log', 'tanh', '', ''], ['', '', 'tanh', '**0.880', '', 'log'], ['cos', '', 'sin', '', '0.083', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.018405136224814826], [0.0, 0.0, 0.0, 0.33713675660098474, 0.0, 0.0], [0.0, 0.0, 0.0, 1.075981126298727, 0.47454747764824473, 0.5627738338137622], [0.0, 0.0, 0.5872710370684125, 0.36540932868440734, 1.0451938818296835, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.09596237236124372], [0.0004776948391165045, 0.0, 0.0, 0.0, 1.5839199481714263, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.01857026570456566, 0.013674775589919764, 0.0, 0.05111610322886243, 0.0, 0.0], [0.016084081658943625, 0.0, 0.0002442703720782795, 0.3950697801678098, 0.004572816026326734, 0.394875613922107], [0.019988976800541007, 0.0, 0.403450294485908, 0.02283048904628861, 0.11129722746483599, 0.0], [0.0, 0.0, 0.0, 0.03765757950740278, 0.030394059052896428, 0.07057736920946353], [0.02093324879122742, 0.0, 0.002452567197376658, 0.0, 0.14569520689610702, 0.024276257994676875]]"
"[[['-0.025', 'sin', '', '', '', 'cos'], ['cos', '', 'sigm', '', '', 'sigm'], ['', 'tanh', '', '', '', ''], ['', '', '', '', '', ''], ['', '', '**0.414', '', 'tanh', 'cos'], ['', '', '', '', '', '']]]","[[-0.001039004983567441, 0.4839792442257511, 0.0, 0.0, 0.0, 0.0], [0.2570148969255907, 0.0, 0.19316035293769235, 0.0, 0.0, 0.0], [0.0, 0.02112039574849127, 0.0, 0.0, 0.311957557411811, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.004963808196640959, 0.0], [0.009995494859384889, 0.024996226326720758, 0.0, 0.0, 0.013219261576501553, 0.0]]","[[0.0, 0.3996843024762426, 0.0, 0.0, 0.03568519353256032, 0.0], [0.23449444104127432, 0.0, 0.20187833205025024, 0.0, 0.008631531882565302, 0.0], [0.0, 0.006646649363173571, 0.0, 0.012171352559447502, 0.18732409978442713, 0.0], [0.0, 0.0, 0.038999156745877284, 0.011746057301477394, 0.0, 0.006538784972378218], [0.0, 0.015190936725797776, 0.01279074937009997, 0.0, 0.0, 0.0], [0.0, 0.0, 0.01120109570778017, 0.013981168754808608, 0.005189024598511342, 0.019277839587744]]"
"[[['', '', '', '', '**0.936', ''], ['sin', '', 'log', '', '', 'log'], ['', '', '', '', '', ''], ['log', '', '', '', '', ''], ['', '', '', 'sin', '', 'tanh'], ['log', '', '', '', '', '']]]","[[0.0, 1.1279828212667267, 0.0, 1.4502077389134354, 0.0, 1.4287785055923339], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.5405948535172256, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.9407571572021021, 0.0], [1.4548015596755135, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.6804539174570003, 0.0, 0.0, 0.9188396626798052, 0.0]]","[[0.006797186346182674, 0.09013222361968048, 0.0, 0.8166810451979257, 0.0, 0.7991126670593132], [0.05461261339487561, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.02382757495468554, 0.0, 0.0, 0.0], [0.0, 0.11102365474456267, 0.0, 0.0, 1.0116379194435992, 0.0], [1.261629450306958, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.17353924250586145, 0.0, 0.0, 0.9189545435307288, 0.0]]"
"[[['', '', '', '', '', ''], ['', '', '', '', '', '0.217'], ['', 'log', 'sigm', '', '', ''], ['', '', '', '', '', ''], ['', '', 'cos', 'sin', 'log', ''], ['', '', 'sigm', '', '', '**0.529']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.4066479148638267, 0.0, 0.0, 0.0], [0.0, 0.0, 0.18558883318289496, 0.0, 0.9446104987808619, 0.16064930799460608], [0.0, 0.0, 0.0, 0.0, 0.3150574119173983, 0.0], [0.0, 0.0, 0.0, 0.0, 1.4340378927928261, 0.0], [0.0, 0.04246685627018687, 0.0, 0.0, 0.0, 0.13474402545525102]]","[[1.2175326971179793e-06, 0.01080732428569387, 0.0, 0.0, 0.0, 0.0018644095552167962], [0.0, 0.0, 0.6213986617026779, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.3301959849905349, 0.1183816665720729], [0.0, 0.0, 0.0, 0.0, 0.030012586665714967, 0.0], [0.0, 0.0, 0.0, 0.0, 0.48994882028856374, 0.0], [0.0, 0.06578805628148345, 0.0, 0.0, 0.0, 0.1430536298077994]]"
"[[['', '', '', '', '', ''], ['', '', '', 'tanh', 'sin', ''], ['', '', '', '', '', ''], ['sin', '', 'log', '', '', ''], ['', '', '', 'sin', '0.015', ''], ['', '', 'sin', '', '', '']]]","[[0.0, 0.0, 0.0, 0.3080392667791134, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.5585791238247686, 0.0, 0.30191103003048403], [0.0, 0.223232192326949, 0.0, 0.0, 0.9086970816435436, 0.0], [0.0, 0.7893096977481229, 0.0, 0.0, -0.0001341659771081501, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.007806386125015849, 0.0, 0.0, 0.0, 0.0, 0.03487258632121799], [0.0, 0.0, 0.0, 0.0, 0.0, 0.03255220469138862], [0.0, 0.0, 0.0, 0.1705616822649546, 0.0, 0.3111765056784518], [0.0, 0.04327082251301558, 0.0, 0.0, 0.607847576017418, 0.0], [0.0, 0.5187486055686744, 0.0, 0.0, 0.0, 0.019350367629873945], [0.0, 0.010130408245607353, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '**0.868', '', '', '**0.055', 'tanh'], ['', 'cos', '', '0.229', '', ''], ['', '', '', '', '', '0.014'], ['', '', '', '', '', ''], ['tanh', '', '**0.523', '', '**0.441', ''], ['', 'sin', '', '', 'tanh', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.0008850403105869474, 0.0], [0.4279141789363762, 0.22570742962482887, 0.0, 0.0, 0.0, 0.2969560631276564], [0.0, 0.0, 0.0, 0.0, 0.6516229364483752, 0.0], [0.0, 0.028409692092559422, 0.0, 0.0, 0.0, 0.0], [0.001786980152508182, 0.0, 0.0, 0.0, 0.1216401391471478, 0.006450018489404199], [0.02378073195222158, 0.0, 0.0009490763134059563, 0.0, 0.0, 0.0]]","[[0.02576965618853381, 0.008317616521381618, 0.028026885584964446, 0.013010061010052433, 0.0, 0.013883901390439983], [0.34135367315381, 0.20506421451488244, 0.006552732667995097, 0.02309484975622922, 0.0, 0.2635914928406482], [0.0004106465809509992, 0.0, 0.0, 0.0, 0.570948285652548, 0.0], [0.010365504538227857, 0.030435982417379916, 0.020494208935260588, 0.0, 0.010887360572365137, 0.0], [0.0, 0.0, 0.017353398411072942, 0.011665523828216595, 0.02011327592512084, 0.003956504650169481], [0.02395094181391143, 0.0, 0.012348827048045475, 0.0, 0.0, 0.017433451246257146]]"
"[[['', 'cos', '-0.317', 'cos', '', ''], ['cos', '', '', '**0.012', '', 'sin'], ['', 'cos', '', '', '', ''], ['', '', '', '', '', ''], ['', '', '', 'log', '', ''], ['', '', 'cos', '', '', '']]]","[[0.0, 0.8518991846780157, 0.0, 0.0, 0.0, 0.0], [1.0317014697654994, 0.0, 1.0071277595540324, 0.0, 0.0, 0.0], [0.28872932484633057, 0.0, 0.0, 0.0, 0.0, 0.32759779019855667], [0.023247284615589774, 1.3833650093120329, 0.0, 0.0, 1.58674875643057, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.3706221568161256, 0.0, 0.0, 0.0, 0.0]]","[[0.03719336731083976, 0.3514125842347443, 0.0014550116825649234, 0.0, 0.0, 0.08857303901019985], [0.7811398297828186, 0.0, 0.8698845534572374, 0.0, 0.0, 0.0], [0.016161389810683498, 0.23467418994830233, 0.0, 0.0, 0.0, 0.3299898842834416], [0.0, 0.32369344084579943, 0.01604491656768014, 0.011168094149471395, 0.21476922731545944, 0.010537181712258795], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.012671741427999731, 0.0, 0.0, 0.0]]"
"[[['', '', '', '', '', ''], ['sin', '', '0.062', '', '', ''], ['', '**0.708', '', '', 'cos', 'sigm'], ['', '', '', '', '', ''], ['', '', '', 'sigm', '', ''], ['', '0.087', '', '', 'sigm', '']]]","[[0.0, 0.3104224693854007, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.6751030648333709, 0.0, 0.0, 0.007684331588144778], [0.0, -0.00023636841136912064, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.03133013761604955, 0.0], [0.0, 0.0, 0.12739168983264487, 0.0, 0.0, 0.04059113516892442], [0.0, 0.0, 0.03677845811891543, 0.0, 0.0, 0.0]]","[[0.0, 0.31800750017444723, 0.0, 0.0, 0.00641769030336419, 0.010428217540674353], [0.019263076934978036, 0.0, 0.5473329641745261, 0.0, 0.021407825332495554, 0.008059234885369122], [0.0, 0.015929479985581765, 0.0, 0.0, 0.016525952521545633, 0.011933405144612485], [0.009617831432311824, 0.004511831658363852, 0.0, 0.005573174268261534, 0.037599335299311976, 0.0], [0.010355009512716305, 0.009971861376384308, 0.044982071960012596, 0.0, 0.0, 0.048544408395130446], [0.00808631765711852, 0.012924966053620346, 0.012930656811375334, 0.0, 0.0, 0.0]]"
"[[['', '', '', '', '', ''], ['', '', '', '', '', ''], ['-0.432', '', '', '', '', ''], ['0.144', 'tanh', '', 'cos', '', ''], ['tanh', '', '', '', '', 'cos'], ['**0.307', '', '', '', '', 'cos']]]","[[0.0, 0.0, 0.09721099779821775, 0.01013197555982656, 0.32360241419583946, 0.9710752481008114], [0.0, 0.0, 0.0, 0.32412594548654533, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3534514215862063, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6535508923856519, 0.6326534383176664]]","[[0.02290081345105743, 0.021820653958644107, 0.08137946203371478, 0.0, 0.11783047166067628, 0.5890173621542398], [0.0, 0.0, 0.0, 0.28167015433069104, 0.0, 0.0], [0.0, 0.023671829392898025, 0.0, 0.0, 0.0, 0.0], [0.0, 0.03491794978113822, 0.0, 0.22151426776730931, 0.0, 0.0], [0.0, 0.018375747750689845, 0.0, 0.0, 0.15071177160155344, 0.0], [0.0, 0.03053797468267889, 0.0, 0.0, 0.22288442366365063, 0.2530214179327416]]"
"[[['', '', '', '', '', ''], ['', '', '', '', '', ''], ['sigm', '', 'sigm', '', '', '**0.909'], ['', '', 'sin', '', 'sigm', ''], ['', '', '', '', '0.086', ''], ['', '', '', '**0.737', '', 'sigm']]]","[[0.0, 0.0, 0.03349833290045762, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.018157888159645943, 0.8262628608019449, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.8215559568786922], [0.0, 0.0, 0.0, 0.02533776501887872, 0.010286189822656935, 0.0], [0.0, 0.0, 0.8771838734078611, 0.0, 0.0, 0.07134786895163939]]","[[0.0, 0.0063343282204192, 0.0, 0.0, 0.022992055188231598, 0.012282756345997356], [0.0, 0.0, 0.0, 0.0, 0.013996455305917602, 0.005374725639551007], [0.0, 0.00761012447801641, 0.03645281666069553, 0.7222734890971514, 0.014105735341487608, 0.0783948639744724], [0.0, 0.020127355971782484, 0.0050655408214309566, 0.021674956696038843, 0.018905320655497226, 0.7474738150057191], [0.0, 0.01969154475213915, 0.0, 0.0, 0.0, 0.015863591709737123], [0.0, 0.021258731906915452, 0.7797528292919448, 0.044438557219977054, 0.010938378838881763, 0.00723273615488866]]"
"[[['', '', '', '', '', ''], ['', 'sin', '', 'tanh', '', ''], ['sigm', '', 'sin', '', '', ''], ['', 'sin', '', '', '', 'cos'], ['', '', '', '', '', ''], ['log', '', '', '', '', '']]]","[[0.0, 0.0, 0.03542314371956104, 0.0, 0.0, 1.5831482504172056], [0.0, 0.12662428788080085, 0.0, 0.12858839776821585, 0.0, 0.0], [0.0, 0.0, 0.005409258082968724, 0.0, 0.0, 0.0], [0.0, 0.471005803533626, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.9532856442231473, 0.0, 0.0]]","[[0.03825580322328203, 0.0, 0.04200200938450166, 0.0, 0.019475604955114433, 0.2632747335255706], [0.0, 0.04429065806385009, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.39796692418883073, 0.01482625235978665, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.7793308305964476, 0.0, 0.0]]"
"[[['', '', 'sin', '', '', ''], ['', '', '', '', 'cos', ''], ['', 'cos', 'log', '', '', '**0.408'], ['', 'sigm', '', '0.356', '', 'cos'], ['', '', '', '', 'sigm', ''], ['', 'log', '', 'log', '-0.353', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.23206116348659075, 0.04112562707971273, 0.0, 0.9513761228062356], [0.9236101313048687, 0.0, 1.4161674223475442, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.1563123689238139, 0.0, 0.4682365357335802], [0.0, 0.15607920746476198, 0.0, 0.0, 0.028782754709964838, 0.03826170149713015], [0.0, 0.0, 1.0709061352343086, 0.42190732575728346, 0.0, 0.0]]","[[0.09757395603345288, 0.0, 0.0, 0.0, 0.008849724927352936, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.42438936579288355], [0.5619083820187841, 0.0, 0.42445908081678696, 0.0, 0.0, 0.0], [0.009761648001128134, 0.005176333008824228, 0.0, 0.08524015067214082, 0.014858974805051722, 0.03391466424123178], [0.0, 0.1691055238104837, 0.0, 0.0, 0.019153272504712344, 0.0], [0.0, 0.020077301433402032, 0.4688713310790319, 0.2303482320503291, 0.0, 0.02691205649095042]]"
"[[['', '', '', '', 'sigm', ''], ['', 'sigm', '', 'cos', '', '**0.887'], ['0.030', 'sin', '', '', '', 'cos'], ['', '', '', '', '', ''], ['', '', 'cos', '', 'log', 'sin'], ['', '', '', '', 'tanh', '']]]","[[0.0, 0.0, 0.0010991406776667738, 0.0, 0.0, 0.0], [0.0, 0.08544925300948396, 0.41004385925697373, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.5798216662674281, 0.0], [0.0, 0.013892519784487068, 0.0, 0.0, 0.0, 0.0], [0.3921911237229551, 0.0, 0.0, 0.0, 1.5285606636118199, 1.0887067091061111], [0.0, 1.181223165273328, 0.28392782141117945, 0.0, 0.9866900450493838, 0.0]]","[[0.01572959119265717, 0.21240545025782842, 0.03465237880683239, 0.0, 0.040202639569398, 0.0], [0.14411274918445874, 0.10562450982468091, 0.21329743529539613, 0.0016825356127042924, 0.0, 0.12275451579052747], [0.05975178631310432, 0.05386232051701534, 0.0, 0.0, 0.1947292615500221, 0.0], [0.011622092353783652, 0.02278758985026994, 0.023733707920585104, 0.01544282703950314, 0.0, 0.0], [0.3271137317924777, 0.20575240939066414, 0.053349611033613686, 0.0, 0.668973654547125, 0.624009677946987], [0.09090038068507049, 0.8910611593855462, 0.1531112003387712, 0.003868847064791549, 0.21910822920655756, 0.27297602112169334]]"
"[[['', '', '', '', '', ''], ['log', '', 'tanh', '', '', ''], ['**0.621', '', '', 'sigm', '', 'cos'], ['', '', 'cos', '', 'log', 'log'], ['', '', 'sigm', '', '', ''], ['log', '', 'cos', '', '', '']]]","[[0.0, 1.5736821045788578, 0.6339532727205004, 0.0, 0.0, 1.5601319599717705], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.9286104262414548, 0.0, 0.7919960832589088, 0.2394377864925169, 0.7804331668730305], [0.0, 0.0, 0.39310183459791037, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.2032685724837815, 0.0, 0.0], [0.0, 0.0, 1.086510636274808, 1.4570951040089328, 0.0, 0.0]]","[[0.004781407810502703, 0.05855677184775024, 0.1090583917411365, 0.0, 0.01233395245422353, 0.08452607288553132], [0.0, 0.0, 0.07556194128014858, 0.07716980460947458, 0.0, 0.0], [0.01611842027729634, 0.13277267972784723, 0.0, 0.13946167924980607, 0.22299322397624463, 0.09426533188151509], [0.0, 0.042512125707867526, 0.09371311487088294, 0.0, 0.06237185337932608, 0.009585834071988557], [0.0, 0.0, 0.014445136721300305, 0.12753490238828594, 0.009113080182517865, 0.0], [0.0, 0.0, 0.5451243151301242, 0.43838199992259924, 0.0, 0.0]]"
