coefficients,di_exact,knn_subset_pairwise
"[[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [2.843986503596992, 0.0, 0.0, 0.0, -0.38579537210511894], [0.0, 0.0, 1.9062386140242016, -0.4527704407382979, 0.0], [0.0, -0.8412264281315421, 0.0, 0.0, 0.5806895738210376]]]","[[0.0, 0.0, 1.0797186929235967, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.28091863627211455], [0.0, 0.0, 0.0, 1.7607816255985305, 0.0], [0.0, 0.0, 0.0, 1.1437676035306859, 0.0], [0.0, 0.0, 0.17370688308814647, 0.0, 0.3134495380132491]]","[[0.017112870195486317, 0.0, 0.7029079474507928, 0.0, 0.004366220113223619], [0.0, 0.0, 0.0017610905758588056, 0.0, 0.2770724581934177], [0.0, 0.01273484989345587, 0.0, 1.2503584415649285, 0.0036722970621992234], [0.0, 0.0, 0.016216867239584487, 0.10707089622211326, 0.0], [0.0, 0.0, 0.0104261242767014, 0.0, 0.145113065750988]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.21977413330323975, 0.0, 0.0], [1.2308056895667752, 0.7694368094132559, 0.0, 0.0, 0.0], [0.0, -1.0289725700645767, 0.0, 0.2558991307890719, 0.0], [0.0, 0.0, 0.0, 0.0, 0.3391621442963566]]]","[[0.0, 0.0, 0.45991308863906216, 0.0, 0.0], [0.0, 0.0, 0.25187443183481845, 0.41295418365843617, 0.0], [0.0, 0.06604618823393488, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.07536833829679554, 0.0], [0.0, 0.0, 0.0, 0.0, 0.05064821921098156]]","[[0.0, 0.0, 0.3052625608795961, 0.00871846490434335, 0.0], [0.0, 0.014177032352602294, 0.1341474882687939, 0.41752063129883416, 0.0], [0.0, 0.06261704306287481, 0.012455760726666187, 0.013984616460848831, 0.0], [0.0, 0.0, 0.0, 0.011009428467918086, 0.0], [0.0042075836388694235, 0.0, 0.003952176350076877, 0.02537667633975362, 0.07559169147545976]]"
"[[[0.107724516833257, 0.0, -0.6964744484246895, 0.0, 0.0], [-0.866494234990234, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.015298804231438149, 0.3470443751522767, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.18703470125774282, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.014124587763307673, 0.32536449384202687, 0.00202973522312968, 0.007242968188508487, 0.0], [0.011656419880508468, 0.0, 0.0, 0.0, 0.0], [0.16742509324584032, 0.0, 0.0, 0.0, 0.0], [0.005373826981122507, 0.0, 0.0, 0.0077731144852706295, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.6231128175114037, 0.0, 0.5885249583622053, 0.928717279669673, 0.0], [0.0, 0.0, -0.5386984759653136, -0.4111070867850976, 0.0], [0.0, 0.0, -0.45369013960465276, 0.0, 0.0], [0.0, -0.8684953471327469, 0.0, 0.0, 0.0], [0.8182408886795152, 0.0, 0.0, 0.0, 0.0]]]","[[0.613521801135837, 0.0, 0.0, 0.0, 0.8474947116401969], [0.0, 0.0, 0.0, 0.4756645523587209, 0.0], [0.17823982968676946, 0.16449454173523165, 0.12060503855221925, 0.0, 0.0], [0.5579406096158489, 0.16298071788599325, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.2621678303563074, 0.021988204261078226, 0.011201141671689672, 0.04119615633639664, 0.7241343705285189], [0.020328228860665765, 0.0, 0.010164780914767248, 0.4246873058853674, 0.13959567292869696], [0.08633543255647078, 0.1416128375641794, 0.1288454233843379, 0.0, 0.045590522910388336], [0.4362345829952546, 0.15419377164843937, 0.0, 0.03976466621057523, 0.04798682857377139], [0.036081054178194856, 0.021388788242955002, 0.0, 0.0, 0.06600696776026921]]"
"[[[-0.17072664477867627, 0.5105202846849017, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.1012231627850829, 0.0, 0.0], [0.0, 1.0732219147179096, 0.0, 0.0, 0.0]]]","[[0.02020908023325554, 0.0, 0.0, 0.0, 0.0], [0.11381497328615225, 0.0, 0.0, 0.0, 0.4022727866019137], [0.0, 0.0, 0.0, 0.0027389555529521163, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.03372717948674634, 0.0009960946756556665, 0.0, 0.0, 0.00882201364247699], [0.08987051306874812, 0.0, 0.0, 0.0, 0.3830873278540611], [0.0, 0.013721216067113724, 0.0, 0.01111058858539048, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0035966548835960365, 0.0, 0.016324033996856415, 0.011488668150807726]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0], [0.818718517854875, 0.0, 0.0, 0.0, -1.4281273860720276], [0.0, 0.0, 0.0, 0.0, 0.0], [-0.17801122154312685, -0.8539748481529588, 0.0, -0.4247147613564325, 0.0], [0.0, 0.0, 0.0, 0.0, -0.14263147106055382]]]","[[0.0, 0.2549787467586097, 0.0, 0.020849913466454754, 0.0], [0.0, 0.0, 0.0, 0.6514987087444261, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.27798583970591845, 0.0], [0.0, 0.53762963466866, 0.0, 0.0, 0.011883926559845142]]","[[0.0, 0.08066770244999628, 0.0, 0.024320002335086865, 0.0], [0.0036712355727480995, 0.0, 0.0, 0.612483369696443, 0.0], [0.0, 0.0, 0.01628567399275472, 0.0032510621187818076, 0.0], [0.011916348325343077, 0.0, 0.0, 0.06071667923908075, 0.0], [0.0, 0.3505816075382269, 0.0, 0.0, 0.004988668158791805]]"
"[[[0.0, 0.0, 0.0, 0.575770616490929, -1.477702778988613], [0.0, -0.7728793098878755, -1.4412663385573639, -2.3160536891946486, 0.0], [0.5088819535903362, 0.46228275365051524, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.3007350915949628, 0.0, 0.0], [0.0, 1.3592124842917825, 0.8836352533001287, 0.0, 0.0], [0.0, 1.3319869763753938, 0.0, 0.0, 0.0], [0.11351407821009629, 0.923414701600736, 0.0, 0.0, 0.0], [0.5461443992562223, 0.0, 0.0, 0.0, 0.0]]","[[0.018330096017740036, 0.0, 0.043477445632691375, 0.0, 0.0], [0.0, 0.14657712633191008, 0.5198229615958524, 0.0, 0.0], [0.0, 0.4548214272627862, 0.039052263200991096, 0.0, 0.0], [0.02421369683760054, 0.06132852600623626, 0.0, 0.0031683662778442165, 0.0], [0.4709077316445654, 0.0, 0.0, 0.0, 0.01277346611141806]]"
"[[[-0.3753948363409978, -0.9174510593826795, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.8313071450418513, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [-0.6173424690697877, 0.26762585416805357, 0.0, 2.9685272250248613, 0.0]]]","[[0.15105437351206527, 0.0, 0.0, 0.0, 0.39087801813792206], [0.4280934631639394, 0.0, 0.0, 0.0, 0.06833429879738273], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.30126382569651655, 0.0, 0.0, 1.1934751332609825], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.06488914782695815, 0.004856430970406893, 0.016988079696502723, 0.01655473777508774, 0.045777146321325485], [0.4209869666153027, 0.0, 0.0069671467318136535, 0.015558519784299403, 0.0], [0.0030073394249726187, 0.0, 0.0, 0.014382380657828445, 0.0], [0.0023245063441737295, 0.287798911518855, 0.01314346495123561, 0.0, 0.6092114995167345], [0.140583628694396, 0.0, 0.005754431330662463, 0.020642615854878695, 0.0]]"
"[[[0.0, -0.17785572781681228, 0.0, 0.0, 0.0], [-1.0428669792741554, 0.0, -0.3899510421944482, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.7753732875326562]]]","[[0.0, 0.3752283527221326, 0.0, 0.0, 0.0], [0.01320605609729517, 0.0, 0.0, 0.0, 0.0], [0.0, 0.09508309024933817, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.46563411497049534]]","[[0.0, 0.3208338198492799, 0.0, 0.0036454477809313933, 0.0], [0.014927569374484445, 0.0, 0.0, 0.02573370527083007, 0.0], [0.0, 0.06102862891743673, 0.005496041543307416, 0.05210513050314412, 0.0], [0.0, 0.022962329353315578, 0.004440085464510395, 0.0, 0.0], [0.0, 0.02563191529139966, 0.0, 0.006581884859227002, 0.47090064897610956]]"
"[[[0.0, -1.4402005918721488, 0.8264519547234681, 0.0, 0.27044496287641523], [0.0, -0.2552697429166327, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.5643546746405823, 0.3760890684278257, 0.0], [0.40605707207808356, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.2536153424647146], [0.6251262122612551, 0.04368188239495652, 0.0, 0.0, 0.0], [0.2894967445509088, 0.0, 0.0, 0.5643024528239556, 0.0], [0.0, 0.0, 0.0, 0.19784518729987413, 0.0], [0.051559174088044245, 0.0, 0.0, 0.0, 0.0]]","[[0.02303498511371303, 0.0, 0.0, 0.017876486955339332, 0.24686555485876072], [0.3420017214075334, 0.039029679240195035, 0.01118347366484051, 0.0, 0.007361448915335705], [0.06352221472069679, 0.005383789525265067, 0.0, 0.5251486278989934, 0.0021109352013313717], [0.0076392562581595646, 0.0, 0.0, 0.030839848562132854, 0.04322658870881148], [0.009553987553367295, 0.0, 0.0010444149470671292, 0.009694979183720217, 0.0]]"
"[[[-0.20529385124193372, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.7704713247146324, 0.0, 0.0, 0.27789188271552273, 0.0], [-1.6094860563087303, 0.2721297338253629, 0.0, 0.5781895544665036, 0.0]]]","[[0.024043191280651563, 0.0, 0.0, 0.2517772774692197, 0.6569547380353957], [0.0, 0.0, 0.0, 0.0, 0.04593049652439056], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.06114137898196394, 0.21370495246315002], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.016750612414393688, 0.0, 0.2614405960802124, 0.47297976673345105], [0.02360059836732868, 0.0, 0.0, 0.02833982557662108, 0.0], [0.00014842000429225619, 0.012383287613448115, 0.008790563923125745, 0.020985456166726823, 0.010576055433913408], [0.01699811934392702, 0.0, 0.0, 0.0, 0.07476409956662632], [0.017262526016789365, 0.0, 0.0, 0.009641827937185394, 0.03020585700011804]]"
"[[[0.0, 0.634461076355451, 0.7277295390779056, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 2.3521281686593953, 0.0], [0.0, 0.0, 0.23098438025656456, 0.0, 0.44487188744948014], [0.0, 1.069050115789827, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.15177679374737654, 0.0, 0.0, 0.0, 0.36749455490726873], [0.9832544561261366, 0.0, 0.0, 0.241527225756624, 0.0], [0.0, 0.0, 1.2666993218661338, 0.0, 0.0], [0.0, 0.0, 0.0, 0.15018698215485365, 0.0]]","[[0.0, 0.015260344293238448, 0.12178237036095424, 0.042407017508735816, 0.0], [0.007535845081484575, 0.0, 0.0, 0.018837921185035404, 0.35688946267219057], [0.8197343058419557, 0.0, 0.0, 0.16801163000159036, 0.0], [0.02325284292666623, 0.0, 0.9480330896603911, 0.0, 0.014605983017253561], [0.021640565025238718, 0.010644737719153575, 0.00460725067083372, 0.10042985675721898, 0.001449215852464194]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.22662484614028353], [0.0, -0.9791643774331503, 0.0, 0.7543322928637011, 0.0], [0.0, 0.0, 0.0, 0.893030333285319, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3918922521183197, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.6694754011047598, 0.8084565716458825, 0.0], [0.0, 0.02839626571874361, 0.0, 0.0, 0.0]]","[[0.0, 0.008535031294203983, 0.006010913470904895, 0.003038804617768492, 0.012830676272600261], [0.015345873159827819, 0.0, 0.1449139616671602, 0.004478136490260155, 0.007552934308788885], [0.014427882838589161, 0.0, 0.1396098058790215, 0.0, 0.0], [0.0, 0.0, 0.2575039233709767, 0.7538353967655768, 0.0], [0.004778724555386128, 0.020861068125027107, 0.0, 0.00016200642820505545, 0.0]]"
"[[[0.0, -1.7554580650430096, 0.0, 0.0, 0.0], [0.0, 0.0, 0.455351583151055, 0.0, 0.10625347404779056], [0.0, 0.0, 0.6340793494226478, 0.6390524980422115, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -1.0139410268127098, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.8161083963477422, 0.0, 0.0, 0.0, 0.4129701227972797], [0.0, 0.20301355254524522, 0.30561563204199166, 0.0, 0.0], [0.0, 0.0, 0.16918352947654808, 0.0, 0.0], [0.0, 0.007175286762629758, 0.0, 0.0, 0.0]]","[[0.028066348006194394, 0.013782534204199516, 0.0, 0.0, 0.012727643973265399], [0.6901068218851079, 0.0, 0.0, 0.0, 0.444537893340363], [0.0221538069337638, 0.18234367544526525, 0.22114070309499487, 0.0, 0.03193116228629523], [0.0, 0.03172078443815408, 0.17297740445686127, 0.0, 0.025236676492133656], [0.0, 0.03163690113579985, 0.0, 0.008936635259379998, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.371869966316416, 2.2732179792170872, 0.0, 0.0], [0.0, 0.0, 0.14534850028029983, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.39938090770424006, 0.0, 0.0, 0.0], [0.0, 0.9689774604825907, 0.005120956445860524, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.008697516071589978, 0.0], [0.020856882751442554, 0.14041993554801827, 0.0, 0.0, 0.0], [0.0, 0.7507953392678436, 0.008170240849578311, 0.0, 0.0009371843843634709], [0.023818613880307916, 0.0, 0.0, 0.0, 0.009988310147851296], [0.002817762625253599, 0.0, 0.0, 0.0038649373222133343, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0], [-1.1502612663568221, 0.43633706150870133, 0.0, 0.0, 0.0], [0.0, 1.2421277770231582, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.45441044039073697, 0.0, 0.0, 0.0], [0.0, 0.23133455700812394, 0.8801278051750413, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.44618510009244366, 0.0, 0.0, 0.0], [0.0, 0.07237889883671342, 0.7746585437864978, 0.0, 0.0], [0.0, 0.013207447300737831, 0.04205752851136829, 0.0, 0.0], [0.0, 0.00231978731574357, 0.024990814767772016, 0.017918283355903463, 0.0], [0.00038813967133661116, 0.007284311454751074, 0.012399805984782465, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1365806162292573, 0.0, 0.0, 1.2540462041270832], [0.0, 0.0, 0.0, 0.0, 0.0], [0.5879605957711628, 0.0, 1.0043888320763725, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.15784371294650457, 0.0], [0.0, 0.030094391966519637, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3506133588106939, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.47597970134014655, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.009569135277462728, 0.11851855371449437, 0.009417501233599428], [0.0, 0.0, 0.006023356569588273, 0.0, 0.0], [0.006406855194496289, 0.014348911533183701, 0.0, 0.29184648678318914, 0.0], [0.03111705535328863, 0.0, 0.0, 0.0, 0.017974793939866094], [0.0, 0.45184095829030096, 0.0, 0.024952584756496126, 0.0]]"
"[[[0.0, -1.362890680282417, 0.0, -1.4186981139189876, 0.0], [0.0, 0.0, 0.0, 0.0, -0.4752103963594679], [0.22071366903654288, 1.0349540261141097, 0.0, 0.0, 0.2483926711502151], [0.0, 0.0, 0.0, 0.622065768484286, 1.733784718250826], [0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.22482440491790226, 0.0, 0.0], [0.6052559590520735, 0.0, 0.38721367364744524, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [1.3302525669033314, 0.0, 0.0, 0.6413666799959262, 0.0], [0.0, 0.10605507187321984, 0.03270613676954635, 0.7195341168396787, 0.0]]","[[0.13201953763050112, 0.009348140359035115, 0.11718839524199597, 0.008144494365482412, 0.0], [0.011110715136404825, 0.0, 0.28094908338308106, 0.0045919349379345675, 0.003564833994173285], [0.022284148122818936, 0.007403391232440315, 0.0, 0.013417538731407613, 0.006069829620049093], [0.5493780993166681, 0.0, 0.10331427150627197, 0.1954986525256707, 0.015545679443957556], [0.0, 0.1334297584027363, 0.02049041977746686, 0.6250737936292733, 0.0]]"
"[[[0.0, 0.7541258999582756, 0.0, 0.0, -0.3763958090220261], [-0.48734750066575966, 0.1337779729327874, 0.0, 0.49150195844454464, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.834775831872729, 0.0, 0.0], [-0.21393288172472444, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.22056931894482754, 0.0, 0.0, 0.05166128906805795], [0.3631583449173092, 0.021154209858747608, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.28128013735024693, 0.0], [0.0, 0.16322057293920048, 0.0, 0.0, 0.0], [0.07257432124177646, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.20725372375776924, 0.0, 0.001096938542301494, 0.04516007182840109], [0.27977989113376756, 0.0, 0.033132709433965346, 0.0, 0.0], [0.0, 0.04278088272345457, 0.0, 0.2832818354026612, 0.0], [0.020908173574853767, 0.16104037036032917, 0.0, 0.0, 0.0], [0.010552216468360574, 0.028822774509536662, 0.0017502647659225188, 0.0, 0.027673638657266783]]"
"[[[0.5767835201989412, 0.0, 0.0, 0.0, 0.0], [-0.28929318173676377, 0.6986256175953092, -2.204597583365636, 0.0, 0.0], [0.0, 0.0, 0.0, -0.9199842758542103, -0.8978227536477987], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.23547140555072904, 0.051687339759245055, 0.0, 0.0, 0.0], [0.0, 1.3498113819396709, 0.0, 0.0, 0.0], [0.0, 1.3327143002334856, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3234170011240637, 0.0, 0.0], [0.0, 0.0, 0.3175928476890438, 0.0, 0.0]]","[[0.2541322053830921, 0.0, 0.0, 0.027820714720183826, 0.0], [0.0, 0.31128844554673735, 0.0, 0.0, 0.0], [0.0, 0.9074203745254792, 0.0, 0.020356558573916626, 0.0], [0.0, 0.0, 0.19257555754231115, 0.0, 0.0], [0.020215040454489977, 0.0, 0.19659070227593634, 0.03048799165604284, 0.0]]"
"[[[0.12098271631770523, 0.0, 0.0, -0.2902632710826033, 0.3785906149155048], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.638057846341063, 1.4588343790665486], [0.6177785581044158, 0.9755621148989424, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0166376355837105, 0.0, 0.0, 0.23453987149410713, 0.0], [0.0, 0.0, 0.0, 0.33788429325106045, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.09005015156804942, 0.0, 1.0053148206820104, 0.0, 0.0], [0.06338341046854508, 0.0, 0.5951526545961289, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.1321117522881625, 0.0021882165944632622], [0.0, 0.02999690280481754, 0.0, 0.21185136426895307, 0.0], [0.0, 0.0, 0.0, 0.038421456914839724, 0.0], [0.08717933231949827, 0.0, 0.49447631282144283, 0.0, 0.011062528060208717], [0.055577883707593895, 0.0, 0.10771368849550292, 0.00704309704521163, 0.0]]"
"[[[0.0, 0.0, -0.11456080300984675, 0.0, 0.0], [1.2634552425203642, 0.0, 0.0, 0.0, 0.0], [0.37642876427938177, 1.420229426532204, 0.0, 0.12811887042250597, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.48474211019990554, 0.05800306598653887, 0.0, 0.0], [0.0, 0.0, 0.9459761139860925, 0.0, 0.0], [0.04022232111727155, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.012567388572277521, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.006784310176448468, 0.47687425320739096, 0.003788800276461574, 0.004056677707562875, 0.0], [0.0009577665662812524, 0.0, 0.8024343606703552, 0.008990908201676917, 0.0], [0.03721531614011582, 0.03018280575998236, 0.0, 0.0010593470954156157, 0.0], [0.0, 0.0197449236723476, 0.0, 0.0, 0.0], [0.0, 0.03025562472274214, 0.0, 0.0, 0.026326760368950684]]"
"[[[0.0, -0.4167023092486916, 1.4447970178952678, 0.0, 1.2119864637809679], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.38388344634501764, 0.0, 0.0, -0.5201151599290782, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.27266671797623865, 0.0], [0.10637046256825133, 0.0, 0.0, 0.0, 0.0], [0.5481867141498241, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.27523145045189434, 0.0], [0.43368383184738546, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.024171105872699012, 0.23580730002813716, 0.020572867508668234], [0.0039015245365707648, 0.0, 0.00878597578352775, 0.0, 0.032720485164315125], [0.228098017639735, 0.0, 0.0, 0.0, 0.007585640227211175], [0.0029058406494085628, 0.0, 0.0, 0.22457906000147468, 0.021767172473154895], [0.11753256186658338, 0.008109452601612676, 0.018187520125084723, 0.0, 0.0]]"
"[[[0.0, 0.88134556130372, 0.0, 0.0, 1.9119657417851472], [0.0, -0.28700861830910407, 0.0, 0.0, -0.4268606515676495], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.30929498767642993, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.351232356384009, 0.047059137018266424, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.047794406685265564], [0.0, 0.0, 0.0, 0.0, 0.0], [0.8247562505876648, 0.0965534024050805, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.01344399597670344, 0.0, 0.0], [0.089023967421575, 0.050411718642082805, 0.004963601733999843, 0.0050246492564619835, 0.0], [0.0065916511236011055, 0.0, 0.0, 0.0, 0.057105713595132376], [0.0, 0.0026043597273899878, 0.0, 0.0, 0.0], [0.5756823292111245, 0.09351886069594938, 0.013350891749561044, 0.004892847683525902, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.2018456392125236, 0.0], [0.7925987524334547, 0.0, 0.1051092670053434, -0.7999129977389657, 0.0], [0.7822124244194143, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.4888498473684143, 0.0], [0.0, 1.3178570547302801, 0.0, 0.31393071934592515, 0.8428608941771712]]]","[[0.0, 0.2515800223175314, 0.2330793421490315, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.78032333770804], [0.0, 0.012675925525511866, 0.0, 0.0, 0.0], [0.02778628447793006, 0.29810707863511615, 0.0, 0.142212466616855, 0.04323606860923514], [0.0, 0.0, 0.0, 0.0, 1.210213010142868]]","[[0.0, 0.11239860312710845, 0.2170825424696999, 0.0008424089389050665, 0.0], [0.0, 0.0, 0.02419258332816512, 0.001768817317080822, 0.6161227372951246], [0.0, 0.0, 0.0, 0.0, 0.017812505038624356], [0.03369097812918399, 0.17008384879055988, 0.021559461306146173, 0.11662069611060125, 0.0], [0.0, 0.0, 0.01257760197429643, 0.0, 0.5414200431772161]]"
"[[[0.0, -0.3287937358859891, 0.0, 0.0, 0.0], [0.10978075713541452, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.2518703510427611, 0.0, -0.1453718053497962], [0.0, 0.0, 0.0, 0.0, 0.0], [-0.10857634035439061, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0038628219586986515, 0.0, 0.0, -0.0009594816926122811], [0.0721566050497018, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.03693690197486126, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.008544439810199854, 0.0, 0.0]]","[[0.0, 0.045625601900598944, 0.0, 0.022139391106734508, 0.0], [0.07265747188420825, 0.0, 0.005193967102074343, 0.015955105785221607, 0.016573496738834], [0.02522134477603404, 0.017656280580865217, 0.048856887090612006, 0.004594351314258741, 0.0], [0.0, 0.028348466891030256, 0.0, 0.0, 0.0], [0.0, 0.019617601434574507, 0.0008034368373132338, 0.0003291224906602112, 0.0]]"
"[[[0.0, 1.834073572234538, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6170114388377886], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [-0.5953682296506855, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.7824877725532109], [1.231613260606503, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.5329825427226061, 0.0, 0.0, 0.0]]","[[0.012488711330160884, 0.0, 0.0, 0.011756736469869217, 0.7181520257931917], [1.0061955041023294, 0.0, 0.0, 0.01748428286281019, 0.0], [0.0, 0.0, 0.0, 0.017257813122387274, 0.0], [0.0, 0.013211599233295688, 0.009658741820807278, 0.0, 0.005009097095404656], [0.0, 0.49678785339164183, 0.0, 0.01902305800403728, 0.0]]"
