coefficients,di_exact,knn_subset_pairwise
"[[[0.0, 0.0, 2.5979543335592368, 0.0], [0.0, 0.0, 0.0, 0.0], [-0.219460843920247, 0.0, 0.0, 0.47394578677046756], [0.0, 0.0, 0.8185651592558282, 0.0]]]","[[0.0, 0.0, 0.1910503819045305, 0.0], [0.0, 0.0, 0.0, 0.0], [1.1684464204585117, 0.0, 0.0, 0.28795948983310715], [0.0, 0.0, 0.17600099391245472, 0.0]]","[[0.0, 0.0, 0.04751016920423658, 0.0], [0.0, 0.021461800802547813, 0.019610924813000367, 0.0], [0.9008936098149168, 0.0, 0.0, 0.2618370221821257], [0.0, 0.0, 0.015865638550299658, 0.017814024433385974]]"
"[[[0.0, 0.0, 0.8425808967536716, 1.1062781588763526], [0.0, -0.3455282489525195, 0.0, 1.6198625305937073], [0.0, 0.0, 0.8212530247758668, 0.9730713177041402], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.2099160152675643, 0.0, 0.0], [0.7997559474141306, 0.0, 0.7827715808768848, 0.0], [0.42320789733888153, 0.664752924964023, 0.3550602240831441, 0.0]]","[[0.30391160193668265, 0.016124724517428052, 0.0, 0.012134126956736845], [0.00984469504636459, 0.07395750535850895, 0.0, 0.01227665599097867], [0.16396584132603784, 0.0, 0.4874283054885191, 0.0], [0.21663554816431535, 0.5906683645413304, 0.3328794976398153, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [-1.5439676841538394, -0.8044826531617081, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [1.3579412834861442, 0.34725847614171057, 0.0, 0.0]]]","[[0.0, 0.633622414918474, 0.0, 0.4829755823548136], [0.0, 0.9907785472408633, 0.0, 0.35638683967603313], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.5140464914734686, 0.0, 0.36926019558896683], [0.0, 0.5293778623120934, 0.0, 0.06044084618756012], [0.0, 0.0, 0.028464811760718776, 0.0], [0.0007285745306009937, 0.0, 0.0, 0.06480971792960083]]"
"[[[0.0, -0.9899669126537437, 0.0, 0.5091413973016966], [-0.24670236439629534, -0.29308964784613406, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.09003705443120859, 0.0, 0.0], [0.467578595726549, 0.07340317495904775, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.13257035288477545, 0.0, 0.0, 0.0]]","[[0.05917251258855452, 0.027320343931600256, 0.0, 0.0], [0.3251013846665501, 0.1466021741741481, 0.0, 0.0027900959165847884], [0.0, 0.0, 0.015399938876005909, 0.0], [0.029271233477981703, 0.0, 0.0, 0.01159231861367534]]"
"[[[0.0, 0.0, -0.554214644857366, 0.0], [0.0, 0.4735037250824019, 0.0, 0.0], [-0.847012025157709, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.4249950353352847, 0.0], [0.0, 0.15647157953158403, 0.0, 0.0], [0.2939950774727609, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.40932089588819476, 0.0], [0.0037365841174451238, 0.15595898274465209, 0.0, 0.0], [0.27330856343262033, 0.0, 0.0, 0.0], [0.0, 0.009245970597766795, 0.0, 0.027174283196458086]]"
"[[[0.0, 0.510024661163569, 0.8543674401775204, 0.0], [0.0, -0.35690515852091853, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.10992166937220357, 0.06461969782188402, 0.0, 0.0], [0.26402195770678183, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0220169963237841, 0.0, 0.0, 0.049930103487805785], [0.040499199778353104, 0.06393347921750507, 0.0, 0.0022480214611409924], [0.19445543655262204, 0.001141907286909302, 0.0, 0.016294232936574556], [0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, -0.449339379037934], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.29876725326059356, 0.0], [0.19448419594625552, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.017943127978248596], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.03877409126305138, 0.0], [0.10565266627311866, 0.0, 0.0, 0.0]]","[[0.0, 0.013195277696445662, 0.007227360519212776, 0.011120007879569882], [0.02516506504507056, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0053169386748983544, 0.0], [0.1029774705115507, 0.0, 0.01998870880399402, 0.011629284303849493]]"
"[[[0.0, 0.7957455348502529, 0.0, 0.7632193538269663], [-0.21993357757824689, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7717262153074254, 0.0], [0.0, 0.0, 0.0, -0.5982276906958616]]]","[[0.0, 0.061763802341666695, 0.0, 0.0], [0.2648812683696096, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4628523252156241, 0.0], [0.34744876712878314, 0.0, 0.0, 0.28250678212023483]]","[[0.01677424464918427, 0.017827135478230824, 0.0, 0.0], [0.10167992442602942, 0.0021184308598571153, 0.0, 0.0017212699908996682], [0.0, 0.0, 0.44548147086707185, 0.0], [0.15939499629039233, 0.006032583303116185, 0.0, 0.28416636973770204]]"
"[[[-0.6464007817150137, 0.0, 0.0, 0.623086316294359], [0.27794142944010986, 0.0, 1.1010327444124783, 0.0], [0.0, 0.5819573443702671, 0.0, -0.7223465899330322], [0.0, 0.0, 0.0, 0.0]]]","[[0.32803639574472443, 0.08045545321719841, 0.0, 0.0], [0.0, 0.0, 0.47092114525502615, 0.0], [0.0, 0.7638662401666549, 0.0, 0.0], [0.15014895381789867, 0.0, 0.18593000930269216, 0.0]]","[[0.24506413074858202, 0.0, 0.0, 0.015045626108815963], [0.011675150694276977, 0.04084262131544339, 0.3144656047425043, 0.009169278222608745], [0.0, 0.6220094018962088, 0.023120297947321518, 0.009371351148393964], [0.15484587887037699, 0.0, 0.0706285291969235, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, -0.6784615541352478, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.2851676805223908, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.017699100187009847, 0.0, 0.0, 0.0], [0.0, 0.2631629700434071, 0.0, 0.0], [0.0, 0.0, 0.04599944656090964, 0.0], [0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.17210821435107948, 0.0], [0.0, 0.0, 0.0, 0.0], [-1.0043823341820028, 0.0, 0.0, -0.24727053431572704]]]","[[0.0, 0.0, 0.0, 0.32100561704703856], [0.0, 0.0, 0.0, 0.0], [0.0, 0.009661101181114155, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0635372185858007]]","[[0.0, 0.007616001253057609, 0.0, 0.29330026099956913], [0.000938727785345152, 0.0, 0.0, 0.0], [0.012530230875951393, 0.02375187766293464, 0.01702355999799852, 0.0], [0.013448706855558691, 0.007062821074549778, 0.0, 0.03300730959930288]]"
"[[[-0.702088556074217, 0.31396726352360743, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [-0.2533760257228572, 0.0, 0.5405952909468287, 0.0]]]","[[0.33540153634881337, 0.0, 0.0, 0.03822561490217897], [0.05603829317340226, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.12756029103318692], [0.0, 0.0, 0.0, 0.0]]","[[0.26652451237013625, 0.0, 0.0, 0.0173013964518799], [0.05792221700012764, 0.0, 0.0, 0.0], [0.020174761330184723, 0.0017398785362571889, 0.008864844287144097, 0.10332185080714618], [0.0013066855615584364, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [-1.0974495886702904, 0.0, 0.0, 0.0], [0.0, 1.3051104743484936, 0.0, 0.4263209029160427], [0.0, -0.6242586550053456, 1.2966627138223312, 0.0]]]","[[0.0, 0.42181642947825604, 0.0, 0.0], [0.0, 0.0, 0.7646293698123795, 0.31785137723077517], [0.0, 0.0, 0.0, 1.3103216524664762], [0.0, 0.0, 0.6365870792916952, 0.0]]","[[0.0, 0.37081211909041933, 0.0, 0.0], [0.0, 0.009743940050896923, 0.3277283459797724, 0.006455939494469731], [0.0, 0.0, 0.013290578156424421, 0.8944463199439563], [0.008014432835334052, 0.0, 0.17431124814134769, 0.025560199629881646]]"
"[[[0.3627981937925025, 0.2703631980869067, 0.0, 0.0], [0.0, 0.0, -0.605862640567381, -0.7235713901920557], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4864811888198357, 0.0]]]","[[0.09429598467962766, 0.0, 0.0, 0.0], [0.07049173335744056, 0.0, 0.0, 0.0], [0.0, 0.14535330844751862, 0.0, 0.0981849557600059], [0.0, 0.23688970998293502, 0.0, 0.0]]","[[0.06727108261585278, 0.02156702099569381, 0.02358226735529957, 0.0], [0.06643286190993626, 0.0, 0.019895664411758104, 0.0], [0.0013409788228657383, 0.08397537424953729, 0.0, 0.09805034085372578], [0.007869428177501874, 0.18000590710200262, 0.014714819882816213, 0.01392286423517553]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, -0.39639536626550503, 0.35760566104007185, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3926663506559395]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.12221459445960633, 0.0, 0.0], [0.0, 0.05409685373752182, 0.0, 0.0], [0.0, 0.0, 0.0, 0.07666036158555614]]","[[0.004604400612720205, 0.006267587582606311, 0.0, 0.0], [0.008647702657065645, 0.13948468818831938, 0.0, 0.0022157030670699085], [0.004133448057983912, 0.04439260871321924, 0.012774470797002032, 0.0], [0.0, 0.0010181018146658725, 0.0, 0.0610385656537049]]"
"[[[0.5643470161698605, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.5133066816249722, 0.0]]]","[[0.15767951640947442, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.12042430751997593], [0.0, 0.0, 0.0, 0.0]]","[[0.14483117713141674, 0.0, 0.0, 0.0], [0.0039418444799244265, 0.03552286245527758, 0.02562914443101049, 0.02356194195285642], [0.0, 0.0, 0.0, 0.14140938703209222], [0.0, 0.007074726703792679, 0.012734617931655473, 0.0]]"
"[[[0.0, 0.4824434195718803, -0.9874437145551848, 0.0], [0.0, 0.8520773920330542, -0.36758983642284143, 0.0], [0.0, 0.11580477078401712, 0.0, 0.1360748912726573], [0.0, -0.4182711802084683, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.3243017015920301, 0.6618664486167589, 0.030808680586428074, 0.24860068887952075], [0.326676098872778, 0.0662943611915991, 0.0, 0.0], [0.0, 0.0, 0.008074660082082356, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.1306470018933236, 0.591484994011464, 0.014746140814425338, 0.1648929156159276], [0.21838021788526885, 0.03833174127436926, 0.006734102083140533, 1.1178106849160283e-05], [0.025460714402210368, 0.0, 0.0, 0.0661709482586756]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.8098591654514218, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.44603640755054574, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.03340046138843857, 0.0, 0.01618292518668578, 0.0], [0.0, 0.4609565052676136, 0.005115385021891196, 0.0007829633890820314], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0032201453396622044, 0.03108333541166117]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.5319126300147784, -0.20103028164828704], [-1.2781900333251472, 0.0, -0.9689859925990516, 0.0]]]","[[0.0, 0.0, 0.0, 0.4458716002761328], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2573043361361763, 0.5411674638642177], [0.0, 0.0, 0.10130753070997871, 0.0]]","[[0.0, 0.0, 0.0, 0.1794655673622427], [0.03530020172558237, 0.02023018279028534, 0.012581784049350822, 0.002217719624479579], [0.010047278156334273, 0.0, 0.28488005885870643, 0.2278505980022559], [0.010972920465072158, 0.0, 0.07657454651864731, 0.06121707233793239]]"
"[[[0.7749442570152273, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.43908800746803306, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.44289457932947024, 0.001079197140740951, 0.00048147139664186597, 0.0007276282815633273], [0.0, 0.0, 0.0, 0.004532254910209524], [0.0, 0.0, 0.0, 0.02928486842226912], [0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.43606968793135953, 0.0], [-0.1901682584531292, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.7577428913800422]]]","[[0.0, 0.0, 0.01776880102038791, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.08509543641283776, 0.0, 0.0], [0.0, 0.0, 0.0, 0.4301331475832322]]","[[0.0, 0.0, 0.010417366473279354, 0.006658599329003293], [0.02149907116178981, 0.0395984793230011, 0.006135105610571396, 0.0], [0.0, 0.06289142574453488, 0.0, 0.0], [0.004858087655551754, 0.0, 0.017977212109317634, 0.4270688163424226]]"
"[[[0.0, 0.0, -0.13757676452345952, -1.2374696876079316], [0.4256795524408709, 0.0, 0.0, 0.0], [0.0, 0.19753773927037555, 0.0, 0.0], [-0.5799659786684368, 0.0, 0.0, 0.0]]]","[[0.0, 0.34094147294827715, 0.0, 0.5069977150208864], [0.0, 0.0, 0.03462897297567829, 0.0], [0.013125224241762674, 0.0, 0.0, 0.0], [0.8336346222830738, 0.0, 0.0, 0.0]]","[[0.0, 0.2800111912158319, 0.0021081510855972835, 0.5172641402172247], [0.1274696575427114, 0.04239234407079013, 0.05505886877929991, 0.0017251958404863447], [0.0, 0.0, 0.0, 0.013104598780551053], [0.7727395155006643, 0.0, 0.025061072812696917, 0.0]]"
"[[[-0.7849321965890396, -0.2535650430420539, 0.0, 0.0], [0.1732274060535827, 0.0, 0.0, 0.0], [0.0, 0.0, -0.548741397613649, 0.839890035373094], [0.0, 1.2498988887680442, 0.0, 0.0]]]","[[0.47516167267935083, 0.03708109857483642, 0.0, 0.0], [0.034574588479034635, 0.0, 0.0, 0.49006332578482725], [0.0, 0.0, 0.417817418103301, 0.0], [0.0, 0.0, 0.5084396594311366, 0.0]]","[[0.42955083758500573, 0.007773727959612118, 0.008274105711198586, 0.01621377518904151], [0.006447510046772734, 0.013154627100497739, 0.0, 0.4411102015483888], [0.0, 0.0, 0.18999227999957746, 0.0], [0.0, 0.0, 0.4516266623031, 0.0]]"
"[[[0.0, 0.22181722898126957, 0.10674682629089582, 0.0], [0.0, 0.0, 0.6199904553382202, -0.2631298393811196], [0.0, 0.0, 0.0, 0.0], [0.0, 0.4919196618999876, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.03267516335473368, 0.0, 0.0, 0.13965496557514653], [0.004384882412142533, 0.16834106851635736, 0.0, 0.0], [0.0, 0.04526520692385673, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.02872091552694457], [0.0585391817036302, 0.0, 0.005648131694965997, 0.1638843311116484], [0.018825714010974038, 0.1479504958212162, 0.0, 0.01945928922150884], [0.027379682158991725, 0.029590342532241635, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.21986815529939926, -0.2572961197590867], [0.0, 0.0, 0.0, 0.0], [0.0, -1.1318047252894905, 0.0, 0.4789642479642732]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.45201834518298273], [0.0, 0.018641146859182677, 0.0, 0.0], [0.0, 0.10897870984907251, 0.0, 0.34376890977945596]]","[[0.0, 0.0, 0.0, 0.00557300867703452], [0.014998435167219647, 0.025679411151350612, 0.0, 0.3536534963864598], [0.0, 0.013388952928745852, 0.035678583858576744, 0.0], [0.0061367874716436776, 0.06456404092453194, 0.0, 0.30524948598566015]]"
"[[[0.0, 0.40226821583466654, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.7588984474778854, 0.0, -0.374644710333514], [0.0, 0.0, -0.5178503514780316, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.08567408163882577, 0.0, 0.2530200013268508, 0.0], [0.0, 0.0, 0.0, 0.19995818044601618], [0.0, 0.0, 0.08723795740093443, 0.0]]","[[0.0, 0.0, 0.0, 0.0026125908433645892], [0.07176303031765988, 0.0, 0.2011368344921743, 0.010734488198305253], [0.0, 0.0, 0.0, 0.20699028436229006], [0.0, 0.004667147252840051, 0.06587043150479231, 0.0]]"
"[[[0.0, 1.4421987455748022, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [-1.3311452058902005, 0.0, 0.0, -0.11989459590836253], [0.0, -2.0485248072199838, -0.18106515103648932, 0.0]]]","[[0.0, 0.0, 0.9452373644001103, 0.0], [0.5132343681947291, 0.0, 0.0, 0.7260030808150933], [0.0, 0.0, 0.0, 0.10479568498728656], [0.0, 0.0, 0.03847131464392904, 0.0]]","[[0.0, 0.0, 0.781998893876141, 0.0], [0.4625881329898678, 0.0, 0.0, 0.5624337192591263], [6.159603337516949e-05, 0.0, 0.017290226409111917, 0.016260950610427313], [0.0, 0.0, 0.13493837657715074, 0.0]]"
"[[[0.0, -0.2012191704213069, 0.0, -0.9119570757418648], [-0.1671269809958787, 0.0, 0.0, 0.0], [0.0, 0.0, 0.8852478024460618, 0.0], [0.0, 0.0, 0.2468898251057082, 0.0]]]","[[0.0, 0.027505598868387195, 0.0, 0.0], [0.027064333905771832, 0.0, 0.0, 0.0], [0.0, 0.0, 0.8956335156305842, 0.16066322075917255], [0.4012394421466953, 0.0, 0.0, 0.0]]","[[0.007336421451244786, 0.033045240257623384, 0.0, 0.0418076406145718], [0.039454286507059164, 0.0057091754305883145, 0.0, 0.0029181479551018234], [0.03577825229033499, 0.0, 0.9119349418118978, 0.13138136403025205], [0.39770577730808276, 0.005704650228757896, 0.0, 0.008471519522859246]]"
"[[[0.0, 0.0, -0.6560451425665893, 0.0], [0.0, 0.0, 2.0937751974553573, 0.0], [-0.2619539174981344, 0.0, 0.0, 0.0], [0.33621415793607223, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.043219006499480725, 0.06678446293946436], [0.0, 0.0, 0.0, 0.0], [0.17461665058670012, 0.8757428118076572, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0026187953336068597, 0.08976587348450309, 0.0682459320180569], [0.0059603282301857255, 0.0, 0.03483005705555412, 0.004493837734349007], [0.1996398381598488, 0.7724088599114295, 0.0, 0.0], [0.028133614651053584, 0.02169029270468206, 0.014614395958438612, 0.008598289281083839]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.2376961305904656, 0.0, 0.0, 0.0], [0.0, -0.3861670306481871, 0.0, -0.4315806280368669], [-1.6334094571173385, 0.0, -1.48902284046105, 0.0]]]","[[0.0, 0.030348521994163904, 0.0, 0.646324653096697], [0.0, 0.0, 0.08515586526118518, 0.0], [0.0, 0.0, 0.0, 0.9763741624051425], [0.0, 0.0, 0.5549807549125143, 0.0]]","[[0.0210494532104606, 0.04509237609711535, 0.00250614913415033, 0.12377135396757145], [0.0, 0.0, 0.022427990336220806, 0.0], [0.0, 0.0, 0.0, 0.47159958466123714], [0.0, 0.0, 0.49980534067100796, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.25834903073441534], [0.0, 0.829415058773386, 0.0, 0.0], [0.6923216977420108, 0.0, 0.0, 0.9784529884457097], [0.0, -0.37920475354243144, 0.0, -0.10675508772063158]]]","[[0.0, 0.0, 0.23054656584038888, 0.0], [0.0, 0.5735578001970206, 0.0, 0.20419845096034633], [0.0, 0.0, 0.0, 0.0], [0.03510604163474262, 0.0, 0.4442527974975436, 0.006496239300121139]]","[[0.0, 0.0, 0.09592422985012264, 0.0], [0.022331785693338747, 0.587105939483449, 0.008647639330650058, 0.14119470300469067], [0.016405400710628706, 0.0, 0.042936244543240784, 0.008017293223523727], [0.03553348891966773, 0.0, 0.32689220286477527, 0.01780924330301217]]"
"[[[0.0, -0.7328835359124555, -0.6009345200449003, 0.0], [0.0, 0.0, 0.24348715104135787, -0.9163744371135659], [0.0, -0.36970133087563545, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.3870858628716227, 0.0, 0.10902988022027588, 0.0], [0.19688875101902287, 0.04410620817955527, 0.0, 0.0], [0.0, 0.3162599077636919, 0.0, 0.0]]","[[0.011793120731032383, 0.0, 0.0, 0.0], [0.2904038618079907, 0.006575683836770555, 0.09237912354051894, 0.0], [0.0549801174836461, 0.0034608031560322905, 0.004787617969135039, 0.0], [0.0, 0.27650618990405945, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.24084110887919372]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.021598574297817533]]","[[0.0016384294786033762, 0.031680711044668484, 0.03812411766327394, 0.017716168243604828], [0.005162193620167235, 0.0, 0.012983204519588785, 0.0], [0.0, 0.0005095354460111195, 0.0, 0.027604121327245174], [0.010459521245563964, 0.023062370086224845, 0.03494068386281747, 0.00026933875877045867]]"
"[[[0.1502369321928134, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.5768741179220432, 0.0, -0.12701906991544432, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.004838224531533515, 0.0, 0.14522561453595095, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.009511151864977441, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.019636359226958666, 0.006535835340940815, 0.15005087373714193, 0.012030447860177837], [0.01790764441770228, 0.0, 0.0010881802793691582, 0.015479371395041441], [0.0, 0.018004702369027334, 0.0, 0.0], [0.0, 0.024125485563769884, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, -0.8879723659203058], [1.2067893965319052, 0.0, -1.186125216138419, 0.0], [0.0, 0.0, 0.0, 0.0], [0.4699134708595435, 0.0, 0.0, 0.34095928936855485]]]","[[0.0, 0.7064360774003521, 0.0, 0.1718607783722404], [0.0, 0.0, 0.0, 0.0], [0.0, 0.4063235231423366, 0.0, 0.0], [0.39744265474517004, 0.0, 0.0, 0.08574107635746797]]","[[0.0, 0.4170691230659524, 0.0, 0.16575679352065165], [0.04890563317206748, 0.01025413262809647, 0.0017385594116726903, 0.025870474179820243], [0.021291227463224524, 0.1078229748286791, 0.003027373374794005, 0.02539043627948063], [0.3693255510279063, 0.0009504128523308474, 0.005520299675470388, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, -0.2073823852346437, -0.6850029670727265, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.025407287245320886, 0.0, 0.0], [0.0, 0.18528984426459003, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0005953321963615346, 0.0, 0.007688112549956502, 0.0], [0.0, 0.0, 0.0, 0.019418724994491675], [0.0012152018246720949, 0.18856165917638354, 0.0, 0.004700661689923788], [0.0, 0.00677264591938587, 0.007544502223375396, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.45797767630448777], [0.0, 0.0, 0.0, 0.0], [0.5146153563086641, 0.0, 0.0, 0.9376378873912321], [0.8379318234974117, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.1644446080538223, 0.35145666580675167], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.16957546692830425, 0.0, 0.5003823837981636, 0.0]]","[[0.012244469737965587, 0.0, 0.03497129911737931, 0.31774735061369785], [0.0, 0.02249842209561777, 0.004381854724119306, 0.010177415048768108], [0.00011297927584734673, 0.0, 0.06925711840708912, 0.022507344697629262], [0.15060750689656546, 0.0, 0.34021729240239307, 0.0017605591900992411]]"
"[[[0.0, 0.12281176447135844, 0.0, 1.471678010125711], [-1.1833210282669457, 0.0, 0.0, 0.0], [-0.32035791804236663, 1.8367105373783368, 0.0, 0.0], [0.0, 0.1780769729137083, 0.0, 0.0]]]","[[0.0, 0.9319870340650628, 0.17017311772543664, 0.0], [0.054841054416100404, 0.0, 1.5791475026338493, 0.10458249952952697], [0.0, 0.0, 0.0, 0.0], [0.6499943338688988, 0.0, 0.0, 0.0]]","[[0.01125048920925519, 0.874619296013196, 0.015198788479654779, 0.0], [0.01769766807326055, 0.0, 1.1571951581600886, 0.04568881888151204], [0.09083717589187786, 0.03974065232618563, 0.013065405741339138, 0.0], [0.5566355207544836, 0.015292878958927503, 0.0, 0.026811089883358855]]"
"[[[0.0, 0.0, 0.0, 0.21982663025412807], [0.0, 0.0, 0.9315687708813927, 0.0], [0.0, 0.0, 0.0, -0.23439177626219757], [0.0, 0.0, 0.4488170172524578, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.3003192101414229, 0.0, 0.11322100761809295], [0.027096111909257217, 0.0, 0.03451296347578256, 0.0]]","[[0.0, 0.0, 0.0, 0.03437470402914957], [0.028294708826915878, 0.01804078463807241, 0.0, 0.016339331827935823], [0.0, 0.23977269021743972, 0.0, 0.15224813631243594], [0.028675374355436694, 0.0, 0.056817810541102465, 0.0]]"
"[[[-0.7873591531516749, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [-1.608011408937015, 0.0, -0.6210143624393741, 0.0]]]","[[0.53965788827916, 0.0, 0.0, 1.0619576985386563], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.15887025111056965], [0.0, 0.0, 0.0, 0.0]]","[[0.512493939612541, 0.0, 0.0022524462302118925, 0.510359537219545], [0.007269348871717823, 0.044541394442038626, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.36668083328960444]]"
"[[[0.0, 0.0, -1.1445056452234696, 0.0], [0.0, 0.0, 0.0, -0.7309090906487745], [0.0, -1.283868875074872, -0.3930344270341094, 0.0], [0.0, 0.0, -0.37955352688290805, 0.566629462456156]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.720003270077964, 0.0], [1.0016912344460644, 0.0, 0.2741748003446826, 0.24773202116758586], [0.0, 0.35865697930341883, 0.0, 0.22609440725592667]]","[[0.0, 0.044150280152118276, 0.04862507303745211, 0.027484016959400982], [0.009254231976858544, 0.02109216074172301, 0.6942799054944133, 0.011454298915190397], [0.9081041600211913, 0.0040381528914667664, 0.015991436438493805, 0.24160729622601504], [0.04699668987377221, 0.31932795213205073, 0.0703056285328072, 0.05870137949377648]]"
