coefficients,di_exact,knn_sqrt,knn_sqrt_2,knn_sqrt_4
"[[[0.0, 0.5525427051615011, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.30336313467842013, 0.0, -0.9055587659147284, -1.6679542822650182], [0.0, 0.0, -0.1924213285983561, 0.0, 0.0, 0.0], [-1.3314144057940107, 0.0, 0.0, 0.0, 0.0, 1.0359162062626184], [0.7900600794522797, 0.0, -1.270838184457719, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.9855201143291151, 0.5569681563738923, 0.0], [0.6158975440276893, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.05283227564914541, 0.020085832664573616, 0.0, 0.495164780492741, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.7823254815560634, 0.0, 0.0, 0.0, 0.0], [0.0, 0.6523925368238749, 0.0, 0.3921114615038805, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.478051117346835, 0.24267444110336134, 0.0], [0.432978733824301, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.10195032583397401, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.2234911334501679, 0.0, 0.0, 0.0, 0.0], [0.0, 0.13017953944869792, 0.0, 0.034885613557025755, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.5422505458092399, 0.2852535666574407, 0.0], [0.4672942222452215, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.005502330855802564, 0.0, 0.16210360101661173, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.2585928805417052, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1867143994387727, 0.0, 0.05189917644956084, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.6102608340905589, 0.3142549363615932, 0.0], [0.5009268973852794, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.20195782515800578, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.30385711263250437, 0.0, 0.0, 0.0, 0.0], [0.0, 0.24703893454348275, 0.0, 0.10683751865331322, 0.0, 0.0]]"
"[[[0.0, 1.1901698444943694, 0.6870182535592846, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1332630284049267, -0.2672421447217417, 0.0, 0.0], [0.0, 0.905311612711794, 0.0, 0.0, 0.0, -0.7110368198109842], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [-0.23119615366617532, 0.0, 0.0, 0.0, 0.0, -0.14655063118856756]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.08164725351385005], [0.4628115375338831, 0.0, 0.30941541558192964, 0.0, 0.0, 0.0], [0.39975941733980624, 0.023615249387302282, 0.0, 0.0, 0.0, 0.0], [0.0, 0.03994792860597215, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2399354304995463, 0.0, 0.0, 0.006126597677881719]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.026388212964989135], [0.23372440926596316, 0.0, 0.15129138473229037, 0.0, 0.0, 0.0], [0.18865769086985862, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.004778872724726423, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.10195100273718075, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.037540742756658106], [0.28935518050824877, 0.0, 0.18523894390642456, 0.0, 0.0, 0.0], [0.2228899288599893, 0.0003227843943411812, 0.0, 0.0, 0.0, 0.0], [0.0, 0.014700730666507702, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1319534471357152, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.044083146618463506], [0.32014735735002087, 0.0, 0.19682831794354022, 0.0, 0.0047582870639676245, 0.0], [0.23923935642663305, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.00018777671979974264, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.11732470597087626, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -0.39206695819297993, 0.0, 0.0, 0.0, 0.0], [1.0984395324928369, 0.0, 0.0, 0.0, 0.0, 0.0], [-0.17671150538417918, 0.0, 0.0, 0.0, -0.31796139782709154, 1.333555918130193], [0.0, 0.0, 0.0, 0.0, 0.0, 0.16098493245560522], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.4072478409225419, 0.013790263741113452, 0.0, 0.0], [0.0, 0.08406398053082115, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.05424538574107972, 0.0, 0.0], [0.0, 0.0, 0.0, 0.5096760130176691, 0.01354305596901014, 0.0]]","[[0.0, 0.0, 0.20922884426326027, 0.0, 0.0, 0.0], [0.0, 0.049239376851437894, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.29172151380963257, 0.0, 0.0]]","[[0.0, 0.0, 0.23241698024031748, 0.0, 0.0, 0.0], [0.0, 0.05194641925885183, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3264663162740949, 0.0, 0.0]]","[[0.0, 0.0, 0.2859685549582978, 0.0, 0.0, 0.0], [0.0, 0.0541429883986889, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3476899347762167, 0.0, 0.0]]"
"[[[0.0, 0.0, -2.5206907545726334, 0.0, 0.0, 0.27695167175675667], [0.0, 0.0, 1.201462956765614, -0.2547311920555566, 0.0, 0.0], [0.0, -0.28826780694793214, 0.0, 0.0, -0.43261749268971883, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.6742695351442265, 0.0, 0.0, -0.6499769046806763, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.8046307293057653], [0.0, 0.0, 0.12857227908589272, 0.0, 0.0, 0.0], [1.1400863774126313, 0.5379958889478588, 0.0, 0.0, 0.0, 0.0], [0.0, 0.03530174066638283, 0.0, 0.0, 0.0, 0.18151754563071348], [0.0, 0.0, 0.07232382225805155, 0.0, 0.0, 0.0], [0.17651905289331288, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.3789873857690074], [0.0, 0.0, 0.01003858293638651, 0.0, 0.0, 0.0], [0.3946746795068825, 0.23527849760416988, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.05808013143135584], [0.0, 0.0, 0.012277684984200314, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.39328835186951994], [0.0, 0.0, 0.005304917371919218, 0.0, 0.0, 0.0], [0.486425361981039, 0.29006615159110777, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.07683057859076484], [0.0, 0.0, 0.021070558663057792, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.4204177246941046], [0.0, 0.0, 0.022671796375410995, 0.0, 0.0, 0.0], [0.5793487900120233, 0.3395666348798731, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0840364991624396], [0.0, 0.0, 0.04674941648312464, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, -0.46828075883583203, 0.0, 0.0, 1.3684966587192666], [0.0, 0.0, 0.0, 0.0, -1.3826936303281276, 0.0], [-1.0844125875508477, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.44326996457231344, 0.0, 0.0, 0.8086966246591031], [0.0, 0.0, 0.0, 0.0, 0.0, 0.17274104522678524]]]","[[0.0, 0.0, 0.9492092606735811, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.40244282506150564, 0.0, 0.0, 0.0, 0.4128691461621267, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.9563580837857083, 0.0, 0.0, 0.0, 0.0], [0.5028740130944461, 0.0, 0.0, 0.0, 0.24934050590416706, 0.021977696586146962]]","[[0.0, 0.0, 0.60843474087894, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.17068669732958425, 0.0, 0.0, 0.0, 0.22235689879357792, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.5239368720960038, 0.0, 0.0, 0.0, 0.0], [0.1455576123545231, 0.0, 0.0, 0.0, 0.06223463191563652, 0.0]]","[[0.0, 0.0, 0.6708303128602416, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.19732565575138955, 0.0, 0.0, 0.0, 0.25079466291562585, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.001360077408045818], [0.0, 0.6024129217992622, 0.0, 0.0, 0.0, 0.0], [0.20893927619695551, 0.0, 0.0, 0.0, 0.09892015380188254, 0.0]]","[[0.0, 0.0, 0.7316552895211949, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.20132403578892596, 0.0, 0.0, 0.0, 0.26863349863156966, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.6762185125273629, 0.0, 0.0, 0.0, 0.0], [0.2506162004971618, 0.0, 0.0, 0.0, 0.13683127475632187, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.16591464704384457, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.5107044318757668, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.6072374854432074, 0.0, -0.49563010414177333]]]","[[0.0, 0.0, 0.0, 0.0, 0.614916137538731, 0.0], [0.0, 0.012790681783736647, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.6188836901023405], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.37321536980992076]]","[[0.0, 0.0, 0.0, 0.0, 0.30535306283498637, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.2723379355572007], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.12613954879437742]]","[[0.0, 0.0, 0.0, 0.0, 0.369497867108048, 0.0], [0.0, 0.0029384347297146058, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.3230608938593766], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.17256263542235029]]","[[0.009651616407449048, 0.0, 0.0, 0.0, 0.42775884854875, 0.0], [0.016897858844840703, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0005794007699290652, 0.0, 0.0, 0.0], [0.006079564668675934, 0.0, 0.0, 0.0, 0.0, 0.38468930838476906], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0011972584080266499, 0.0, 0.015647037281930835, 0.0, 0.0, 0.21077104056846505]]"
"[[[0.6270873085872205, 0.0, 0.0, 0.9002402844866508, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.7138913838065875, 0.0, 0.0, -0.6529505802463635, -0.5397127871530534, 0.0], [-0.46124874450663006, -1.4533060203112673, 0.0, 0.18194984751277762, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.1688659803482548, 0.0, 0.0, -0.7713482985762391]]]","[[0.6049113657401618, 0.0, 1.426703006371264, 0.41150632409349297, 0.0, 0.0], [0.0, 0.0, 0.0, 0.5672362724098684, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.7114388102063425], [0.8049189160362092, 0.0, 0.5487769335031298, 0.05488097713938408, 0.0, 0.0], [0.0, 0.0, 0.11465621928894563, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.4838579710314883]]","[[0.19157656201043904, 0.0, 0.6526106803896542, 0.10763569141001979, 0.0, 0.0], [0.0, 0.0014169228794242027, 0.0, 0.06520673707970101, 0.0024097209146282527, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.9423635894517638], [0.21886296625449247, 0.0, 0.018572808538396983, 0.0, 0.0, 0.0], [0.0, 0.004630900624215454, 0.0, 0.0, 0.003269095730732136, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.793024958042843]]","[[0.2591958933351996, 0.0, 0.7700898900116779, 0.12900402465234057, 0.0, 0.0], [0.0, 0.0, 0.0, 0.10623562178116794, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.0291739413072032], [0.31364175215380724, 0.0, 0.07630238436329786, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.9037170657382668]]","[[0.3038846924296156, 0.0, 0.8600558637724622, 0.15086006820988743, 0.0, 0.0], [0.0, 0.0, 0.0, 0.16240266175862672, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.1110302634198037], [0.3681066311350808, 0.0, 0.07828550915414789, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.9908255970678032]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.1972139021469607], [0.0, 0.0, 0.5274225928226893, 0.0, 0.0, -1.4448381958208403], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.2821420399766799, 0.0, 0.193197788549854, 0.0, 0.0, 2.0661945460822237], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.5157774000061843, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.40134390403995795, 0.0, 0.07357389799374588, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.023278793521770272, 0.5718881828400667, 0.0, 0.8422854339380327, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.10162462082605946, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1084896743650012, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.25176885918676606, 0.0, 0.29514118471987916, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.13986767073600545, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.13025183898537643, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3035378355487319, 0.0, 0.3659802764164745, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.17923823441963393, 0.0], [0.0, 0.0008933011866022457, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1292965711936909, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.008956780150145975], [0.0, 0.0, 0.3233966145629212, 0.0, 0.4223546339882789, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, -0.5313750005308763, -1.0994311852971033], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.9886436142512977, -2.2820158702157296], [0.0, 0.0, 0.0, 0.0, 0.0, 0.11712526830651808], [0.0, 0.0, 0.0, 0.2127358731582854, 0.22062385931518355, -0.20398320976869355], [0.0, 0.14510471019738075, -0.13726414040689242, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.004295095867607727], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0744306775335209], [0.0, 0.0, 0.0, 0.0, 0.024521518974971304, 0.0], [0.13624396036435735, 0.0, 0.37860348077993683, 0.0, 0.017617764091070635, 0.0], [0.4230514251581478, 0.0, 0.9945198362577344, 0.008411795658834797, 0.031878295534557156, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.014393441815844647], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.033802078887252486, 0.0, 0.02512213516546319, 0.0, 0.0, 0.0], [0.21739952529177087, 0.0, 0.3843972425662425, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.008236708752934911], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.024882921637227485, 0.0, 0.045770241220081574, 0.0, 0.0, 0.0], [0.249350030988496, 0.0, 0.4624674172152846, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.007463178675487974, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.006400766852477995], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.03894650770155481, 0.0, 0.06827629170652338, 0.0, 0.0, 0.0], [0.28889010048810365, 0.0, 0.540557062072403, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.5157516741040179, -0.9961720726759504], [0.7782549306097064, 0.0, 0.0, 0.0, 0.0, 1.8517235015695785], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -0.44867951942676015, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.5689665078116221, 0.0]]]","[[0.0, 0.5118216983007476, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.40563447284223303, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2503761393067454, 0.0, 0.0, 0.0, 0.0, 0.2768326637435822], [0.4672133095985409, 0.9444362287845595, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.008529141972024382, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.24808846071067034, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.09020330684882744, 0.0, 0.0, 0.0, 0.0, 0.16492988954985996], [0.24585960745697685, 0.4294352335308075, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.03706618104372322, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2622134836492169, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.11053267404280424, 0.0, 0.0, 0.0, 0.0, 0.18758168210923015], [0.27477283468372965, 0.4908678798800401, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.08003023445873776, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.27319548269277705, 0.0], [0.0, 0.0, 0.0, 0.015035909551232636, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.12753818037863632, 0.0, 0.0, 0.0, 0.0, 0.21762163236639298], [0.3134186362731039, 0.5521904177690656, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [-2.575034699997029, 2.5241781481271888, 0.0, 0.0, -0.29810784030355547, 0.0], [0.5494970311021898, 0.0, 0.0, 0.7618878361914838, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.22741623404384936]]]","[[0.0, 0.0, 1.0092727777434987, 0.16049749671663022, 0.0, 0.0], [0.0, 0.0, 1.0251839125987647, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.544540081606461, 0.0, 0.0], [0.0, 0.0, 0.02613308739605796, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.027492525334701628]]","[[0.0, 0.0, 0.1497275617125172, 0.03856039060634016, 0.0, 0.0], [0.0, 0.0, 0.17470692263435797, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3593540359521202, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.22481777490557808, 0.048560194004579005, 0.0, 0.0], [0.0, 0.0, 0.2515759677425028, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.40149845521946476, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.2930612110494745, 0.07419576178495411, 0.0, 0.0], [0.0, 0.0, 0.352711554395588, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.42357706920130445, 0.0, 0.0], [0.0, 0.01680010197463137, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0015694319216851536]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -0.6316115008674397, 0.0, 0.0, 0.0, -0.8332954749224599], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1343840567634416, 0.0, 0.0, -0.9420475222745095], [-0.6823881776403469, 0.0, 1.182439941863901, 0.0, 0.0, -1.2920406977874856], [0.0, 0.7338548868567594, 0.2361654344959801, 0.0, 0.0, 0.700964800471303]]]","[[0.0, 0.0, 0.0, 0.0, 0.22680937507572754, 0.0], [0.0, 0.331533894028187, 0.0, 0.0, 0.0, 0.3920703728473891], [0.0, 0.0, 0.0, 0.004693560242997291, 0.4295433298518796, 0.020004862445851763], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.45690177892646694, 0.0, 0.48335113485829667, 0.7453317316611299, 0.3950480416488036]]","[[0.0, 0.0, 0.0, 0.0, 0.0010285731413446765, 0.0], [0.0, 0.06658476705830695, 0.0, 0.0, 0.0, 0.11260937899730045], [0.0, 0.0, 0.0, 0.0, 0.10014471074673173, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.15889488938114826, 0.0, 0.24023393150181663, 0.24997576455613685, 0.12320699966466175]]","[[0.0, 0.0, 0.0, 0.0, 0.030103029363223652, 0.0], [0.0, 0.1008365733358346, 0.0, 0.0, 0.0, 0.12963580777177158], [0.0, 0.0, 0.0, 0.0, 0.1468031095881164, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.21870596116102425, 0.0, 0.2858434706619817, 0.3159765032091155, 0.15552183092942048]]","[[0.0, 0.0, 0.0, 0.0, 0.074085390973739, 0.0], [0.0, 0.10918195648836336, 0.0, 0.0, 0.0, 0.17658830711981852], [0.0, 0.0, 0.0, 0.0, 0.1984889412225944, 0.0], [0.0, 0.0, 0.0019016313782719836, 0.0, 0.0, 0.0], [0.0009480888031338149, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.24406358988353152, 0.0, 0.3088926319249111, 0.3720105557847651, 0.18893076852096308]]"
