coefficients,di_exact,knn_sqrt,knn_sqrt_2,knn_sqrt_4
"[[['', 'tanh', '', '', '', ''], ['', 'log', 'sin', '', '', ''], ['', '', '', '', '', ''], ['', '', '', '', '', ''], ['', '', '', '', '', ''], ['', '', '', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.9552251805504793, 1.5154461159204051, 0.0, 0.0, 0.0, 0.0], [0.0, 0.30896537556302317, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.5195784975462344, 0.6719226225300261, 0.0, 0.0, 0.0, 0.0], [0.0, 0.028472526526246947, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.5214680870583863, 0.7136266083477592, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0449660115948062, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0010648759107348392, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.5225707821556962, 0.8015340744339396, 0.0, 0.0, 0.0, 0.0], [0.0, 0.08711580338565605, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.007002113619682108, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['log', 'log', '', '', '**0.932', ''], ['', '', '', '', '', ''], ['', '', 'cos', '', '', ''], ['', '', '0.074', '', '', ''], ['', '**0.750', '-0.104', '', '', ''], ['', '**0.952', 'cos', '', '', '']]]","[[1.4719876201092115, 0.0, 0.0, 0.0, 0.0, 0.0], [1.5043301504184703, 0.0, 0.0, 0.0, 0.4739582118351246, 0.3442701837431255], [0.0, 0.0, 0.2417165793213084, 0.004369903475451752, 0.006933419544058293, 0.2397060895431152], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.704844090089247, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.037058369989346536, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.15948140590057883, 0.0975612399232134], [0.0, 0.0, 0.0929428595770257, 0.0, 0.0, 0.04387794355239971], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.04553476990557849, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.20404177246065072, 0.12135773238134087], [0.0, 0.0, 0.11552891197615536, 0.0, 0.0, 0.04895186687142166], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.10623579506702789, 0.0, 0.0, 0.0, 0.0, 0.0], [0.021736223179893013, 0.0, 0.0, 0.0006260850254738477, 0.26519513689259594, 0.17948113978191546], [0.0, 0.0, 0.1528989328420672, 0.0, 0.0, 0.08788446515352077], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.016133005694634564, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', 'log', 'cos', '', '', ''], ['', '', '', '', '', ''], ['tanh', '', '', 'sigm', '', ''], ['', '', '', '', '', ''], ['', 'sigm', '', '', 'tanh', 'sin'], ['**0.140', '', '', '', '**0.651', '']]]","[[0.0, 0.0, 0.6485511659656016, 0.0, 0.0, 0.995018292097543], [1.4338111514254106, 0.0, 0.0, 0.0, 0.011990193184599778, 0.0], [0.13725980917984162, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.03280426732597997, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.013500813418895726, 0.25283926854741884], [0.0, 0.0, 0.0, 0.0, 0.40594014942583867, 0.0]]","[[0.0, 0.0, 0.4681581778494238, 0.0, 0.0, 0.3075736952820856], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.1048998534931433], [0.0, 0.0, 0.0, 0.0, 0.16498976268723645, 0.0]]","[[0.0, 0.0, 0.4856162555695636, 0.0, 0.0, 0.30114308747461194], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.11688106223809805], [0.0, 0.0, 0.0, 0.0, 0.20895743545060283, 0.0]]","[[0.0, 0.0, 0.496481029782355, 0.0, 0.0, 0.3342192120802665], [0.05494561143316542, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.020974302249265563, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.17970831743643953], [0.0, 0.0, 0.0, 0.0, 0.2638328703554152, 0.0]]"
"[[['', '-0.194', '', '', '', ''], ['', 'sigm', '', '', '', '**0.018'], ['sin', 'log', '', '', '', '**0.044'], ['', '', 'sin', 'tanh', '', ''], ['', '', 'tanh', '', 'cos', ''], ['sin', '', '', '', '', '']]]","[[0.0, 0.0, 0.44563104630878336, 0.0, 0.0, 0.44276819245581234], [0.21670639029251365, 0.3063064902396119, 1.5027128375749916, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.125330565120262, 1.031444372936423, 0.0], [0.0, 0.0, 0.0, 1.0140595418027447, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.5970565274571377, 0.0], [0.0, 1.3871860886283875, 1.3148007464104339, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.06619945655095139], [0.0060463135626079925, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3648656216509404, 0.20734754247686582, 0.0], [0.0, 0.0, 0.0, 0.527202021502407, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.1475305248540927, 0.0], [0.0, 0.23336261695956512, 0.12163379663906262, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0906072566299563], [0.005337856479432999, 0.0, 0.03856935472999926, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.4084738166278311, 0.21289174698395347, 0.0], [0.0, 0.0, 0.0, 0.5585292321931933, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.17012378582018312, 0.0], [0.0, 0.26119559624970473, 0.15509635091046212, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.11048742528893003], [0.006261083815769281, 0.0, 0.10983487503584995, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.4507482759790036, 0.25259847753836867, 0.0], [0.0, 0.0, 0.0, 0.6044853351667776, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.21771914952371862, 0.0], [0.0, 0.3372979937148751, 0.23874390192900974, 0.0, 0.0, 0.0]]"
"[[['**0.013', '', '', 'log', '', ''], ['', '', '', '', '', ''], ['', '**0.763', 'log', 'sigm', '', ''], ['', 'tanh', '', '', '', ''], ['', 'sin', '', '', '**0.122', 'cos'], ['', '', '', '', '', '']]]","[[0.00019671044217871425, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4747357609388575, 0.305960523272464, 0.2967379003764704, 0.0], [0.0, 0.0, 1.4843510315730502, 0.0, 0.0, 0.0], [1.4962726848892864, 0.0, 0.030025765810064914, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.002276504949183828, 0.0], [0.0, 0.0, 0.0, 0.0, 0.009797265332208038, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.06470346547667657, 0.06923729993273957, 0.0], [0.0, 0.0, 0.5770544211936837, 0.0, 0.0, 0.0], [0.016733603423694742, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.02423589981122293, 0.09117638920675394, 0.08859878175157161, 0.0], [0.0, 0.0, 0.6090935922700829, 0.0, 0.0, 0.0], [0.07374975955275201, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.07195242566924318, 0.13544551229643803, 0.13548739282835073, 0.0], [0.0, 0.0, 0.658856026997162, 0.0, 0.0, 0.0], [0.14301216469970432, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', '**0.948', '', ''], ['tanh', '', '**0.850', '', '', 'log'], ['', '', '', '', '', ''], ['', '', '', '', 'cos', ''], ['log', 'tanh', '', 'sin', '', ''], ['', '', '', '', '', '']]]","[[0.0, 0.8750283019510767, 0.0, 0.0, 1.3855525149369283, 0.0], [0.0, 0.0, 0.0, 0.0, 0.47314963791539205, 0.0], [0.0, 0.4154352784852953, 0.0, 0.0, 0.0, 0.0], [1.1004922853192425, 0.0, 0.0, 0.0, 0.941534355393341, 0.0], [0.0, 0.0, 0.0, 1.049767807786263, 0.0, 0.0], [0.0, 1.506444410690189, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.045310598905253394, 0.0, 0.0, 0.17880665553032055, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0011771840888807588, 0.0], [0.0, 0.0, 0.0056250205440995325, 0.0, 0.0, 0.003670698824930025], [0.6009122442932261, 0.0, 0.0, 0.0, 0.24239849363176066, 0.0], [0.0, 0.0, 0.0, 0.4694482793964002, 0.0, 0.0], [0.0, 0.0, 0.006737381245981752, 0.0, 0.0, 0.0024406177071260964]]","[[0.0, 0.06078680557515975, 0.0, 0.0, 0.27694849858239867, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.6625496282311284, 0.0, 0.0, 0.0, 0.2842233158982498, 0.0], [0.0, 0.0, 0.0, 0.5118166599784812, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.04147524291207714, 0.0, 0.0, 0.3763849674760848, 0.0], [0.0, 0.0, 0.0, 0.0, 0.05341937276213208, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.721620932077568, 0.0, 0.0, 0.0, 0.3134363917738265, 0.0], [0.0, 0.0, 0.0, 0.5593314456122306, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['-0.112', '', '', 'log', '', ''], ['', '', '', '', '', ''], ['', '', 'cos', 'cos', '', ''], ['', '', '', '', '', ''], ['', '', '', '**0.281', '', ''], ['', '', 'sin', '', '', '']]]","[[0.12289641919591954, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.6992758754161756, 0.0, 0.0, 0.23561750036189058], [1.4773066558328682, 0.0, 0.013938563453016395, 0.0, 0.9266244884414938, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.45391462574687463, 0.0, 0.0, 0.11465070989820911], [0.0, 0.0, 0.0, 0.0, 0.20917111642504752, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.48001885169224034, 0.0, 0.0, 0.1370363210382173], [0.0, 0.0, 0.0, 0.0, 0.27649202944492984, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.509735822925026, 0.0, 0.0, 0.1393040921461047], [0.0007051957415555012, 0.0, 0.0, 0.0, 0.32834377529922953, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', 'log', 'log', 'log', '', ''], ['-0.298', 'sin', '', '', '', '0.178'], ['', '', '', '', 'tanh', ''], ['', 'cos', '', '', '', ''], ['log', '', '', '', '', '-0.016'], ['', '', 'log', '', '', '']]]","[[0.0, 0.726780682096781, 0.0, 0.0, 1.5016617915315769, 0.0], [0.6645689649269411, 0.23179168049550697, 0.0, 0.6444888527552164, 0.0, 0.0], [1.417358887928714, 0.0, 0.0, 0.0, 0.0, 1.4033743992459171], [1.4830408406739009, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.9623491036737409, 0.0, 0.0, 0.0], [0.0, 0.17580520017767998, 0.0, 0.0, 0.005686532811112951, 0.0]]","[[0.0, 0.2066989266153242, 0.0, 0.0, 0.6080874008006408, 0.0], [0.0, 0.013651434849544229, 0.0, 0.08927138303961173, 0.0, 0.0], [0.02040567053610151, 0.0, 0.0, 0.0, 0.0, 0.14337881078750397], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4432109599926544, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.2246086375341381, 0.0, 0.0, 0.6409721286587351, 0.0], [0.0, 0.01858888949882789, 0.0, 0.12338144507691386, 0.0, 0.0], [0.03796642420941638, 0.0, 0.0, 0.0, 0.0, 0.22689798463219638], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.45986388642075066, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.2869405951802813, 0.0, 0.0, 0.7142435886890333, 0.0], [0.0, 0.0320624591414276, 0.0, 0.1578956789084056, 0.0, 0.0], [0.09513055232743267, 0.0, 0.0, 0.0, 0.0, 0.2958645841677673], [0.04699583182470252, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.48690382655488323, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['tanh', '', 'sin', 'cos', '', ''], ['', '', '', '', '', ''], ['', '', '', '', '', ''], ['', 'sin', '', '0.127', 'sigm', ''], ['tanh', '', '0.070', '', 'tanh', ''], ['sigm', '', '', '', 'cos', '']]]","[[0.20446475649623957, 0.0, 0.0, 0.0, 0.22690359345229694, 0.03844430881057964], [0.0, 0.0, 0.0, 0.3197467285671367, 0.0, 0.0], [0.3286782319790755, 0.0, 0.0, 0.0, 0.004727510881262429, 0.0], [0.4397124740060255, 0.0, 0.0, 0.009310912922570969, 0.0, 0.0], [0.0, 0.0, 0.0, 0.01843001002699164, 0.04601798335070306, 0.46297161105554896], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.017756164142457013, 0.0, 0.0, 0.0, 0.10605772401728704, 0.0], [0.0, 0.0, 0.0, 0.15615046496261817, 0.0, 0.0], [0.12999309760027694, 0.0, 0.0, 0.0, 0.0, 0.0], [0.240179687783458, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.24881107069610373], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.03185850192392473, 0.0, 0.0, 0.0, 0.1404262294767354, 0.0], [0.0, 0.0, 0.0, 0.18734856338085, 0.0, 0.0], [0.15441754730895677, 0.0, 0.0, 0.0, 0.0, 0.0], [0.28715096465146656, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.008121753427390731, 0.29689986732285], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.047913346097921534, 0.0, 0.004010824967565912, 0.0, 0.14862250222742804, 0.0], [0.0, 0.0, 0.0, 0.220014970995587, 0.0, 0.0], [0.18979908976800614, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2870360799624644, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0016302361858300308, 0.0, 0.0, 0.3019831017280566], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', 'log', '', '', '', ''], ['tanh', '', '', '', '', ''], ['', '', '', '', '', ''], ['**0.147', '', '', '', '', ''], ['tanh', '', '', '', '', '-0.158'], ['', '-0.194', '', 'tanh', '', 'sin']]]","[[0.0, 0.7150751712058102, 0.0, 1.0128389196135645, 0.6936293631170957, 0.0], [1.4696053972940275, 0.0, 0.0, 0.0, 0.0, 0.07984830221574568], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.8230671930941291], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.06692807910753786, 0.5946495060725973]]","[[0.0, 0.5216723712197787, 0.0, 0.3751543750260664, 0.4992063244337484, 0.0], [0.2274217862810464, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.20594044316864557], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.2622167187239787]]","[[0.0, 0.534021047758176, 0.0, 0.4125101385930484, 0.5282900762251485, 0.0], [0.29187537501632893, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.20500432460821347], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.3152357847591426]]","[[0.0, 0.5459450899001804, 0.0, 0.4384339488091723, 0.5437304107611571, 0.0], [0.3319434565771187, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.202954344813331], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.31497699760686393]]"
"[[['', '', 'sigm', '', '', ''], ['tanh', '', '', '', 'sigm', ''], ['', '', 'tanh', 'sigm', 'cos', ''], ['', '', '', '', '', 'cos'], ['', '', '', '', '', ''], ['', '', '', '', '**0.035', '']]]","[[0.0, 0.12531080267759453, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [-0.00011419595055375817, 0.0, -0.0007616922380607398, 0.0, 0.0, 0.0], [0.0, 0.0, 0.03701287302107567, 0.0, 0.0, 0.0], [0.0, 0.021124318194146403, 0.015771009791673358, 0.0, 0.0, 1.3530957067039047], [0.0, 0.0, 0.0, 0.24159915101696827, 0.0, 0.0]]","[[0.0, 0.06721996181642244, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.33600177184124475], [0.0, 0.0, 0.0, 0.1167443890508831, 0.0, 0.0]]","[[0.0, 0.0786613015681892, 0.0005871011535634617, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.023989157092005574, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0017125927413179603, 0.0, 0.0, 0.3808791744908716], [0.0, 0.0, 0.0, 0.15916297814694128, 0.0, 0.0]]","[[0.0, 0.06717092907217459, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.007260817088782006, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.41248137437071397], [0.0, 0.0, 0.0, 0.17098497893867973, 0.0, 0.0]]"
"[[['**0.342', '', '', 'sigm', '', '**0.475'], ['', '', '', '', '', ''], ['log', '', '', '', '**0.272', ''], ['', '', '', '', '', ''], ['', '', '', '', 'tanh', ''], ['', '', '', '', '', '']]]","[[0.14586936614297202, 0.0, 0.5479015337465387, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.03216223313145933, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.1424423317778738, 0.0, 0.7215188737538321, 0.0], [0.7317890620020544, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.29151589050198673, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2571858522875276, 0.0, 0.25925241276282773, 0.0], [0.24676783488742932, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.3146207634236983, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2870924102844997, 0.0, 0.31069414495738856, 0.0], [0.32128587409886455, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.3160668522049389, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.28334625342966463, 0.0, 0.3242406349804804, 0.0], [0.37310531319763335, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', 'log', '', '', ''], ['', 'sin', '', 'sigm', '', '0.266'], ['', '', '', '', '', ''], ['', '', 'sigm', '', '', ''], ['', '', '', '', '', ''], ['', '', '', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.022940336598069738, 0.0, 0.0, 0.0, 0.0], [1.5293606784067597, 0.0, 0.0, 0.04082380285055045, 0.0, 0.0], [0.0, 0.03278098325954043, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.031091310935568384, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.009040496757955313, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.03924318631524561, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.15873856632119088, 0.0006825531389530876, 0.0, 0.028711847847457696, 0.0, 0.0], [0.0, 0.020536919536175022, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.008927357572809193, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', '', '', '**0.570'], ['', '', '', '', 'sin', ''], ['', 'tanh', '', '', '', 'sin'], ['sigm', '', '', '', '', ''], ['', '', '', 'sigm', '', ''], ['', '', '', '', 'sin', '-0.203']]]","[[0.0, 0.0, 0.0, 0.08345906927584959, 0.0, 0.0], [0.0, 0.0, 0.28576505284808024, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.030573127133823232, 0.0], [0.0, 0.23525620777633502, 0.0, 0.0, 0.0, 0.23965738542474885], [0.523720145328059, 0.0, 0.4198802336476014, 0.0, 0.0, 0.0403026670658939]]","[[0.0, 0.0, 0.0, 0.005552143283706905, 0.0, 0.0], [0.0, 0.0, 0.12562328878815632, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.133286226218656, 0.0, 0.0, 0.0, 0.1281861616507877], [0.25466563285052785, 0.0, 0.23870194416952967, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.038419279487687696, 0.0, 0.0], [0.0, 0.0, 0.14159396740737604, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.15310059144882407, 0.0, 0.0, 0.0, 0.15146751543905834], [0.28580772280356204, 0.0, 0.2516020770493509, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.015723051584261006, 0.0, 0.0], [0.0, 0.0, 0.15577414936947476, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.15303269586751472, 0.0, 0.0, 0.0, 0.17369431706670918], [0.2960495731219665, 0.0, 0.2635444442798802, 0.0, 0.0, 0.0]]"
