coefficients,di_exact,knn_sqrt,knn_sqrt_2,knn_sqrt_4
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.085933869203516], [0.0, 0.0, -0.4022822093003616, 0.0], [0.0, 0.0, -0.8005447728685795, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0996781296566274, 0.2910966387331375], [0.0, 0.6151449925727013, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.027822109789695456, 0.16584758780443898], [0.0, 0.444993351562602, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.02558526242381468, 0.1802637444415224], [0.0, 0.48102072585269134, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.03968805481385279, 0.23448143801067353], [0.0, 0.5124792745814731, 0.0, 0.0]]"
"[[[0.18304272221824586, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.00901328224038614, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.007967477433871467, 0.0]]"
"[[[0.8334385112149684, -0.48063684225736736, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 1.1535988306644374, 0.0, 0.3745117600425186], [-0.6564546770394242, 0.0, 0.0, 0.0]]]","[[0.6408290049890301, 0.0, 0.0, 0.45180137597763964], [0.08361525014610899, 0.0, 0.36038315065749543, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.15788419597068903, 0.0]]","[[0.3034617850570387, 0.0, 0.0, 0.22111654131392597], [0.00788949025510466, 0.0, 0.18724911330931765, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.3494238922564222, 0.0, 0.0, 0.24727993455475386], [0.03021575664419351, 0.0, 0.22469883684420833, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.011965119276955647, 0.0]]","[[0.365941675438975, 0.0, 0.0, 0.2381475700456193], [0.03217079875865585, 0.0, 0.25886919703306954, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.008237674179466258, 0.0]]"
"[[[0.0, 0.2208611247877424, 0.5138111648666974, 0.0], [1.2752540997106807, 0.0, 0.0, 0.34176878524203896], [-0.8097836046628096, 0.4808862832214114, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.5830189343882892, 0.34947936293701065, 0.0], [0.09836192451163668, 0.0, 0.2733874414064697, 0.0], [0.27192501732201363, 0.0, 0.0, 0.0], [0.0, 0.028484461499560063, 0.0, 0.0]]","[[0.0, 0.40441082417857904, 0.24478085759578258, 0.0], [0.0005040749591628369, 0.0, 0.0993579445558546, 0.0], [0.1490793026536603, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.4400319619958513, 0.2755781013777373, 0.0], [0.00323825132197189, 0.0, 0.12515620779699924, 0.0], [0.15356970701631856, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.4752880347939534, 0.315779516064826, 0.0], [0.017144760868144742, 0.0, 0.15712477038316666, 0.0], [0.15314408269993027, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, -1.5729270416773469, 0.0, 0.0], [0.0, 0.2633391484192694, 0.0, 1.5425806402014604], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [1.12694739498995, 0.1030517892561295, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.6033379093756254, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.7641693781356154, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.26590491475169054, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.8409923888245351, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.3567493720453231, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.9235825974280948, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.4240582556109659, 0.0, 0.0]]"
"[[[0.0, 0.0, -0.2055914567974243, 0.0], [0.0, 0.0, 0.2190440491616361, 0.0], [0.0, -0.44883001605137346, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.06374162652924449, 0.0], [0.03628501462615894, 0.026745241200479702, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.038040312288879635, 0.0], [0.0018238361206986227, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.048051189254737475, 0.0], [0.024846329530177118, 0.005554664585458489, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.00574204180516431, 0.02763122850588242, 0.0004339534835481637, 0.027408817971676765], [0.0, 0.0, 0.0681101382380084, 0.0], [0.03607471010123561, 0.00448532766096991, 0.0, 0.0], [0.0030043442539121547, 0.0, 0.03646268353158809, 0.023479540375970234]]"
"[[[0.0, 0.0, -2.5070631606177787, 0.17937221903952477], [0.0, -0.2536770022754467, 0.23856689386815577, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, -1.9961195699626615, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.039444502248668696, 0.0, 0.8821632297443318], [1.0126966760645448, 0.030707981067975, 0.0, 0.0], [0.08867347084848072, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3409828621123053], [0.36335270470592573, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.4480431328822411], [0.4836407566860711, 0.0017032572836320884, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.5148318628738624], [0.6033536319066516, 0.007855970557874733, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.9675549394246605], [0.0, 0.0, 0.2432121979503568, 0.0], [0.0, 0.18391458129618513, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.07318221911974757], [0.0, 0.0, 0.029960418402293635, 0.0], [0.0, 0.8554060668593957, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.013568572154327302], [0.0, 0.0, 0.0, 0.0], [0.0, 0.5006575860783741, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.02147989012813233], [0.0, 0.0, 0.0, 0.0], [0.0, 0.588483445896665, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.047431178638981324], [0.0, 0.0, 0.008372495813431479, 0.0], [0.0034357475581110034, 0.6860871961729572, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.6414040922333777]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.2901661181734671]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.2354731410984831]]","[[0.0, 0.0, 0.0006056306386470732, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.012746599651475074, 0.25646189037493106]]","[[0.04103413410545767, 0.014449518029919757, 0.0, 0.0], [0.0, 0.016620178038336358, 0.0, 0.0], [0.0, 0.007563883704551567, 0.0, 0.0], [0.014413612038805066, 0.020335493780726223, 0.0, 0.2605600411120171]]"
"[[[-0.30374598207357617, 0.0, 0.40114263608419276, 0.0], [0.0, 0.0, -1.2107909951387468, -1.434505011259282], [-1.797471378376014, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.09035126660321266, 0.0, 1.139395272589129, 0.0], [0.0, 0.0, 0.0, 0.0], [0.4723753381089707, 1.344094627629897, 0.0, 0.0], [0.0, 0.5307964030154524, 0.0, 0.0]]","[[0.0, 0.0, 0.3296659238272264, 0.0], [0.0, 0.0, 0.0, 0.0], [0.29550368763384377, 0.8495845568044899, 0.0, 0.0], [0.0, 0.0634782156920833, 0.0, 0.0]]","[[0.0, 0.0, 0.42906360013132083, 0.0], [0.0, 0.0, 0.0, 0.0], [0.3416245203085402, 0.9347754752664453, 0.0, 0.0], [0.0, 0.12787205550549494, 0.0, 0.0]]","[[0.01100687297448435, 0.0, 0.5368700876510679, 0.0], [0.0, 0.0, 0.0, 0.0], [0.3647606579055072, 0.9848622126372413, 0.0, 0.0], [0.0, 0.15708121039802084, 0.0, 0.0]]"
"[[[0.47550960734701286, -1.692967827410941, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.12681958267194635, 0.0, 1.5644071697200623, 0.0]]]","[[0.3772574435761983, 0.0, 0.0, 0.052505999989941085], [0.7073578013465335, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.6402248059384256], [0.0, 0.0, 0.0, 0.0]]","[[0.10685785257200103, 0.0, 0.0, 0.0], [0.36629853885538277, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3423054742450915], [0.0, 0.0, 0.0, 0.0]]","[[0.13750207608987483, 0.0, 0.0, 0.0], [0.44205009003607937, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.41294902192134164], [0.0, 0.0, 0.0, 0.0]]","[[0.16978211728091328, 0.0, 0.0, 0.0], [0.4828201041966198, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.47045863049972575], [0.0, 0.0, 0.0, 0.0]]"
"[[[0.10438242276835638, 0.0, 0.0, -0.30907192632191005], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.009429675027419641, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.041427394574209395, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.00022252303023950236, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0019696104968574685, 0.0015908717308840282], [0.0, 0.005370936029426019, 0.0009124613584091526, 0.0], [0.0, 0.0, 0.0, 0.0], [0.03460599228676395, 0.0, 0.0, 0.008030597469922462]]"
"[[[0.5268257095474678, 0.0, 0.0, -0.3863850576073828], [0.1508792987338129, 0.0, 0.0, 1.0276047388101472], [0.0, 0.9779037288893263, 0.0, -0.41295823113488767], [0.0, 0.0, 0.0, 0.0]]]","[[0.19620769405872043, 0.012470277162388972, 0.0, 0.0], [0.0, 0.0, 0.49188506170348556, 0.0], [0.0, 0.0, 0.0, 0.0], [0.06344860364246259, 0.35415471670075893, 0.0609086810124394, 0.0]]","[[0.11028326269750525, 0.0, 0.0, 0.0], [0.0, 0.0, 0.37958788604799204, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.2256004391455545, 0.0, 0.0]]","[[0.11651622546589097, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3910491126119058, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0066966644788582184, 0.2446003738263641, 0.0, 0.0]]","[[0.13959586790211162, 0.0, 0.0, 0.0], [0.0, 0.0, 0.39011228462039194, 0.0], [0.0, 0.0, 0.0, 0.0], [0.038154969281284465, 0.279857255706886, 0.009106728730358784, 0.0]]"
"[[[0.0, 0.0, -0.17021811484444163, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.5829290123054458], [0.0, 0.0, 0.47595324681705575, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.09728669368831708, 0.0, 0.0, 0.4970169032743362], [0.0, 0.0, 1.0203400699936418, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.024574503839293965, 0.0, 0.0, 0.4099214175596912], [0.0, 0.0, 0.6737347790450534, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.03795478521280495, 0.0, 0.0, 0.4203246365752991], [0.0, 0.0, 0.7480240572375264, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0041670031290354775, 0.0, 0.0], [0.02971130827961438, 0.0, 0.0, 0.4119840412518688], [0.0, 0.0, 0.7937248271867886, 0.0]]"
"[[[0.0, 0.6851745300798313, 0.0, 0.0], [0.0, 0.0, 0.0, 1.218102602539065], [-1.0886704577457815, 0.0, 0.0, 0.0], [0.0, 0.3726862709406344, 0.0, 0.0]]]","[[0.0, 0.0, 0.7179407590633408, 0.0], [0.48294524307295544, 0.0, 0.0, 0.2284758692410711], [0.0, 0.0, 0.0, 0.0], [0.0, 0.6225393087082636, 0.0, 0.0]]","[[0.0, 0.0, 0.4334965156376574, 0.0], [0.34263151987783536, 0.0, 0.0, 0.1313943577052916], [0.0, 0.0, 0.0, 0.0], [0.0, 0.3051765185555513, 0.0, 0.0]]","[[0.0, 0.0, 0.47871524110103003, 0.0], [0.3552104257503059, 0.0, 0.0, 0.14238018325622784], [0.0, 0.0, 0.0, 0.0], [0.0, 0.35407669172311607, 0.0, 0.0]]","[[0.0, 0.0, 0.5080169519406114, 0.0], [0.38407688560409003, 0.0, 0.0, 0.16372341299468482], [0.0, 0.0, 0.0, 0.0], [0.0, 0.41458787648978984, 0.0, 0.0]]"
"[[[0.0, 0.9127618856337503, 0.0, 0.5726527058878483], [0.0, 0.0, 1.3962428348772489, 0.0], [0.0, -0.20391214485189724, 0.0, 0.0], [0.0, 0.0, -0.6751168395597501, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.6881195175801947, 0.0, 0.07995450540057908, 0.0], [0.0, 0.6325776146417967, 0.0, 0.2239676403083943], [0.1830283090053825, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.4200903060890638, 0.0, 0.0003068054472313748, 0.0], [0.0, 0.35008692545719805, 0.0, 0.12488638133938458], [0.01611871121920112, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.4409300449388036, 0.0, 0.0008934020741856049, 0.0], [0.0, 0.404390536706274, 0.0, 0.1411807865255943], [0.03518025337169453, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.46432133656622243, 0.0, 0.013614018679586172, 0.0], [0.0, 0.45258818293526676, 0.0, 0.14126746698039952], [0.08458139331605731, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.10930786706358206, 0.0, 1.029406043432129], [0.23611484172700986, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.05251279642868617, 0.0, 0.0], [0.0024852458624106304, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.3646197286039313, 0.0, 0.0, 0.0]]","[[0.0, 0.018577134306927374, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.27734378460836473, 0.0, 0.0, 0.0]]","[[0.0, 0.023682674215947316, 0.0, 0.0], [0.0, 0.0, 0.0, 0.00014240662863124442], [0.0, 0.003940403623705158, 0.0, 0.0012333756935018231], [0.30186646977897286, 0.0, 0.0, 0.0]]","[[0.0, 0.03815274730865978, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.2771303553007153, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 3.0993848367767507], [0.0, -0.2870024144694543, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, -0.4437265128637355, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.04232863391228623, 0.0, 0.10425619408099397], [0.0, 0.0, 0.0, 0.0], [1.298819025283498, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0479981619953393], [0.0, 0.0, 0.0, 0.0], [0.5505559061405534, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0014467635790302953, 0.0, 0.06451708126206307], [0.0, 0.0, 0.0, 0.0], [0.6917661655713965, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.06653420898679153], [0.0, 0.0, 0.0, 0.0], [0.8297167607484489, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, -0.18388533074547136], [0.0, -0.6178145540924298, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 1.142184058383256, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.22261729071772934, 0.0, 0.5586417834152104], [0.0, 0.0, 0.0, 0.0], [0.039270037462813094, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.11136072594007439, 0.0, 0.3235156041385524], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.13658846223595367, 0.0, 0.3667061625166884], [0.0, 0.0, 0.0, 0.0], [0.00021898107336365297, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.14260175970404568, 0.0, 0.3899602623096031], [0.0, 0.0, 0.0, 0.0], [0.01339076638005493, 0.0, 0.0, 0.0]]"
"[[[0.41079935075495205, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0359842675415187], [0.0, 0.15779581019205136, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.09036028381334762, 0.0, 0.0, 0.0], [0.0, 0.0, 0.02521942534178515, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.3698461779035149, 0.0, 0.0]]","[[0.05934307950808432, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.25185088777782316, 0.0, 0.0]]","[[0.06354836032202459, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.2599565950734513, 0.0, 0.0]]","[[0.07263155389636748, 0.0, 0.0, 0.0011336421642120652], [0.0, 0.0, 0.0, 0.004847676973613957], [0.0, 0.0, 0.0, 0.0], [0.0, 0.3061615392253807, 0.0, 0.0]]"
"[[[0.0, -1.223062563941884, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0386755326933148], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.4702221726523532]]]","[[0.0, 0.0, 0.0, 0.0], [0.7436536100684593, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.43845456189999443, 0.0, 0.13081871081761973]]","[[0.0, 0.0, 0.0, 0.0], [0.5067662431344195, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.2630016300403355, 0.0, 0.03834616720587514]]","[[0.0, 0.0, 0.0, 0.0], [0.5605171113964815, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.3031838384426641, 0.0, 0.045810776171096065]]","[[0.0, 0.0, 0.0, 0.0], [0.5872340795171868, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.3381542254388295, 0.0, 0.07084308107984881]]"
"[[[0.0, 0.0, 0.0, 1.6280871706729525], [0.36941471249813557, 0.0, 0.0, 0.23062885057341417], [0.0, 0.0, 0.0, 0.0], [0.0, -0.319805948171469, 0.0, 0.0]]]","[[0.0, 0.22154593053416138, 0.0, 0.0], [0.0, 0.0, 0.0, 0.07571273322742768], [0.0, 0.0, 0.0, 0.0], [0.6896335020690462, 0.006669416757680813, 0.0, 0.0]]","[[0.0, 0.16734145311965462, 0.0, 0.0], [0.0, 0.0, 0.0, 0.019087419396217314], [0.0, 0.0, 0.0, 0.0], [0.42864726204854436, 0.0, 0.0, 0.0]]","[[0.0, 0.18815200340307017, 0.0, 0.0], [0.0, 0.0, 0.0, 0.04735763938491873], [0.0, 0.0, 0.0, 0.0], [0.4842116819833388, 0.0, 0.0, 0.0]]","[[0.0, 0.2135627454025382, 0.0, 0.0], [0.0, 0.0, 0.0, 0.023560395623329775], [0.0, 0.0, 0.0, 0.0], [0.5412373355606463, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, -0.32539023895409636], [0.0, 0.8310767571924828, 0.0, 0.0], [0.0, 0.0, 0.6778346953800369, 0.0], [0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.6392290505644875, 0.0, 0.0], [0.0, 0.0, 0.32137986545993563, 0.0], [0.052133012171223715, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.5254720065792732, 0.0, 0.0], [0.0, 0.0, 0.21749865279684533, 0.0], [0.0214502390429541, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.5533674189585002, 0.0, 0.0], [0.0, 0.0, 0.22987869825310292, 0.0], [0.024541453524167582, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.5658703750880834, 0.0, 0.0], [0.0, 0.0, 0.23522268029594715, 0.0], [0.011509390062233749, 0.0, 0.0, 0.0]]"
"[[[-0.1521063056861837, 0.0, 1.1729312702154813, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.5577747343038995, 0.0, 0.0]]]","[[0.028363581148347753, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.11053186860246358], [0.45862938283568355, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.043298976806192116], [0.3076040551955174, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.044414704159792255], [0.3324153743384384, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.06812722943078645], [0.3698616479343297, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.4932717135975022, 0.7604069987845888], [0.0, 0.0, -0.8920230228804821, 0.0], [0.0, 0.0, -0.704433887701759, 0.8222586034701949]]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 1.2493092895206364, 0.7853346216358361, 0.6004847481541151], [0.0, 0.677089274888649, 0.0, 0.7403397930252965]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.46998279698729856, 0.30288388283903334, 0.16150421692395486], [0.0, 0.15774589974090122, 0.0, 0.29945348140705397]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.550743265120805, 0.33310269079601573, 0.20321821064979032], [0.0, 0.21107002512550957, 0.0, 0.3450060832530751]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.5975795301713915, 0.3538691915964054, 0.23163110976663992], [0.0, 0.24354479355524725, 0.0, 0.3512391676063295]]"
"[[[0.0, -0.5177436900478107, -0.34978520052642653, 0.0], [0.0, -0.10864380006325537, 0.0, 0.0], [0.0, 0.0, -0.7843628067949004, 0.0], [1.0112673277568618, -1.5273469786161025, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.4945020126705262], [0.13571066808108512, 0.006770369201834189, 0.0, 0.6220522829452463], [0.15156783580450942, 0.0, 0.45930844189656894, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.17288515511870073], [0.05334387605702963, 0.0, 0.0, 0.2743431432599934], [0.06530348589138026, 0.0, 0.32569577806755734, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.22707595241566136], [0.06350628428780003, 0.0, 0.0, 0.3444707937978212], [0.0753282957079684, 0.0, 0.3561455621958647, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.2736230342000327], [0.09898013665939576, 0.0, 0.0, 0.4251469167153882], [0.12453285152649977, 0.0001674512576023689, 0.405384171177041, 0.0], [0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, -0.6723397087630805, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.15155474464339003, 0.0, 0.11878978311995092], [-1.423858899031812, 0.0, 0.5664070679907822, 0.0]]]","[[0.0, 0.0, 0.0, 0.6914395953569906], [0.19815894114525462, 0.0, 0.005168730659135556, 0.0], [0.0, 0.0, 0.0, 0.1371881961684173], [0.0, 0.0, 0.0329157192880424, 0.0]]","[[0.0, 0.0, 0.0, 0.4578885378340546], [0.12339649459273855, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.014415794568005213], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.5208250833017181], [0.1348559444664953, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.019718250491348045], [0.0, 0.0, 0.011529604302530182, 0.0]]","[[0.0, 0.0, 0.0, 0.5817121112107704], [0.13970913474001354, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.021588741757575105], [0.0, 0.0, 0.033452680142547445, 0.0]]"
