coefficients,di_exact,knn_subset_cor,knn_subset_mi,knn_subset_pc
"[[['', 'log', '', '**0.568', ''], ['cos', '', 'log', '', 'tanh'], ['', '', '', 'sin', ''], ['', '', '', '', ''], ['', '', '', '', '']]]","[[0.0, 0.8433637350568801, 0.0, 0.0, 0.0], [1.611587623976835, 0.0, 0.0, 0.0, 0.0], [0.0, 1.592591834525923, 0.0, 0.0, 0.0], [0.6599508523329836, 0.0, 0.3390586926431811, 0.0, 0.0], [0.0, 0.34265308453180693, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.7438595644548086, 0.0, 0.0, 0.0, 0.0], [0.0, 0.02126498094552202, 0.0, 0.0, 0.009026304294986912], [0.08181686544610063, 0.0, 0.375885297822151, 0.011831509957791435, 0.017492696995462145], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.7438595644548086, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.009026304294986912], [0.08181686544610063, 0.0, 0.375885297822151, 0.022083707103399124, 0.017492696995462145], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.7438595644548086, 0.0, 0.0, 0.0, 0.0], [0.0, 0.021264980945522056, 0.0, 0.0, 0.009026304294986912], [0.08181686544610063, 0.0, 0.375885297822151, 0.011831509957791435, 0.017492696995462145], [0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', 'cos', '', '0.194'], ['', 'sigm', '', '', '0.117'], ['', '', '', 'sin', ''], ['', '', '', '', ''], ['', 'log', '', '0.008', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.04210821408577515, 0.0, 0.0, 1.2378411574329327], [0.06447609353350522, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.37687783598956515, 0.0, 2.2648968161522988e-05], [0.19279188329973307, 0.09012256574723063, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0177927718515371, 0.0], [0.0, 0.0, 0.0, 0.0, 0.461894160204668], [0.011862299768641183, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3473045545042063, 0.0, 0.0], [0.09643912152079269, 0.03710334044794473, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0177927718515371, 0.0], [0.0, 0.0024590731596945852, 0.0, 0.0, 0.5881061103538948], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3473045545042063, 0.0, 0.0], [0.13437086348099322, 0.0367680222426329, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0177927718515371, 0.0], [0.0, 0.0, 0.0, 0.0, 0.461894160204668], [0.011862299768641211, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3473045545042063, 0.0, 0.0], [0.09643912152079269, 0.03710334044794473, 0.0, 0.0, 0.0]]"
"[[['-0.025', '', '-0.204', '', ''], ['', 'cos', '', 'sin', 'sin'], ['', '**0.132', '', '', ''], ['', 'sigm', '', '0.012', ''], ['', '', '-0.217', 'sigm', '']]]","[[0.0007900366391729095, 0.0, 0.0, 0.0, 0.0], [0.0, 1.028002200077809, 0.8302456551396156, 0.18515749951220717, 0.0], [0.09809913584068394, 0.0, 0.0, 0.0, 0.12085069753298905], [0.0, 0.30225412040449795, 0.0, 3.481771055563992e-05, 0.031157604768228236], [0.0, 0.3035654745737923, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.6140182933480367, 0.23786632996277568, 0.095596918222181, 0.0], [0.026511091871777314, 0.0, 0.0, 0.0, 0.03784371210506047], [0.0, 0.055131942627504864, 0.0, 0.0, 0.0], [0.0, 0.11560036426338811, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.6140182933480367, 0.2785948690578195, 0.14978529395949286, 0.0], [0.04466216448846107, 0.0, 0.0, 0.0, 0.09103730122614788], [0.0011193152255605423, 0.06667765850243938, 0.0, 0.0, 0.0], [0.0, 0.1541076272372162, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.6140182933480367, 0.23786632996277568, 0.09559691822218103, 0.0], [0.026511091871777283, 0.0, 0.0, 0.0, 0.03784371210506048], [0.0, 0.05513194262750485, 0.0, 0.0, 0.0], [0.0, 0.11560036426338816, 0.0, 0.0, 0.0]]"
"[[['**0.693', 'sin', '', '', 'log'], ['', '', '', '', ''], ['', '', '', '', ''], ['', '0.283', '', 'tanh', 'tanh'], ['', 'tanh', '', '', 'sin']]]","[[1.204305483189106, 0.0, 0.0, 0.0, 0.0], [0.31522607553627463, 0.0, 0.0, 0.034752439291279906, 0.2666036478925742], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.1161909675227202, 0.0], [1.5686304818714367, 0.0, 0.0, 0.7536011272019155, 0.8200419747809443]]","[[0.47528548506713236, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.03294311393138101, 0.0, 0.1306301315180364], [0.0, 0.005444184801582763, 0.029652424570005, 0.0, 0.0], [0.0, 0.0, 0.0, 0.574557885847934, 0.0], [0.3397148267083191, 0.0, 0.0, 0.3520945822468711, 0.3817116274744]]","[[0.10824891872395458, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.03294311393138101, 0.0, 0.1306301315180364], [0.0, 0.005444184801582763, 0.0, 0.0, 0.0], [0.0, 0.0, 0.012840259785846736, 0.3263367257393144, 0.0], [0.25650673824659365, 0.0, 0.007615189172774398, 0.19487615640443098, 0.3817116274744]]","[[0.47528548506713236, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.03294311393138101, 0.0, 0.1306301315180364], [0.0, 0.005444184801582763, 0.029652424570005, 0.0, 0.0], [0.0, 0.0, 0.0, 0.574557885847934, 0.0], [0.3397148267083191, 0.0, 0.0, 0.3520945822468711, 0.3817116274743999]]"
"[[['', '', '', 'cos', ''], ['sin', '', '', '', ''], ['', 'sigm', '', '', ''], ['', 'sin', '', '', 'sin'], ['', '', '', '', 'log']]]","[[0.0, 0.5589065685152662, 0.0, 0.0, 0.0], [0.0, 0.0, 0.06314132262685976, 0.5151432290656099, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.5520638066839857, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.9521373726205916, 1.6365651729322386]]","[[0.0, 0.30256355876685304, 0.0, 0.0, 0.0], [0.0, 0.0, 0.018086535704942293, 0.21978267894585743, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.3320763233886228, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.5841504918716836, 0.9161009102397009]]","[[0.0, 0.49036361266323714, 0.0, 0.0, 0.0], [0.0, 0.0, 0.018086535704942293, 0.26344202496259883, 0.0], [0.0, 0.0, 0.009066472651148957, 0.0, 0.0], [0.449879699106081, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.6042070046591298, 0.9161009102397009]]","[[0.0, 0.30256355876685315, 0.0, 0.0, 0.0], [0.0, 0.0, 0.018086535704942293, 0.21978267894585732, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.3320763233886228, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.5841504918716838, 0.9161009102397009]]"
"[[['', '', '', '', '**0.240'], ['**0.441', '', '', 'log', ''], ['', '', '', '', ''], ['sin', '', '', '-0.455', '**0.634'], ['', '-0.268', '', '', '']]]","[[0.0, 1.2519510050278269, 0.0, 1.0497405766843741, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6334303255190733], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.467340204896993, 0.0, 0.5636542864034979, 0.0], [1.1456093167996817, 0.0, 0.0, 0.8935893280997366, 0.0]]","[[0.0, 0.12452432899849339, 0.0, 0.23578617505908123, 0.0], [0.0, 0.0, 0.0, 0.0, 0.34765284040802963], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.4292403507570893, 0.0, 0.0, 0.0], [0.6172816943042445, 0.0, 0.021326541145742738, 0.41751386435895105, 0.0]]","[[0.0, 0.12452432899849339, 0.025333727893854692, 0.4168337813211901, 0.0], [0.0, 0.0, 0.01201398227994914, 0.0, 0.38888528334613526], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.4292403507570893, 0.01751882561259697, 0.14106661069549187, 0.0], [0.7356639701692236, 0.0, 0.021326541145742738, 0.6562390469280185, 0.0]]","[[0.0, 0.12452432899849339, 0.0, 0.23578617505908123, 0.0], [0.0, 0.0, 0.0, 0.0, 0.34765284040802974], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.4292403507570893, 0.0, 0.0, 0.0], [0.6172816943042445, 0.0, 0.021326541145742738, 0.41751386435895094, 0.0]]"
"[[['', 'sigm', '', '**0.515', ''], ['log', 'sin', '', '**0.537', ''], ['', '', '', '', ''], ['', 'sigm', 'log', '0.230', ''], ['', '', '', '', '']]]","[[0.0, 0.6348030788469398, 0.0, 0.0, 0.0], [0.05781904984085244, 0.5150528642272073, 0.0, 0.044171939610703176, 0.0], [0.0, 0.0, 0.0, 1.5888490760981187, 0.0], [0.6341045386405073, 0.7096633645464696, 0.0, 0.44806171811573875, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.2689184838153978, 0.0, 0.0, 0.0], [0.0, 0.19034812505080792, 0.0, 0.0, 0.0], [0.0, 0.0, 0.019018032687491207, 0.0, 0.009272410123567693], [0.46316226021260004, 0.3638764019940333, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.275156441713832, 0.0, 0.0, 0.0], [0.0, 0.19228884250404954, 0.0, 0.0, 0.0], [0.0, 0.0, 0.019018032687491207, 0.18617423292837457, 0.009272410123567693], [0.47184874937652704, 0.3890514183783363, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.26891848381539774, 0.0, 0.0, 0.0], [0.0, 0.19034812505080792, 0.0, 0.0, 0.0], [0.0, 0.0, 0.019018032687491207, 0.0, 0.009272410123567693], [0.4631622602126001, 0.3638764019940332, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', '', ''], ['', 'cos', 'sigm', '', ''], ['sin', 'sigm', '', '', ''], ['', '-0.181', 'cos', 'sin', ''], ['**0.400', '', '', 'sigm', '']]]","[[0.0, 0.0, 0.3519687893160152, 0.0, 0.8442116286914535], [0.0, 0.5804857911394123, 0.0673587372359075, 0.043481268552075646, 0.0], [0.0, 0.04646455518884387, 0.0, 0.3010828442913488, 0.0], [0.0, 0.0, 0.0, 0.061546535189637847, 0.031341821847266534], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.2611321774777727, 0.0, 0.5414654321422726], [0.020645396791468144, 0.5006174134949063, 0.0, 0.0, 0.0], [0.020965884596679623, 0.0, 0.0, 0.09721594747332742, 0.0], [0.011866576831853949, 0.0, 0.0, 0.0, 0.0], [0.01863266748470823, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.009224844699667644, 0.3018560978519439, 0.0, 0.6976372574814692], [0.020645396791468144, 0.5285768960015568, 0.0, 0.0, 0.0], [0.020965884596679623, 0.0565242916835174, 0.009571286460747206, 0.10563622392320716, 0.0], [0.011866576831853949, 0.004283864718706024, 0.0, 0.018637933918313355, 0.0], [0.01863266748470823, 0.03436685651699318, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.2611321774777727, 0.0, 0.5414654321422726], [0.020645396791468144, 0.5006174134949063, 0.0, 0.0, 0.0], [0.020965884596679623, 0.0, 0.0, 0.09721594747332732, 0.0], [0.011866576831853949, 0.0, 0.0, 0.0, 0.0], [0.01863266748470823, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', '-0.245', ''], ['**0.896', 'cos', '', '', ''], ['', 'tanh', 'log', '', 'sigm'], ['**0.476', '', '', '', ''], ['log', '', 'sin', '', 'sigm']]]","[[0.0, 0.485883079366924, 0.0, 0.7792634753168511, 1.5514410858310668], [0.0, 0.42450040618861923, 0.45599864042141225, 0.0, 0.0], [0.0, 0.0, 1.4502388943336106, 0.0, 0.9720734427760916], [0.1457072378190427, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.23399967254260803, 0.0, 0.2594821500479077]]","[[0.0, 0.21273618016177936, 0.0, 0.5180086211326016, 0.0], [0.0, 0.08928808417239999, 0.029809717521917627, 0.0, 0.0], [0.0, 0.0, 0.5848806160453869, 0.0, 0.11242889673853274], [0.08409444406598061, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.21273618016177936, 0.0, 0.6188760452214909, 0.0], [0.0, 0.08928808417239999, 0.1851945099614925, 0.0, 0.0], [0.0, 0.0, 0.8332743379699884, 0.0, 0.002799926975102174], [0.08409444406598061, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.21273618016177942, 0.0, 0.5180086211326016, 0.0], [0.0, 0.08928808417239997, 0.029809717521917634, 0.0, 0.0], [0.0, 0.0, 0.5848806160453865, 0.0, 0.11242889673853274], [0.08409444406598061, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', '**0.705', '-0.028'], ['sin', '', '', '', '-0.188'], ['log', 'log', '', '', 'tanh'], ['', '', '', '', ''], ['', '', '', '**0.488', '']]]","[[0.0, 0.6057919472048836, 1.4117188778075538, 0.0, 0.0], [0.0, 0.0, 1.490346591689784, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.5300123795350614, 0.0, 0.0, 0.0, 0.6939362204919424], [0.0025759305759285142, 0.05798803949696656, 0.6625551884542316, 0.0, 0.0]]","[[0.0, 0.3087122770526784, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.3473436039924473, 0.0, 0.0, 0.0, 0.46745465731072167], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.3087122770526784, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.4708479957902634, 0.0, 0.0, 0.0, 0.604541339648503], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.3087122770526784, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.34734360399244724, 0.0, 0.0, 0.0, 0.46745465731072167], [0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', '', '-0.012'], ['', '', '0.020', '', ''], ['', '', 'log', 'sin', 'cos'], ['', '', 'sigm', 'sigm', ''], ['', '**0.513', 'sin', '**0.891', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6910338038017088], [0.0, 0.0033693975335721948, 1.4086964700318227, 0.3178793256739139, 1.0112215402978855], [0.0, 0.0, 0.08435433623253864, 0.022585852584332513, 0.44308185960408697], [-0.0001832644816380841, 0.0, 1.0274415322403254, 0.0, 0.0]]","[[0.002777351623549027, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2012640616562232], [0.0, 0.0, 0.7362263605294258, 0.18194600393577434, 0.3650739421526286], [0.0, 0.0, 0.0, 0.0, 0.02739509774381248], [0.0, 0.0, 0.3446750739981021, 0.0, 0.0]]","[[0.002777351623549027, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0022303858825682863, 0.0, 0.0, 0.2012640616562232], [0.0, 0.0, 0.7362263605294258, 0.29859473156681665, 0.3650739421526286], [0.0, 0.0, 0.0, 0.019823699223762932, 0.02739509774381248], [0.0, 0.0, 0.3446750739981021, 0.0, 0.0]]","[[0.002777351623549027, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.20126406165622318], [0.0, 0.0, 0.7362263605294258, 0.18194600393577434, 0.3650739421526285], [0.0, 0.0, 0.0, 0.0, 0.02739509774381248], [0.0, 0.0, 0.3446750739981021, 0.0, 0.0]]"
"[[['', 'log', '', '', 'sin'], ['', '', 'sin', '', ''], ['', '-0.140', 'sigm', 'log', ''], ['cos', '', '', 'cos', 'sin'], ['', '', 'sin', 'tanh', '']]]","[[0.0, 0.0, 0.0, 0.4970644598099899, 0.0], [1.0337217520089963, 0.0, 0.029265662502110892, 0.0, 0.0], [0.0, 0.5890817082799233, 0.09935443554847113, 0.0, 0.5749102732252627], [0.0, 0.0, 1.0075223595028302, 0.8575756417061619, 0.3343739159990507], [0.19575148894176395, 0.0, 0.0, 0.18041244362497533, 0.0]]","[[0.0, 0.0, 0.0, 0.23073699395070446, 0.0], [0.3078832334935247, 0.0, 0.0, 0.0, 0.0], [0.0, 0.16306121410912924, 0.0, 0.0, 0.1804751873311466], [0.0, 0.0, 0.42510431399825954, 0.3911839704743465, 0.09672991030465652], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.23281508866420136, 0.0], [0.4514518089754535, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1782850743839035, 0.0, 0.0, 0.19775782753311189], [0.0, 0.0, 0.4954331471435527, 0.39118397047434667, 0.13709761956154837], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.23073699395070443, 0.0], [0.30788323349352453, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1630612141091293, 0.0, 0.0, 0.1804751873311466], [0.0, 0.0, 0.4251043139982594, 0.39118397047434667, 0.09672991030465647], [0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '**0.100', '', 'sin'], ['', '', 'cos', '0.125', ''], ['', 'tanh', '', '**0.388', 'log'], ['', 'cos', '', '', ''], ['', '', '', '', 'sigm']]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5403417781024715, 0.3609908137936133, 0.0], [0.9631543192770113, 0.6444716724176233, 0.0, 0.0, 0.0], [0.0, 0.015150605518242086, 0.3558979086923318, 0.0, 0.0], [0.22932430407612728, 0.0, 0.8366266504258257, 0.0, 0.02014448064559074]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.21318199741180902, 0.2881013400016961, 0.0], [0.25679961416073216, 0.42157951928386883, 0.0, 0.0, 0.0], [0.0, 0.0, 0.025031618346886247, 0.0, 0.0], [0.12094439990450385, 0.0, 0.2723120197950409, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.21318199741180902, 0.32314577297632313, 0.0], [0.25679961416073216, 0.49437431123664605, 0.0, 0.0, 0.0], [0.0, 0.0, 0.025031618346886247, 0.0, 0.0038027231162247313], [0.12094439990450385, 0.0, 0.2723120197950409, 0.0, 0.014529817521655013]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.21318199741180896, 0.28810134000169607, 0.0], [0.25679961416073216, 0.4215795192838688, 0.0, 0.0, 0.0], [0.0, 0.0, 0.025031618346886202, 0.0, 0.0], [0.12094439990450385, 0.0, 0.2723120197950407, 0.0, 0.0]]"
"[[['', '', 'sigm', '', ''], ['', '', 'log', '', '0.007'], ['', 'cos', '', 'tanh', 'cos'], ['', '', '**0.967', '', ''], ['**0.810', '', '', '**0.974', 'sin']]]","[[0.0, 0.0, 0.0, 0.0, 0.5043248466218332], [0.0, 0.0, 0.6196106589412054, 0.0, 0.0], [0.3548821140057261, 1.3754855907328654, 0.0, 1.6780777215350344, 0.0], [0.0, 0.0, 1.0564790270294977, 0.0, 1.65841599368685], [0.0, 0.001243955312088939, 1.1353932098317325, 0.0, 1.0360832101507758]]","[[0.0, 0.0, 0.0, 0.0, 0.009945990492743414], [0.0, 0.0, 0.08703586605111177, 0.0, 0.0], [0.03433466780835341, 0.4554086140694289, 0.0, 0.7113994735713707, 0.0], [0.0, 0.0, 0.12013852585954914, 0.0, 0.3623586118997585], [0.0, 0.0, 0.3898734482232134, 0.0, 0.4104536046465384]]","[[0.0, 0.0, 0.0, 0.0, 0.009945990492743442], [0.0, 0.0, 0.08703586605111183, 0.0, 0.0], [0.03433466780835341, 0.4554086140694289, 0.0, 0.7113994735713711, 0.0], [0.0, 0.0, 0.12013852585954914, 0.0, 0.3623586118997585], [0.0, 0.0, 0.3898734482232134, 0.0, 0.41133792707557887]]","[[0.0, 0.0, 0.0, 0.0, 0.009945990492743445], [0.0, 0.0, 0.0870358660511117, 0.0, 0.0], [0.034334667808353335, 0.45540861406942884, 0.0, 0.7113994735713706, 0.0], [0.0, 0.0, 0.12013852585954897, 0.0, 0.3623586118997585], [0.0, 0.0, 0.3898734482232132, 0.0, 0.4104536046465385]]"
"[[['', '', 'sin', 'sigm', ''], ['', '', '', '', ''], ['', '', '', '', ''], ['', '', '', '', ''], ['tanh', '', 'cos', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.37890267634275665], [0.0, 0.0, 0.0, 0.0, 0.0], [0.2741424688258477, 0.0, 0.0, 0.0, 0.01732619916087504], [0.03953475964918052, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.00559571705019312, 0.3320420777739208], [0.0, 0.002238329501273381, 0.0, 0.0, 0.0], [0.19118247377783262, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.3320420777739208], [0.0, 0.0, 0.0, 0.0, 0.0], [0.2415256881534271, 0.004311173233825806, 0.002687456530253709, 0.0, 0.0], [0.019706161935933466, 0.0, 0.0, 0.008285051884313869, 0.0], [0.0, 0.005849046311442764, 0.0014437138562957614, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.00559571705019312, 0.3320420777739208], [0.0, 0.002238329501273381, 0.0, 0.0, 0.0], [0.19118247377783265, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', '', ''], ['', '', '', '', ''], ['', 'sin', 'cos', 'sin', ''], ['', 'log', '', '', ''], ['', '', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3035184830430128, 1.4313255908448785, 0.0], [0.0, 0.0, 0.5296282616727777, 0.0, 0.0], [0.0, 0.0, 0.8037841430424156, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.008652556066344328, 0.0, 0.0, 0.0, 0.007538328235846149], [0.0, 0.0, 0.12040863127290678, 0.2163925935394741, 0.020680976804909636], [0.0, 0.0, 0.19327659782743345, 0.004477585785541144, 0.03859474986244438], [0.0, 0.0, 0.4264645080788252, 0.0, 0.001262870092586716], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.007538328235846149], [0.0, 0.028586507284678115, 0.10773947657267002, 0.2163925935394741, 0.020680976804909636], [0.0, 0.0, 0.19150844537394826, 0.0, 0.03859474986244438], [0.0, 0.0, 0.4305857610130385, 0.0, 0.001262870092586716], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.008652556066344328, 0.0, 0.0, 0.0, 0.007538328235846149], [0.0, 0.0, 0.12040863127290678, 0.2163925935394741, 0.020680976804909636], [0.0, 0.0, 0.19327659782743348, 0.004477585785541144, 0.03859474986244438], [0.0, 0.0, 0.4264645080788252, 0.0, 0.001262870092586716], [0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '-0.190', '', '', ''], ['sigm', '', 'sigm', '', '0.304'], ['', '', '', 'tanh', ''], ['0.125', 'sigm', '', '', ''], ['', '', '', '', 'sin']]]","[[0.0, 0.02780632124196331, 0.0, 0.01757571680700131, 0.0], [0.04220381031869724, 0.0, 0.0, 0.031029384698798634, 0.0], [0.0, 0.02815362833680454, 0.0, 0.0, 0.0], [0.0, 0.0, 0.17503905680022253, 0.0, 0.0], [0.0, 0.18528754126064195, 0.0, 0.0, 0.7588456448767222]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.002421635786057602, 0.0, 0.0, 0.0067034382425210344, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.10166707624514851, 0.0, 0.0], [0.0, 0.07824845812460812, 0.0, 0.0, 0.5823118065452617]]","[[0.03438794188938429, 0.0, 0.0, 0.0, 0.0], [0.05670730233772166, 0.0, 0.0, 0.013508328342986757, 0.0], [0.0, 0.002033676306855489, 0.0, 0.005836031583011851, 0.0], [0.0, 0.0, 0.1931944983988699, 0.014077961263848082, 0.0], [0.0, 0.07913861151246669, 0.0, 0.0, 0.6476516702327197]]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.002421635786057602, 0.0, 0.0, 0.006703438242521032, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.10166707624514848, 0.0, 0.0], [0.0, 0.07824845812460814, 0.0, 0.0, 0.5823118065452617]]"
"[[['', '**0.142', '', 'sigm', ''], ['sin', '', 'sin', '', ''], ['', 'tanh', '', '', 'log'], ['**0.793', '', '', '-0.028', ''], ['', '', '', '', '']]]","[[0.0, 1.12640828233018, 0.0, 1.462616838538246, 0.0], [1.323111069455133, 0.0, 0.9224476478691105, 0.0, 0.0], [0.0, 0.9223475361551887, 0.0, 0.0, 0.0], [0.30182938215490396, 0.0, 0.0, 0.00774073322744646, 0.0], [0.0, 0.0, 1.438780789266976, 0.0, 0.0]]","[[0.0, 0.5438377111875535, 0.0, 0.743846219186438, 0.017191869609322383], [0.34740970682603145, 0.0, 0.06417184610672139, 0.0, 0.0], [0.0, 0.5375163373115431, 0.0, 0.0, 0.0], [0.02316038167452575, 0.0, 0.0, 0.0, 0.006339913223999316], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.5438377111875535, 0.0, 0.743846219186438, 0.017191869609322383], [0.34740970682603145, 0.0, 0.05436077673808819, 0.0, 0.0], [0.0, 0.5375163373115431, 0.0, 0.0, 0.0], [0.02316038167452575, 0.0, 0.0, 0.0, 0.006339913223999316], [0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.5438377111875535, 0.0, 0.743846219186438, 0.017191869609322383], [0.34740970682603145, 0.0, 0.06417184610672139, 0.0, 0.0], [0.0, 0.5375163373115431, 0.0, 0.0, 0.0], [0.02316038167452575, 0.0, 0.0, 0.0, 0.006339913223999316], [0.0, 0.0, 0.0, 0.0, 0.0]]"
