coefficients,di_exact,knn_subset_cor,knn_subset_mi,knn_subset_pc
"[[['', '', '', ''], ['cos', '', '', 'log'], ['', '', '', ''], ['cos', '', '-0.109', '']]]","[[0.0, 0.019625999214417225, 0.0, 0.023724375374557162], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.011104616976286119], [0.0, 0.4345510679214672, 0.0, 0.0]]","[[0.00380484405761702, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0062027042085476365, 0.0], [0.0, 0.0, 0.0, 0.021287202114477006], [0.0, 0.35860685208703963, 0.01420664486490812, 0.020834017953263125]]","[[0.0, 0.0, 0.0, 0.009444543830762634], [0.0, 0.0, 0.0062027042085476365, 0.0017733262390619248], [0.0, 0.0, 0.0, 0.021287202114477006], [0.0, 0.35860685208703963, 0.01420664486490812, 0.0]]","[[0.00380484405761702, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0062027042085476365, 0.0], [0.0, 0.0, 0.0, 0.021287202114477006], [0.0, 0.35860685208703963, 0.01420664486490812, 0.020834017953263125]]"
"[[['', '', '', ''], ['', '', '', 'log'], ['', '', '', 'tanh'], ['tanh', 'sigm', '', '']]]","[[0.0, 0.0, 0.0, 0.29476869546189116], [0.0, 0.0, 0.0, 0.13229776782780822], [0.0, 0.0, 0.0, 0.0], [0.0, 1.4318838904384774, 0.45641578082313955, 0.0]]","[[0.0, 0.0, 0.0, 0.17609658343243806], [0.0, 0.0, 0.0, 0.0005108232795115787], [0.0, 0.0, 0.0, 0.0], [0.005641094390570171, 0.48131640839371875, 0.36213310702266965, 0.0]]","[[0.0, 0.0, 0.0, 0.17609658343243806], [0.0, 0.0, 0.0, 0.0005108232795115787], [0.0, 0.0, 7.581159150966866e-05, 0.0], [0.005641094390570171, 0.5506137679287624, 0.4233394048352193, 0.0]]","[[0.0, 0.0, 0.0, 0.176096583432438], [0.0, 0.0, 0.0, 0.0005108232795115493], [0.0, 0.0, 0.0, 0.0], [0.005641094390570171, 0.48131640839371875, 0.36213310702266965, 0.0]]"
"[[['', '', '', ''], ['', '', '', ''], ['', '', '**0.212', ''], ['', '', 'sigm', '']]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.01524715546188798, 0.010357963328690982], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.004256081778620821, 0.0], [0.0, 0.03254143957340434, 0.0021811114685225882, 0.0], [0.0, 0.0, 0.01990676853015693, 0.0], [0.0037853964267463, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.006140964225585789], [0.010859913082008687, 0.03254143957340434, 0.0, 0.0], [0.0, 0.0, 0.012476263890416478, 0.03455787706374641], [0.0037853964267463, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.004256081778620821, 0.0], [0.0, 0.03254143957340434, 0.0021811114685225882, 0.0], [0.0, 0.0, 0.01990676853015693, 0.0], [0.0037853964267463, 0.0, 0.0, 0.0]]"
"[[['', '-0.010', '', 'sin'], ['', '', '', ''], ['', '', '', ''], ['', '', '', '**0.186']]]","[[0.0, 0.0, 0.0, 0.0], [-0.0001341346575770221, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.13221289090669114, 0.0, 0.0, 0.01815061102467837]]","[[0.0, 0.020835419266787735, 0.0017566374205460948, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.017709699907468675, 0.0], [0.12423408049263104, 0.0, 0.0, 1.506706004316543e-05]]","[[0.0, 0.020835419266787735, 0.0017566374205460948, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.011123526428923107, 0.017709699907468675, 0.0], [0.12423408049263104, 0.0, 0.0, 0.01012596437460979]]","[[0.0, 0.020835419266787735, 0.0017566374205460948, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.017709699907468675, 0.0], [0.12423408049263104, 0.0, 0.0, 1.5067060043146538e-05]]"
"[[['', '**0.275', 'log', ''], ['cos', '', '', 'sin'], ['', '', '', ''], ['tanh', '', '', '']]]","[[0.0, 0.6727627151455704, 0.0, 0.03751570976985338], [0.3387840136994644, 0.0, 0.0, 0.0], [1.419060446817595, 0.0, 0.0, 0.0], [0.0, 0.14437232906905248, 0.0, 0.0]]","[[0.0, 0.4632155061008688, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.032750618522881275, 0.0, 0.0, 0.0], [0.0, 0.029047444168826587, 0.0, 0.0]]","[[0.0, 0.4632155061008688, 0.0, 0.0007487011451414231], [0.0, 0.0, 0.0, 0.0], [0.17381249708502083, 0.0, 0.0, 0.0], [0.0, 0.029047444168826587, 0.0, 0.0011029732510329663]]","[[0.0, 0.4632155061008688, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.032750618522881275, 0.0, 0.0, 0.0], [0.0, 0.029047444168826587, 0.0, 0.0]]"
"[[['', '', 'sin', ''], ['', '', '', ''], ['', '', '', ''], ['', 'log', '', '0.145']]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.4877933795717968], [0.32611014516926795, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.16570014872913832]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.036747796257838077, 0.0, 0.22089944118622096], [0.30935800469869335, 0.0, 0.01699495955707269, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.036747796257838077, 0.0, 0.07003201221763461], [0.30935800469869335, 0.0, 0.01699495955707269, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.036747796257838077, 0.0, 0.22089944118622096], [0.30935800469869335, 0.0, 0.01699495955707269, 0.0], [0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', ''], ['tanh', 'sin', '', ''], ['', '', '', ''], ['', '', '', '']]]","[[0.0, 0.34637741818082957, 0.0, 0.0], [0.0, 0.893231302364416, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.006259268800208617, 0.29581369000222907, 0.0, 0.0], [0.0, 0.825380941832355, 0.0, 0.0], [0.0, 0.0, 0.002110158737573306, 0.0012379034860361398], [0.012761029095094406, 0.0, 0.0, 0.0]]","[[0.0, 0.29581369000222907, 0.0005760853168719325, 0.0], [0.028330224795614655, 0.825380941832355, 0.0, 0.0], [0.0060884293913791064, 0.0, 0.0, 0.0012379034860361398], [0.027864172398278035, 0.0, 0.0, 0.0]]","[[0.006259268800208601, 0.29581369000222907, 0.0, 0.0], [0.0, 0.825380941832355, 0.0, 0.0], [0.0, 0.0, 0.002110158737573306, 0.0012379034860361398], [0.012761029095094406, 0.0, 0.0, 0.0]]"
"[[['**0.973', 'tanh', '', ''], ['', '', '', ''], ['', '', '', 'log'], ['', '', '', '']]]","[[1.8160853382969062, 0.0, 0.0, 0.0], [0.32115626026987504, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.572262231166898, 0.0]]","[[1.6227966671515512, 0.0, 0.01204475256311969, 0.0], [0.16965851013900382, 0.007502831524718363, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.19698414607465628, 0.0]]","[[1.6908490774828286, 0.0, 0.0, 0.0], [0.20928123606966498, 0.007502831524718363, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.19698414607465628, 0.0]]","[[1.6227966671515512, 0.0, 0.01204475256311969, 0.0], [0.16965851013900382, 0.007502831524718363, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.19698414607465628, 0.0]]"
"[[['', 'log', '', 'tanh'], ['tanh', '', '', 'sin'], ['', '', 'log', ''], ['-0.212', '', 'tanh', '']]]","[[0.0, 1.048814725618509, 0.0, 0.4374699323012048], [1.5601352754362297, 0.0, 0.0, 0.0], [0.0, 0.0, 1.5368803609411892, 0.9341079764883321], [0.8836215930594428, 0.9806816153085955, 0.0, 0.0]]","[[0.0, 0.49830557314298873, 0.0, 0.18291003881607273], [0.3552605047801779, 0.0, 0.0, 0.0], [0.0, 0.0, 1.2821853417033962, 0.4436138083439835], [0.08607472061997905, 0.2944307787509591, 0.0, 0.0]]","[[0.0, 0.49830557314298873, 0.0, 0.18291003881607273], [0.47184156525158427, 0.0, 0.0, 0.0], [0.0, 0.0, 1.2821853417033962, 0.4436138083439835], [0.1836133360761125, 0.2944307787509591, 0.0, 0.0]]","[[0.0, 0.49830557314298873, 0.0, 0.18291003881607273], [0.355260504780178, 0.0, 0.0, 0.0], [0.0, 0.0, 1.2821853417033962, 0.4436138083439835], [0.08607472061997909, 0.294430778750959, 0.0, 0.0]]"
"[[['', 'cos', '', 'log'], ['', '', '', ''], ['', '**0.296', '', 'sin'], ['', '', 'tanh', 'log']]]","[[0.0, 0.0, 0.0, 0.0], [0.022303902754360925, 0.0, 0.9786996550140837, 0.0], [0.0, 0.0, 0.0, 0.9747948013488745], [1.545250569163277, 0.0, 1.08568261792089, 1.4927919169947483]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.040593443415876056, 0.15024390769664075, 0.0], [0.0, 0.0, 0.0, 0.40683367942642235], [0.75642640062783, 0.0, 0.22180433101908276, 0.494731414666972]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.040593443415876056, 0.15024390769664075, 0.0], [0.0, 0.0, 0.0, 0.40683367942642235], [0.75642640062783, 0.0, 0.22180433101908276, 0.494731414666972]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.040593443415876056, 0.15024390769664075, 0.0], [0.0, 0.0, 0.0, 0.40683367942642235], [0.75642640062783, 0.0, 0.2218043310190829, 0.4947314146669719]]"
"[[['', '', '', ''], ['', 'sigm', 'log', ''], ['', 'sin', '-0.099', ''], ['', '', 'tanh', '']]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.22591782480264552, 0.8488905451754923, 0.0], [0.0, 1.4462963664300066, 0.03389554193338723, 0.7480232385972337], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5637092759067326, 0.0], [0.0, 0.6718626604392346, 0.0, 0.5881826541617418], [0.0, 0.0, 0.0, 0.0]]","[[0.016774669085317766, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5637092759067326, 0.0], [0.0, 0.6718626604392346, 0.0, 0.6790111964169411], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5637092759067326, 0.0], [0.0, 0.6718626604392346, 0.0, 0.5881826541617419], [0.0, 0.0, 0.0, 0.0]]"
"[[['', '-0.092', '', ''], ['tanh', '', '', ''], ['', '', '', ''], ['0.236', '', '', '0.400']]]","[[0.0, 0.3304160716333995, 0.0, 0.0426338423228689], [0.011068523634826178, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.1117082074750333]]","[[0.0, 0.30541379848201533, 0.0, 0.034056349414223926], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.01889548262609965, 0.0], [0.0, 0.0, 0.0, 0.0913513173742539]]","[[0.014357582391939122, 0.30541379848201533, 0.0, 0.022449795416702653], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.01889548262609965, 0.0], [0.0, 0.0, 0.0, 0.13128721673915156]]","[[0.0, 0.30541379848201533, 0.0, 0.034056349414223926], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.01889548262609965, 0.0], [0.0, 0.0, 0.0, 0.09135131737425392]]"
"[[['-0.031', '', '', ''], ['0.149', '', '', 'sin'], ['**0.729', '0.143', '', ''], ['', '', 'tanh', '']]]","[[0.001753236125816587, 0.02147669953836881, 0.5090760767317543, 0.0], [0.0, 0.0, 0.029834910419200587, 0.0], [0.0, 0.0, 0.0, 0.589866773002752], [0.0, 0.7174508321507289, 0.0, 0.0]]","[[0.0, 0.0, 0.38688613772092323, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.5762229377178376], [0.008836759217134156, 0.6285298245786571, 0.0, 0.0]]","[[0.0, 0.0, 0.44556481741312454, 0.0], [0.0, 0.008424795831080148, 0.0, 0.0], [0.0, 0.0, 0.0, 0.5762229377178376], [0.008836759217134156, 0.6787217351564934, 0.0, 0.0]]","[[0.0, 0.0, 0.38688613772092323, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.5762229377178376], [0.008836759217134156, 0.6285298245786571, 0.0, 0.0]]"
"[[['log', '', '', ''], ['', 'log', '', ''], ['tanh', '', 'sin', ''], ['', '', '**0.913', '']]]","[[1.5592051458200442, 0.0, 0.9732410532183408, 0.0], [0.0, 1.6116396029558826, 0.0, 0.0], [0.0, 0.0, 0.7078600321034486, 1.065130060789371], [0.0, 0.0, 0.0, 0.0]]","[[1.0184432333989695, 0.0, 0.3926879709516324, 0.0], [0.0, 0.9782596432759075, 0.0, 0.0], [0.0, 0.0, 0.22481639331854122, 0.4562763015628722], [0.0, 0.0, 0.0, 0.0]]","[[1.2942771190369693, 0.0, 0.3926879709516324, 0.0], [0.0, 1.2759643693413258, 0.0, 0.0], [0.0, 0.0, 0.22481639331854122, 0.4562763015628722], [0.0, 0.0, 0.0, 0.0]]","[[1.0184432333989695, 0.0, 0.3926879709516324, 0.0], [0.0, 0.9782596432759075, 0.0, 0.0], [0.0, 0.0, 0.22481639331854122, 0.4562763015628722], [0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', ''], ['', '', 'cos', ''], ['', '', '', '**0.666'], ['', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0931174865812422, 0.0, 0.0], [0.0, 0.0, 0.5768192530461215, 0.0]]","[[0.0, 0.0, 0.0, 0.028588180105737174], [0.0, 0.0, 0.0, 0.03332671352247398], [0.0012362308027466288, 0.08738089121302156, 0.0, 0.025018058273200278], [0.0, 0.004950536706844013, 0.5636934102242446, 0.0]]","[[0.0, 0.0, 0.0, 0.028588180105737174], [0.0, 0.016155951628625723, 0.0, 0.03332671352247398], [0.0012362308027466288, 0.09809925574729993, 0.0, 0.025018058273200278], [0.0, 0.0, 0.5636934102242446, 0.0]]","[[0.0, 0.0, 0.0, 0.028588180105737174], [0.0, 0.0, 0.0, 0.03332671352247398], [0.0012362308027466288, 0.08738089121302156, 0.0, 0.025018058273200278], [0.0, 0.004950536706844013, 0.5636934102242446, 0.0]]"
"[[['tanh', '', '', 'tanh'], ['', '', '', ''], ['', '', '', 'sin'], ['', '', 'sigm', 'cos']]]","[[0.03530409734892576, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.05568118463366261], [0.33117384570513947, 0.0, 0.37729642219434345, 0.6312079795881483]]","[[0.003045330085628347, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.012688987502864657, 0.0, 0.013007371537262905], [0.23207956214865463, 0.0, 0.2910442208326589, 0.43147048838321717]]","[[0.004268089374184739, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.012688987502864657, 0.0, 0.013007371537262905], [0.2477224077842101, 0.0, 0.299975930768779, 0.43147048838321717]]","[[0.0030453300856283596, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.012688987502864657, 0.0, 0.013007371537262905], [0.23207956214865463, 0.0, 0.2910442208326589, 0.43147048838321717]]"
"[[['', '', '', ''], ['', 'sigm', '', ''], ['', '', '', 'cos'], ['', 'tanh', '', 'sigm']]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.02185334854929531, 0.0, 0.17989654629423937], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4360989775602117, 0.01204092493148917]]","[[0.0, 0.0, 0.0, 0.0], [0.01337418020776157, 0.039214105868983544, 0.0, 0.16973694026159458], [0.015030421233098635, 0.0, 0.0, 0.0], [0.0024935081785763384, 0.0009790145855872335, 0.3741120575921319, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.01337418020776157, 0.025667809210233462, 0.0, 0.17595088059455607], [0.015030421233098635, 0.0, 0.0, 0.0], [0.0024935081785763384, 0.0009790145855872335, 0.3807178289277818, 0.009045966929391077]]","[[0.0, 0.0, 0.0, 0.0], [0.01337418020776157, 0.039214105868983544, 0.0, 0.16973694026159458], [0.015030421233098635, 0.0, 0.0, 0.0], [0.0024935081785763384, 0.0009790145855872335, 0.3741120575921319, 0.0]]"
"[[['', 'tanh', '', ''], ['', '**0.226', '', ''], ['', '', 'sin', '0.614'], ['', '', '-0.016', '']]]","[[0.0, 0.0, 0.0, 0.0], [0.0992927537869394, 0.03373980103813852, 0.0, 0.0], [0.0, 0.0, 0.8213073290238743, 0.0010481652854874908], [0.0, 0.0, 0.13931158280376066, 0.0]]","[[0.0, 0.0, 0.0, 0.009923496930014332], [0.07610125660967755, 0.0, 0.0, 0.0], [0.0, 0.004637635488142412, 0.7785199244099273, 0.0], [0.0, 0.007254439837967286, 0.11017125273780562, 0.0]]","[[0.0, 0.0, 0.0, 0.009923496930014332], [0.07610125660967755, 0.018924980565592425, 0.0, 0.0], [0.0, 0.0006206005955902103, 0.6907818835676272, 0.0], [0.0, 0.0, 0.11017125273780562, 0.0]]","[[0.0, 0.0, 0.0, 0.009923496930014332], [0.07610125660967755, 0.0, 0.0, 0.0], [0.0, 0.004637635488142412, 0.7785199244099273, 0.0], [0.0, 0.007254439837967286, 0.11017125273780562, 0.0]]"
"[[['tanh', '', '', 'sigm'], ['tanh', '', '', ''], ['cos', '', '', 'sin'], ['', 'tanh', 'cos', '']]]","[[0.01458781117653577, 0.00892988491481834, 0.3416290759735201, 0.0], [0.0, 0.0, 0.0, 0.09545431170135596], [0.0, 0.0, 0.0, 0.35131753226392004], [0.030056345999009786, 0.0, 0.09796154233427741, 0.0]]","[[0.0, 0.02095876539222902, 0.2542246866627173, 0.0], [0.0, 0.007260836331654243, 0.0, 0.05313662262415281], [0.0, 0.0, 0.0, 0.29131857865961636], [0.020961717786574793, 0.0, 0.020977140163792235, 0.0]]","[[0.0, 0.02095876539222902, 0.2542246866627173, 0.0], [0.0, 0.0, 0.0, 0.018381384362945077], [0.0, 0.007209605743034202, 0.0, 0.2834281074001179], [0.020961717786574793, 0.006367756785253679, 0.020977140163792235, 0.0]]","[[0.0, 0.02095876539222902, 0.2542246866627173, 0.0], [0.0, 0.007260836331654243, 0.0, 0.05313662262415285], [0.0, 0.0, 0.0, 0.29131857865961636], [0.020961717786574793, 0.0, 0.020977140163792235, 0.0]]"
"[[['', '', 'sigm', ''], ['', '', 'sigm', ''], ['', '', '', 'tanh'], ['cos', 'sin', '', '']]]","[[0.0, 0.0, 0.0, 0.2005459798701502], [0.0, 0.0, 0.0, 0.2251526303629103], [0.045146558696313906, 0.024761580424442188, 0.0, 0.0], [0.0, 0.0, 0.09841659982433783, 0.0]]","[[0.014354140264884586, 0.0, 0.0, 0.1435500642945071], [0.0, 0.04279334022476874, 0.0, 0.182856105965773], [0.04684909178811238, 0.03552145904485875, 0.0, 0.0], [0.0, 0.000492276503734456, 0.09689284146841802, 0.0]]","[[0.014354140264884586, 0.0, 0.0, 0.1435500642945071], [0.0, 0.0, 0.0, 0.182856105965773], [0.04684909178811238, 0.03552145904485875, 0.0, 0.0], [0.0, 0.006146798228937203, 0.12197869353040601, 0.0]]","[[0.014354140264884586, 0.0, 0.0, 0.1435500642945071], [0.0, 0.04279334022476874, 0.0, 0.182856105965773], [0.04684909178811238, 0.03552145904485875, 0.0, 0.0], [0.0, 0.000492276503734456, 0.09689284146841802, 0.0]]"
"[[['log', '', '', '-0.090'], ['', '', '', ''], ['**0.910', 'sigm', '', ''], ['', '', '-0.090', '']]]","[[1.5888552791719657, 0.0, 1.5402703570549234, 0.0], [0.0, 0.0, 0.033406345869526094, 0.0], [0.0, 0.0, 0.0, 0.07052033016460184], [0.005164597831759619, 0.0, 0.0, 0.0]]","[[1.145257589670656, 0.0, 0.7410108522270296, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.005917186537639867, 0.0, 0.0]]","[[0.6562163125001141, 0.0, 0.7265498812693318, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.030289206705339605], [0.0, 0.005917186537639867, 0.0, 0.0]]","[[1.145257589670656, 0.0, 0.7410108522270296, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.005917186537639867, 0.0, 0.0]]"
"[[['', 'tanh', '', ''], ['', 'sigm', 'sigm', ''], ['', '', '', ''], ['', '', '', 'tanh']]]","[[0.0, 0.0, 0.0, 0.0], [0.04270836042942695, 0.012708744598465929, 0.0, 0.0], [0.0, 0.032028208121985424, 0.0, 0.0], [0.0, 0.0, 0.0, 0.6991394156848798]]","[[0.0, 0.0, 0.0, 0.0], [0.011300943524420914, 0.0, 0.0, 0.021583774814698253], [0.0, 0.002538547565462552, 0.0227856091931593, 0.0], [0.0, 0.0, 0.0, 0.6584794706073595]]","[[0.0017940877969188267, 0.0, 0.0, 0.011347780255724377], [0.021601819240271682, 0.0, 0.0, 0.021583774814698253], [0.0, 0.00459730023835965, 0.0227856091931593, 0.015012534202433475], [0.0, 0.0, 0.0, 0.6309174140833301]]","[[0.0, 0.0, 0.0, 0.0], [0.011300943524420914, 0.0, 0.0, 0.021583774814698253], [0.0, 0.002538547565462552, 0.0227856091931593, 0.0], [0.0, 0.0, 0.0, 0.6584794706073595]]"
"[[['', '', 'tanh', 'tanh'], ['sigm', '0.272', '', ''], ['', '', '', ''], ['', '', '', '']]]","[[0.0, 0.0796489758191676, 0.0, 0.0], [0.0, 0.05381400751234117, 0.0, 0.0], [0.33292261367109827, 0.0, 0.0, 0.0], [0.35691940244286624, 0.0, 0.0, 0.0]]","[[0.0, 0.053908711179191784, 0.019064420753278938, 0.0], [0.0, 0.05037408790751871, 0.0, 0.0], [0.2509709594694562, 0.0, 0.0, 0.0], [0.2677455003830406, 0.0, 0.0, 0.0]]","[[0.0, 0.053908711179191784, 0.019064420753278938, 0.0], [0.0, 0.06503262336114547, 0.0, 0.0], [0.2509709594694562, 0.0, 0.0, 0.0], [0.2677455003830406, 0.0, 0.0, 0.0]]","[[0.0, 0.053908711179191784, 0.019064420753278938, 0.0], [0.0, 0.05037408790751871, 0.0, 0.0], [0.2509709594694562, 0.0, 0.0, 0.0], [0.2677455003830406, 0.0, 0.0, 0.0]]"
"[[['', 'sigm', '', 'tanh'], ['', '', '', ''], ['', '', '', 'sigm'], ['', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0], [0.02547894375147126, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.30178467082461424, 0.0, 0.02973110640776285, 0.0]]","[[0.0, 0.0, 0.0, 0.00723012943356857], [0.0, 0.009375087361948286, 0.010252616086347236, 0.0], [0.0, 0.0, 0.017363073532024192, 0.010469964196763127], [0.2719632751519632, 0.0, 0.004788423098311119, 0.0]]","[[0.0, 0.0, 0.00020182393703981085, 0.00723012943356857], [0.0, 0.009375087361948286, 0.0, 0.02939031878707397], [0.0, 0.0, 0.015241211458410394, 0.018702082221622222], [0.2937456504980456, 0.0, 0.004788423098311119, 0.0]]","[[0.0, 0.0, 0.0, 0.00723012943356857], [0.0, 0.009375087361948286, 0.010252616086347236, 0.0], [0.0, 0.0, 0.017363073532024192, 0.010469964196763127], [0.2719632751519632, 0.0, 0.004788423098311119, 0.0]]"
"[[['', '', '', ''], ['sin', '0.110', '', ''], ['', '', '', ''], ['', '', '', '']]]","[[0.0, 0.32720468077679193, 0.0, 0.0], [0.0, 0.012377986244331538, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.025321890491033075, 0.33534058960358465, 0.003911925186309831, 0.0], [0.0, 0.020189887409840585, 0.030545226731706468, 0.0], [0.01643904103202294, 0.0, 0.0, 0.0], [0.0, 0.0, 0.009166885692326404, 0.003563666645746161]]","[[0.0, 0.33534058960358465, 0.003911925186309831, 0.0], [0.012824291266284638, 0.020189887409840585, 0.030545226731706468, 0.0], [0.01643904103202294, 0.0, 0.0, 0.0], [0.01079250185770015, 0.0, 0.009166885692326404, 0.0]]","[[0.025321890491033075, 0.33534058960358465, 0.003911925186309831, 0.0], [0.0, 0.020189887409840585, 0.030545226731706468, 0.0], [0.01643904103202294, 0.0, 0.0, 0.0], [0.0, 0.0, 0.009166885692326404, 0.003563666645746161]]"
"[[['', '', '', ''], ['', 'sigm', '', 'tanh'], ['', '', '', ''], ['sin', '', '', '']]]","[[0.0, 0.0, 0.0, 0.32199484813211243], [0.0, 0.05989489329546017, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.4512193133556471, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.32282433333920957], [0.0, 0.07013951830902482, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.44329745244973784, 0.015106714849473984, 0.0]]","[[0.0011291305343722748, 0.0, 0.0, 0.32282433333920957], [0.003519117413366703, 0.07013951830902482, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0003124984442902645, 0.44329745244973784, 0.015106714849473984, 0.0]]","[[0.0, 0.0, 0.0, 0.32282433333920957], [0.0, 0.07013951830902482, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.44329745244973784, 0.015106714849473984, 0.0]]"
"[[['', 'tanh', 'tanh', ''], ['', '', '', 'cos'], ['', '', '', ''], ['sin', '', '', '']]]","[[0.0, 0.0, 0.0, 0.4576324425068701], [0.24057616148034, 0.0, 0.0, 0.0], [0.3370580264841621, 0.0, 0.0, 0.0], [0.0, 0.19523843379329184, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.39942272731900685], [0.16565945884407918, 0.004287919408768829, 0.0, 0.0], [0.24393107977687015, 0.0, 0.023297429978026855, 0.0], [0.0, 0.2198365083734821, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.4432032239301753], [0.16565945884407918, 0.004287919408768829, 0.0, 0.0], [0.24393107977687015, 0.0, 0.012899802339983796, 0.0], [0.0, 0.2198365083734821, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.39942272731900685], [0.16565945884407918, 0.004287919408768829, 0.0, 0.0], [0.24393107977687015, 0.0, 0.023297429978026855, 0.0], [0.0, 0.2198365083734821, 0.0, 0.0]]"
"[[['', '', '', 'log'], ['sigm', '', '', ''], ['', '', 'tanh', ''], ['tanh', '', '', '']]]","[[0.0, 0.18632402222107042, 0.0, 0.7051776685142074], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7138711694742177, 0.0], [1.4948349262665317, 0.0, 0.0, 0.0]]","[[0.0, 0.15532468117815648, 0.0, 0.6259589683486718], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7066691292255438, 0.0], [0.5743121777682738, 0.0, 0.0, 0.0]]","[[0.0, 0.15532468117815648, 0.0, 0.6259589683486718], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7066691292255438, 0.0], [0.5743121777682738, 0.0, 0.0, 0.0]]","[[0.0, 0.15532468117815648, 0.0, 0.6259589683486718], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7066691292255438, 0.0], [0.5743121777682738, 0.0, 0.0, 0.0]]"
