coefficients,di_exact,knn_subset_cor,knn_subset_mi,knn_subset_pc
"[[[0.4819024982046825, 0.0, 0.0], [0.5927327133741508, -0.3254454929290905, 0.0], [0.0, 0.0, 0.0]]]","[[0.15452752361235242, 0.20066004151363823, 0.0], [0.0, 0.08625238567364057, 0.0], [0.0, 0.0, 0.0]]","[[0.11445274046572362, 0.18278911887723578, 0.0], [0.0, 0.07736244764237968, 0.0], [0.0021642775623849884, 0.0, 0.02877207718163812]]","[[0.1326081292501976, 0.18278911887723578, 0.0], [0.0, 0.07736244764237968, 0.0], [0.0, 0.0, 0.02877207718163812]]","[[0.11445274046572362, 0.18278911887723578, 0.0], [0.0, 0.07736244764237968, 0.0], [0.0021642775623849884, 0.0, 0.02877207718163812]]"
"[[[0.0, 0.0, 0.0], [0.0, 0.8395456652362597, 0.0], [0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0], [0.0, 0.6221013229496183, 0.0], [0.0, 0.0, 0.0]]","[[0.005746482203451746, 0.0, 0.0], [0.0, 0.6282668233676494, 0.006857982287279225], [0.0, 0.0, 0.0]]","[[0.005746482203451746, 0.0, 0.0], [0.0, 0.6282668233676494, 0.006857982287279225], [0.0, 0.0, 0.0]]","[[0.005746482203451746, 0.0, 0.0], [0.0, 0.6282668233676494, 0.006857982287279225], [0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0], [0.0, 0.21073089400526418, 0.0], [0.0, 0.23459822008864148, 0.0]]]","[[0.0, 0.0, 0.0], [0.0, 0.023706850705721573, 0.021643676624248806], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.008578306243737018], [0.0, 0.0, 0.0]]","[[0.021630871041133693, 0.0, 0.0], [0.0, 0.01747756714911583, 0.0], [0.0, 0.0, 0.02807770319181841]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.008578306243737018], [0.0, 0.0, 0.0]]"
"[[[-0.4101858780897545, 0.0, -0.15648823075169244], [0.0, 0.0, 0.0], [1.2345581318556, 1.7958365281957582, 0.0]]]","[[0.10767735917193581, 0.0, 0.532642194821584], [0.0, 0.0, 0.7209335494057107], [0.08091529615917253, 0.0, 0.0]]","[[0.08254891099452259, 0.0, 0.2892718792055521], [0.0, 0.0, 0.4674843760979939], [0.07287049508511088, 0.0, 0.0]]","[[0.08254891099452259, 0.010488711547144532, 0.2892718792055521], [0.0, 0.0, 0.4674843760979939], [0.07287049508511088, 0.0, 0.0]]","[[0.08254891099452259, 0.0, 0.2892718792055521], [0.0, 0.0, 0.4674843760979939], [0.07287049508511088, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0], [-1.7302274307640926, -0.7345671700460541, 0.0], [0.0, 0.0, 0.0]]]","[[0.0, 0.669516842281784, 0.0], [0.0, 0.8918854501383126, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.5439810962923273, 0.0], [0.0, 0.7686839849735024, 0.026702049870520977], [0.0, 0.0, 0.0]]","[[0.0, 0.5439810962923273, 0.04068970575395787], [0.0, 0.7686839849735024, 0.026702049870520977], [0.0, 0.0, 0.0]]","[[0.0, 0.5439810962923273, 0.0], [0.0, 0.7686839849735024, 0.026702049870520977], [0.0, 0.0, 0.0]]"
"[[[-0.5574938447210488, 0.0, 0.0], [0.0, -0.6867550682073263, 0.0], [0.0, 0.0, 0.0]]]","[[0.1724906741530202, 0.0, 0.0], [0.0, 0.27376361971978663, 0.0], [0.0, 0.0, 0.0]]","[[0.1893059383983673, 0.0, 0.0], [0.0, 0.2523167310555202, 0.0], [0.0, 0.0, 0.005766971285269161]]","[[0.1893059383983673, 0.0, 0.0], [0.0, 0.2726995832069101, 0.0], [0.0, 0.0, 0.005766971285269161]]","[[0.1893059383983673, 0.0, 0.0], [0.0, 0.2523167310555202, 0.0], [0.0, 0.0, 0.005766971285269161]]"
"[[[0.0, 0.0, 0.0], [-0.43709871504209546, 0.2327372972678298, 0.0], [1.195548300526836, 0.0, 0.0]]]","[[0.0, 0.060500702214183126, 0.4102575969668024], [0.0, 0.031350988562668894, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.09077387397129269, 0.37786720642485017], [0.006475244272973315, 0.023280432872181313, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.09077387397129269, 0.37786720642485017], [0.006475244272973315, 0.023280432872181313, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.09077387397129269, 0.37786720642485017], [0.006475244272973315, 0.023280432872181313, 0.0], [0.0, 0.0, 0.0]]"
"[[[-0.12763568574138984, 0.0, 0.0], [2.043299579244222, 0.29664831411991466, 0.0], [1.0009761123145173, -1.283148165536725, 0.0]]]","[[-0.0020029767451493086, 0.8366622529318181, 0.33574995344651193], [0.0, 0.19951367369212922, 1.1865161664251722], [0.0, 0.0, 0.0]]","[[0.0, 0.7085441416499635, 0.10610941547209549], [0.0, 0.06605783254381487, 0.9298367105391984], [0.0, 0.0, 0.0]]","[[0.0, 0.7085441416499635, 0.10610941547209549], [0.0, 0.06605783254381487, 0.9298367105391984], [0.0, 0.0, 0.0]]","[[0.0, 0.7085441416499635, 0.10610941547209549], [0.0, 0.06605783254381487, 0.9298367105391984], [0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0], [0.0, 0.899638154568117, 0.9127025573541647], [0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0], [0.0, 1.1018897412311266, 0.0], [0.0, 0.2550336072305633, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 1.0126229172364432, 0.0], [0.017570264480226687, 0.21167068906399314, 0.017938965743479876]]","[[0.0, 0.0, 0.0], [0.0, 1.0126229172364432, 0.0], [0.017570264480226687, 0.21167068906399314, 0.017938965743479876]]","[[0.0, 0.0, 0.0], [0.0, 1.0126229172364432, 0.0], [0.017570264480226687, 0.21167068906399314, 0.017938965743479876]]"
"[[[0.0, 1.015961034524799, -0.25045738343755475], [0.0, 0.0, 0.0], [0.6608065648547881, 0.5386027657090007, 0.0]]]","[[0.0, 0.0, 0.29283099432752585], [0.3544494369836633, 0.0, 0.13917350266679437], [0.0412126322975053, 0.0, 0.0]]","[[0.0, 0.01934611822335814, 0.20140012078954475], [0.28571471917450103, 0.0, 0.08114111454186057], [0.0, 0.014808520992038799, 0.0]]","[[0.005659859725646178, 0.01934611822335814, 0.20140012078954475], [0.2992332217278558, 0.0, 0.08114111454186057], [0.0, 0.014808520992038799, 0.0]]","[[0.0, 0.01934611822335814, 0.20140012078954475], [0.28571471917450103, 0.0, 0.08114111454186057], [0.0, 0.014808520992038799, 0.0]]"
"[[[-0.26347585091878517, 0.0, -0.8028436914021344], [0.0, 0.0, 1.6295020926879096], [0.9135793593454559, 0.0, 0.0]]]","[[0.09537054799714927, 0.0, 0.7112377689634102], [0.0, 0.0, 0.0], [0.6269231595187642, 1.2439923426830826, 0.0]]","[[0.0, 0.0, 0.2503671358555969], [0.0, 0.0, 0.0], [0.4685131715362858, 0.9198053270450899, 0.0]]","[[0.057110587496329426, 0.0, 0.2503671358555969], [0.0, 0.0, 0.0], [0.578033559855126, 1.099418782167729, 0.0]]","[[0.0, 0.0, 0.2503671358555969], [0.0, 0.0, 0.0], [0.4685131715362858, 0.9198053270450899, 0.0]]"
"[[[0.0, 0.0, 0.0], [-0.18391083342999914, -0.2846412277523996, 0.0], [0.7559093380925703, 0.0, 0.0]]]","[[0.0, 0.021489261944653316, 0.18561603333105148], [0.0, 0.040512435794426385, 0.0], [0.0, 0.0, 0.0]]","[[0.018703053293125663, 0.03113501365169084, 0.16165592260185058], [0.0, 0.035353238976187557, 0.0], [0.0, 0.0, 0.0]]","[[0.018703053293125663, 0.03113501365169084, 0.16165592260185058], [0.0, 0.01504623545317176, 0.0], [0.0, 0.0, 0.0]]","[[0.018703053293125663, 0.03113501365169084, 0.16165592260185058], [0.0, 0.035353238976187557, 0.0], [0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0], [0.0, 0.4823551092225689, 0.0], [-1.2781634798350787, 0.0, 0.0]]]","[[0.0, 0.0, 0.5249640789459687], [0.0, 0.13331555475829115, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.4908994972093478], [0.0035213835185514677, 0.16734565534097387, 0.0], [0.007980564910720538, 0.0, 0.0]]","[[0.0, 0.0, 0.4908994972093478], [0.0035213835185514677, 0.16734565534097387, 0.0], [0.007980564910720538, 0.0, 0.0]]","[[0.0, 0.0, 0.4908994972093478], [0.0035213835185514677, 0.16734565534097387, 0.0], [0.007980564910720538, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0], [0.0, 0.0, -0.19275059509867162], [0.0, 1.0555437782943935, 0.0]]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.37699609325778166], [0.0, 0.035807058394941936, 0.0]]","[[0.0, 0.0, 0.0], [0.01100605091000177, 0.0, 0.36619036169364816], [0.012629183370517067, 0.0014461143138614163, 0.0]]","[[0.0, 0.0, 0.0], [0.01100605091000177, 0.027515683536455105, 0.3342702020558067], [0.012629183370517067, 0.0014461143138614163, 0.0]]","[[0.0, 0.0, 0.0], [0.01100605091000177, 0.0, 0.36619036169364816], [0.012629183370517067, 0.0014461143138614163, 0.0]]"
"[[[0.0, -0.6532422922180359, 0.0], [0.0, 0.36578754897669574, 0.12457617632566528], [0.0, 0.0, 0.659930255875479]]]","[[0.0, 0.0, 0.0], [0.24252344321263206, 0.07910216587828549, 0.0], [0.0, 0.009338810354013856, 0.32640231890167204]]","[[0.015169435508238247, 0.0, 0.0], [0.26898728758604545, 0.047535680878895696, 0.009596558688906147], [0.0, 0.0, 0.31741850257080684]]","[[0.015169435508238247, 0.0, 0.0], [0.26898728758604545, 0.056552377494972245, 0.009596558688906147], [0.0, 0.011214215063507785, 0.31741850257080684]]","[[0.015169435508238247, 0.0, 0.0], [0.26898728758604545, 0.047535680878895696, 0.009596558688906147], [0.0, 0.0, 0.31741850257080684]]"
"[[[0.0, 0.0, 0.0], [0.0, 0.7251360057708399, -1.0551074834104355], [0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0], [0.0, 0.60072775024238, 0.0], [0.0, 0.3881622456951531, 0.0]]","[[0.03210608128968466, 0.0, 0.0], [0.0, 0.5573342381248798, 0.006080323394931149], [0.0, 0.34055712134152116, 0.0]]","[[0.03210608128968466, 0.0, 0.0], [0.0, 0.5573342381248798, 0.006080323394931149], [0.0, 0.34055712134152116, 0.0]]","[[0.03210608128968466, 0.0, 0.0], [0.0, 0.5573342381248798, 0.006080323394931149], [0.0, 0.34055712134152116, 0.0]]"
"[[[0.0, -0.31784168341469715, 0.0], [-0.16256245093668406, 0.0, 0.0], [0.0, 0.0, 0.0]]]","[[0.0, 0.010272367253790994, 0.0], [0.045285555021240716, 0.0, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.03975700997520596, 0.006157918679486199, 0.0], [0.0, 0.0, 0.012932629355201149]]","[[0.0, 0.0, 0.0], [0.03975700997520596, 0.02588265836729707, 0.0], [0.01437135951943132, 0.0, 0.012932629355201149]]","[[0.0, 0.0, 0.0], [0.03975700997520596, 0.006157918679486199, 0.0], [0.0, 0.0, 0.012932629355201149]]"
"[[[0.0, 0.0, 0.0], [0.0, -0.801060366949807, 0.7391508084970513], [0.2521960592674968, 0.0, 0.0]]]","[[0.0, 0.0, 0.03117228622589456], [0.0, 0.7311776827512536, 0.0], [0.0, 0.22139987851894377, 0.0]]","[[0.0, 0.0, 0.0599397913639422], [0.0, 0.6956836704164452, 0.0], [0.01391591266946871, 0.1642513522710628, 0.03826245716430913]]","[[0.0, 0.0, 0.0599397913639422], [0.0, 0.6956836704164452, 0.0], [0.01391591266946871, 0.1642513522710628, 0.03826245716430913]]","[[0.0, 0.0, 0.0599397913639422], [0.0, 0.6956836704164452, 0.0], [0.01391591266946871, 0.1642513522710628, 0.03826245716430913]]"
"[[[-0.41630435498090396, 0.0, 0.0], [0.0, -0.8771711832770377, -0.5318978845662425], [-1.9721029966558736, 0.0, 0.0]]]","[[0.10589157230998968, 0.0, 0.8459104535803014], [0.0, 1.338241708679506, 0.0], [0.0, 0.4783913169129644, 0.0]]","[[0.07857068893121139, 0.0, 0.6523461194249222], [0.0, 1.1641734084864506, 0.0], [0.019528144798197217, 0.2460203866384869, 0.0]]","[[0.0642447992924857, 0.0, 0.6523461194249222], [0.026595783067821257, 1.1968681591751094, 0.0], [0.019528144798197217, 0.36023845495387996, 0.0]]","[[0.07857068893121139, 0.0, 0.6523461194249222], [0.0, 1.1641734084864503, 0.0], [0.019528144798197217, 0.2460203866384869, 0.0]]"
"[[[0.3516781615175336, 0.0, -0.4901497055265154], [0.0, 0.0, -0.8303487970999177], [0.0, 0.7454827555265781, 0.5467828584045114]]]","[[0.1185911031765631, 0.0, 0.0], [0.0, 0.0, 0.46148385586237606], [0.24597683953082997, 0.5292413876861715, 0.3002379311346653]]","[[0.058878942758208354, 0.0, 0.0], [0.0, 0.0, 0.30630942383783466], [0.2125423715310425, 0.45210457203859483, 0.21744529361740977]]","[[0.11786059520233924, 0.0, 0.0], [0.0, 0.0166168284165001, 0.30630942383783466], [0.2349420293441314, 0.49357656456773136, 0.21744529361740977]]","[[0.058878942758208375, 0.0, 0.0], [0.0, 0.0, 0.30630942383783466], [0.2125423715310425, 0.45210457203859483, 0.2174452936174097]]"
"[[[-0.15334226780628882, 0.6302618941236826, 0.0], [0.0, -0.5040469724607906, 0.0], [0.0, 1.4574586018531188, 0.0]]]","[[0.014241632696449534, 0.0, 0.0], [0.2018074420949246, 0.16817812106624375, 0.6813015340886457], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.12989259295810937, 0.08502046259837409, 0.47459583661083493], [0.0, 0.0, 0.0]]","[[0.0, 0.0030363739865923653, 0.0], [0.12989259295810937, 0.15233539895299344, 0.5687312447861392], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.12989259295810937, 0.08502046259837412, 0.47459583661083493], [0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0], [0.0, -0.15585838161548882, 0.0], [-0.5965292838232539, -1.2960743486258302, 0.0]]]","[[0.0, 0.0, 0.15127004932056964], [0.0, 0.012344527974228975, 0.46639835192696666], [0.0, 0.0, 0.0]]","[[0.0, 0.003356956375104565, 0.07123753839907042], [0.0, 0.003025589330940122, 0.3453332579156045], [0.0015198637037839005, 0.0, 0.0]]","[[0.0, 0.003356956375104565, 0.07123753839907042], [0.02787640821501645, 0.003025589330940122, 0.3280721356545837], [0.0015198637037839005, 0.0, 0.0]]","[[0.0, 0.003356956375104565, 0.07123753839907042], [0.0, 0.003025589330940122, 0.3453332579156045], [0.0015198637037839005, 0.0, 0.0]]"
"[[[-0.2582650028604643, 0.0, 0.0], [0.0, 0.7832789015604862, 0.0], [0.0, 0.0, 0.0]]]","[[0.06034651369773457, 0.0, 0.0], [0.0, 0.4295249012401483, 0.0], [0.0, 0.0, 0.0]]","[[0.0492852793966323, 0.0, 0.0], [0.0, 0.4338903418374065, 0.0], [0.0, 0.0, 0.0]]","[[0.08215078036983814, 0.0, 0.0], [0.0, 0.4338903418374065, 0.0], [0.0, 0.0, 0.0]]","[[0.0492852793966323, 0.0, 0.0], [0.0, 0.4338903418374065, 0.0], [0.0, 0.0, 0.0]]"
"[[[0.0, 0.15091448310160094, -0.356942769959855], [-1.353248569384458, 0.0, -0.6731002508862504], [0.0, 0.0, 0.6962138342079128]]]","[[0.0, 0.643383986760672, 0.0], [0.0456709985475836, 0.0, 0.0], [0.08212020156874175, 0.29537463413466153, 0.31330993617605246]]","[[0.0, 0.4554422480871457, 0.0], [0.020618817436656587, 0.0, 0.0], [0.023468155630798633, 0.13574695862137487, 0.234533981012961]]","[[0.0, 0.3630129568917174, 0.0], [0.020618817436656587, 0.0, 0.0], [0.023468155630798633, 0.13574695862137487, 0.3023417232233727]]","[[0.0, 0.4554422480871457, 0.0], [0.020618817436656587, 0.0, 0.0], [0.023468155630798633, 0.13574695862137487, 0.23453398101296102]]"
"[[[0.0, -1.1792626365897196, 0.0], [0.0, -0.5149768087829221, 0.0], [0.0, 1.3882230483185523, 0.0]]]","[[0.0, 0.0, 0.0], [0.5586202891473787, 0.18251061745226843, 0.691324655391756], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.38856892914075347, 0.08343857711691739, 0.46392123218344095], [0.0, 0.0, 0.0]]","[[0.0, 0.013966803993913153, 0.0], [0.38856892914075347, 0.12589707032233988, 0.46392123218344095], [0.0, 0.02902655388662143, 0.0]]","[[0.0, 0.0, 0.0], [0.38856892914075347, 0.0834385771169174, 0.46392123218344095], [0.0, 0.0, 0.0]]"
"[[[-0.20235339301588556, 0.0, 0.0], [0.0, 0.0, 0.0], [0.4433031734196074, 0.0, 0.5036843910646835]]]","[[0.0226299570089998, 0.0, 0.10629632321519066], [0.0, 0.0, 0.0], [0.0, 0.0, 0.18808599255432132]]","[[0.028594911892038073, 0.0, 0.10107773273048586], [0.0, 0.01809387599654441, 0.0], [0.0, 0.0, 0.18694019996212025]]","[[0.04460098695428838, 0.0, 0.10107773273048586], [0.0, 0.01809387599654441, 0.019721093922339658], [0.0, 0.0, 0.12192421501801028]]","[[0.028594911892038073, 0.0, 0.10107773273048586], [0.0, 0.01809387599654441, 0.0], [0.0, 0.0, 0.18694019996212025]]"
"[[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.2073793794787469]]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.025176084210012363]]","[[0.0004210328341553524, 0.005980532988802646, 0.0], [0.0, 0.0, 0.014140247077025717], [0.0027115314547841367, 0.0, 0.0]]","[[0.014992259745816961, 0.005980532988802646, 0.0], [0.0, 0.0, 0.0222251806550331], [0.0027115314547841367, 0.0, 0.0]]","[[0.0004210328341553524, 0.005980532988802646, 0.0], [0.0, 0.0, 0.014140247077025717], [0.0027115314547841367, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0], [0.0, -0.16712522846910455, 0.0], [0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0], [0.0, 0.014628454066515481, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.02100214755916827, 0.013173468501793538, 0.0026246232383551333], [0.0, 0.0069621234387173825, 0.0037223389463651863]]","[[0.0, 0.0, 0.0], [0.02100214755916827, 0.004784847868013048, 0.0026246232383551333], [0.0, 0.0069621234387173825, 0.0037223389463651863]]","[[0.0, 0.0, 0.0], [0.02100214755916827, 0.013173468501793538, 0.0026246232383551333], [0.0, 0.0069621234387173825, 0.0037223389463651863]]"
"[[[0.0, 0.0, -0.27406485984293716], [0.26885873290596735, 0.0, 0.0], [-0.7134149939796769, 0.0, 0.5864697649679657]]]","[[0.0, 0.051033685697344504, 0.23745067312770732], [0.0, 0.0, 0.0], [0.09480025909684663, 0.0, 0.3587176658164425]]","[[0.0, 0.014004326361150274, 0.16022326551866448], [0.0, 0.0, 0.0], [0.07444080527357894, 0.0, 0.29232876918824424]]","[[0.013823811885468194, 0.052522677479809814, 0.22687239448938715], [0.0, 0.0, 0.0], [0.08098783193912669, 0.0, 0.3221134371051865]]","[[0.0, 0.014004326361150274, 0.16022326551866448], [0.0, 0.0, 0.0], [0.07444080527357894, 0.0, 0.29232876918824435]]"
"[[[0.0, 0.0, 0.0], [-0.5858178618705071, 0.0, -1.7792767915339571], [0.0, 0.0, -0.6891636001609011]]]","[[0.0, 0.1356088578521723, 0.0], [0.0, 0.0, 0.0], [0.0, 1.0025873862535333, 0.35443448449798204]]","[[0.012636349343583866, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.6012096242564384, 0.18744504495840386]]","[[0.012636349343583866, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.609438202766533, 0.18744504495840386]]","[[0.012636349343583866, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.6012096242564384, 0.18744504495840386]]"
"[[[0.6067957636523711, 0.0, 0.0], [0.0, 0.0, 0.0], [1.8294161245080596, 0.0, 0.0]]]","[[0.2241001332245821, 0.0, 0.9321837825704632], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]","[[0.13527358110874052, 0.0, 0.6953532736006061], [0.0, 0.0, 0.0], [0.008432955073969796, 0.0, 0.0]]","[[0.13527358110874052, 0.0, 0.6953532736006061], [0.0, 0.0, 0.0], [0.008432955073969796, 0.0, 0.0]]","[[0.13527358110874052, 0.0, 0.6953532736006061], [0.0, 0.0, 0.0], [0.008432955073969796, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0], [0.3143566884892195, 0.6153168878555633, 0.0], [0.0, 1.3581603951756644, 0.0]]]","[[0.0, 0.040272448690652496, 0.0], [0.0, 0.21116094156253823, 0.7098016734469356], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.1261649594261529, 0.5865735941083198], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.1393003762477637, 0.5865735941083198], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.12616495942615288, 0.5865735941083198], [0.0, 0.0, 0.0]]"
"[[[0.0, 0.29027937360679323, 0.9870219049387501], [0.0, 0.0, 0.0], [-0.2766604293046993, 0.0, 0.0]]]","[[0.0, 0.0, 0.0786908092422822], [0.03148490027065796, 0.0, 0.0], [0.35367880937926205, 0.0, 0.0]]","[[0.0, 0.030656682984281446, 0.060818401166998576], [0.0, 0.0, 0.0006768985615644433], [0.28642071194452823, 0.017999440906061877, 0.003888975571296213]]","[[0.0, 0.030656682984281446, 0.060818401166998576], [0.0, 0.0, 0.01477201143892234], [0.3212257951524586, 0.017999440906061877, 0.0]]","[[0.0, 0.030656682984281446, 0.060818401166998576], [0.0, 0.0, 0.0006768985615644433], [0.28642071194452823, 0.017999440906061877, 0.003888975571296213]]"
"[[[0.0, 0.0, 0.0], [0.0, 0.4964212146957644, 0.0], [0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0], [0.0, 0.12842880476768676, 0.0], [0.0, 0.0, 0.0]]","[[0.018735018423251138, 0.03968703447230398, 0.0], [0.013133153973954427, 0.09189052017678856, 0.02412912502905761], [0.0, 0.034026338407677235, 0.0]]","[[0.018735018423251138, 0.03968703447230398, 0.0], [0.013133153973954427, 0.09189052017678856, 0.02412912502905761], [0.0, 0.034026338407677235, 0.0]]","[[0.018735018423251138, 0.03968703447230398, 0.0], [0.013133153973954427, 0.09189052017678856, 0.02412912502905761], [0.0, 0.034026338407677235, 0.0]]"
"[[[-0.2800314819122921, 0.0, -0.36763397908418], [0.0, -0.5052525324218183, 0.0], [0.0, 0.0, 0.0]]]","[[0.051847942896110694, 0.0, 0.0], [0.0, 0.15496253065187712, 0.0], [0.04834976238979985, 0.0, 0.0]]","[[0.050534680474490064, 0.0, 0.0], [0.0, 0.15828322728776686, 0.0], [0.0698617797209303, 0.018754093564360887, 0.009416991649913598]]","[[0.050534680474490064, 0.012739094487135944, 0.0], [0.0, 0.11481384947561378, 0.0], [0.0698617797209303, 0.018754093564360887, 0.009416991649913598]]","[[0.050534680474490064, 0.0, 0.0], [0.0, 0.15828322728776686, 0.0], [0.0698617797209303, 0.018754093564360887, 0.009416991649913598]]"
"[[[0.0, 0.0, -0.7621496406886175], [0.0, 0.0, 0.0], [0.8224390422502913, 0.0, -0.6554933581183036]]]","[[0.0, 0.0, 0.5534324896590864], [0.0, 0.0, 0.0], [0.5220401058389226, 0.0, 0.440661511717488]]","[[0.0, 0.0, 0.48920781907356325], [0.0, 0.0, 0.0], [0.4475324837045165, 0.0, 0.3716088683446065]]","[[0.0, 0.0, 0.48920781907356325], [0.0, 0.0, 0.0], [0.4475324837045165, 0.0, 0.3716088683446065]]","[[0.0, 0.0, 0.48920781907356325], [0.0, 0.0, 0.0], [0.4475324837045165, 0.0, 0.3716088683446065]]"
"[[[0.0, 0.7457783570008648, 0.5527292317275303], [0.0, 0.0, 0.0], [0.24351263611957472, 0.0, 0.0]]]","[[0.0, 0.0, 0.050894293630611355], [0.2268724208014947, 0.0, 0.0], [0.1438432264303557, 0.0, 0.0]]","[[0.0, 0.013250740705395836, 0.056454717780305086], [0.18745116291055505, 0.0, 0.0], [0.1066566043051334, 0.034620160439919244, 0.0]]","[[0.0, 0.013250740705395836, 0.027294612872712818], [0.18745116291055505, 0.0, 0.024568060598438687], [0.1066566043051334, 0.034620160439919244, 0.025106731595979224]]","[[0.0, 0.013250740705395836, 0.056454717780305086], [0.18745116291055505, 0.0, 0.0], [0.1066566043051334, 0.034620160439919244, 0.0]]"
"[[[0.0, 0.0, 0.0], [0.0, 0.23092276243945514, 0.0], [0.0, -1.173942443852499, -0.6428915271001532]]]","[[0.0, 0.0, 0.0], [0.0, 0.024644857119714328, 0.40275202617559847], [0.0, 0.0, 0.4269208676493998]]","[[0.0, 0.021366554502325136, 0.0], [0.022371046491573232, 0.0, 0.36470852550717925], [0.011936885931560514, 0.016896897862409187, 0.4067026924891616]]","[[0.0, 0.021366554502325136, 0.0], [0.022371046491573232, 0.0, 0.36470852550717925], [0.011936885931560514, 0.016896897862409187, 0.4067026924891616]]","[[0.0, 0.021366554502325136, 0.0], [0.022371046491573232, 0.0, 0.36470852550717925], [0.011936885931560514, 0.016896897862409187, 0.4067026924891616]]"
"[[[0.40660761524007216, 0.0, 0.0], [0.0, 0.0, 0.0], [0.21659362571968674, 0.6268158300942742, 0.0]]]","[[0.07913958092872142, 0.0, 0.033940197245554034], [0.0, 0.0, 0.15844859897475708], [0.0, 0.0, 0.0]]","[[0.025509656350817082, 0.0, 0.008183400974800609], [0.02656049758144134, 0.01781682616739967, 0.09352886632625781], [0.022200889124087585, 0.0, 0.0]]","[[0.025509656350817082, 0.0, 0.008183400974800609], [0.02656049758144134, 0.010650484672848315, 0.11739718680265798], [0.022200889124087585, 0.0, 0.0]]","[[0.025509656350817082, 0.0, 0.008183400974800609], [0.02656049758144134, 0.01781682616739967, 0.09352886632625781], [0.022200889124087585, 0.0, 0.0]]"
"[[[-0.7425208641348922, 0.0, 2.1192609169978294], [0.0, -0.9612143961301587, 0.41662671902848264], [0.0, -1.1669845203253597, 0.0]]]","[[1.760923596867004, 0.0, 0.0], [0.0, 0.6271458570531638, 0.7622467661098259], [1.4968221070518233, 0.31154500734421725, 0.0]]","[[1.0214248743138734, 0.0, 0.0], [0.0, 0.19798597082340838, 0.2858552286806627], [0.6538820781273434, 0.0022477989930685563, 0.0]]","[[1.1732051988705248, 0.0, 0.0], [0.0, 0.26476829953884307, 0.5473972634150085], [0.9330655209668727, 0.18434453450265778, 0.0]]","[[1.0214248743138732, 0.0, 0.0], [0.0, 0.19798597082340838, 0.2858552286806627], [0.6538820781273434, 0.0022477989930685563, 0.0]]"
"[[[0.0, 0.0, -1.3346318548318419], [-0.25583261429228815, 0.0, 0.0], [0.0, -1.2940732301998892, 0.0]]]","[[0.0, 0.18053296694483298, 0.0], [0.0, 0.0, 0.6710268781088833], [0.9503446772120552, 0.0, 0.0]]","[[0.0, 0.1396261019102143, 0.0], [0.0, 0.0, 0.5868906059075298], [0.887397968246164, 0.0, 0.0]]","[[0.0, 0.1396261019102143, 0.0], [0.0, 0.0, 0.5868906059075298], [0.887397968246164, 0.0, 0.0]]","[[0.0, 0.1396261019102143, 0.0], [0.0, 0.0, 0.5868906059075298], [0.887397968246164, 0.0, 0.0]]"
